lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
bit_nn	nn1	1856	1	fic_1856_1281.txt-1700-30	 	And your wives, like sensible women, as our wives and daughters are, would, if by accident they did meet them, never let you have a bit of sleep until you sent them to old Graspum's flesh-market, had them sold, and the money put safely into their hands.	132:135	0:253	And your wives , like sensible women , as our wives and daughters are , would , if by accident they did meet them , never let you have a bit of sleep until you sent them to old Graspum 's flesh-market , had them sold , and the money put safely into their hands .	30	0:56	and your wife , like sensible woman , as our wife and daughter be , would , if by accident they do meet them , never let you have a bit of sleep until you send them to old graspum 's flesh-market , have them sell , and the money put safely into their hand .	cc appge nn2 y ii jj nn2 y csa appge nn2 cc nn2 vbr y vm y cs ii nn1 pphs2 vdd vvi ppho2 y rr vv0 ppy vhi at1 nn1 io nn1 cs ppy vvd ppho2 ii jj np1_<sub> ge nn1_jj y vhd ppho2 vvn y cc at nn1 vvd_vvn_vv0 rr ii appge nn2 y
bit_nn	nn1	1830	1	fic_1830_7238.txt-2264-83	 	Thus you will see a shopkeeper parading about with mustaches; a soldier prattling to a girl about ribbons and gew-gaws; a man of great science, who never knew how to make a tolerable bow, tripping up a room as if he were employed to walk a minuet, while a dancingmaster of the upper class would play the lounger by trade; here a cast-iron political economist trying to remember a line of poetry, or to introduce a bit of a metaphor -- a bad one too -- where ever so good a one would be out of place; and there a poet losing himself utterly on the subject of free-trade; here a man of wit playing the fine-gentleman, there the fine-gentleman crowding himself into a group of authors, and affecting to deal in repartee -- here a sketchpainter who would be a critic, there a critic who would be a a painter; here a fellow with a -- but enough.	414:417	0:840	Thus you will see a shopkeeper parading about with mustaches ; a soldier prattling to a girl about ribbons and gew-gaws ; a man of great science , who never knew how to make a tolerable bow , tripping up a room as if he were employed to walk a minuet , while a dancingmaster of the upper class would play the lounger by trade ; here a cast-iron political economist trying to remember a line of poetry , or to introduce a bit of a metaphor -- a bad one too -- where ever so good a one would be out of place ; and there a poet losing himself utterly on the subject of free-trade ; here a man of wit playing the fine-gentleman , there the fine-gentleman crowding himself into a group of authors , and affecting to deal in repartee -- here a sketchpainter who would be a critic , there a critic who would be a a painter ; here a fellow with a -- but enough .	83	0:173	thus you will see a shopkeeper parade about with mustache ; a soldier prattle to a girl about ribbon and gew-gaws ; a man of great science , who never know how to make a tolerable bow , trip up a room as if he be employ to walk a minuet , while a dancingmaster of the upper class would play the lounger by trade ; here a cast-iron political economist try to remember a line of poetry , or to introduce a bit of a metaphor -- a bad one too -- where ever so good a one would be out of place ; and there a poet lose himself utterly on the subject of free-trade ; here a man of wit play the fine-gentleman , there the fine-gentleman crowd himself into a group of author , and affect to deal in repartee -- here a sketchpainter who would be a critic , there a critic who would be a a painter ; here a fellow with a -- but enough .	rr ppy vm vvi at1 nn1 vvg rp@ iw nn2 y at1 nn1 vvg ii at1 nn1 ii nn2 cc nn2 y at1 nn1 io jj nn1 y pnqs rr vvd rrq to vvi at1 jj nn1 y vvg rp at1 nn1 cs21 cs22 pphs1 vbdr vvn to vvi at1 nn1 y cs at1 nn1_<sub> io at jj nn1 vm vvi at jjr@_vv0 ii nn1 y rl at1 jj jj nn1 vvg to vvi at1 nn1 io nn1 y cc to vvi at1 nn1 io at1 nn1 z at1 jj pn1 rg z cs_rrq rg21 rg22 jj_rr% at1 pn1 vm vbi ii21 ii22 nn1 y cc rl_ex at1 nn1 vvg ppx1 rr ii at nn1 io nn1_jj y rl at1 nn1 io nn1 vvg at jj_<sub> y rl_ex at jj_<sub> vvg ppx1 ii at1 nn1 io nn2 y cc vvg to vvi ii nn1 z rl at1 nn1_<sub> pnqs vm vbi at1 nn1 y ex_rl at1 nn1 pnqs vm vbi at1 at1 nn1 y rl at1 nn1_jj iw at1 z ccb rr y
bit_nn	nn1	1818	1	fic_1818_7631.txt-303-79	 	Doat on her charms, as misers doat on pelf And like Narcissus pines for pretty self, Check her betimes, before too late you find Self love the ruling passion of her mind; Ere she assume those gestures, and grimaces, Which pretty simpletons mistake for graces, Who set themselves up beauties by profession, And think to hold all hearts in their possession, (As boys string bird's eggs on a bit of thread) By charms, which rival goddesses might dread.	389:392	0:449	Doat on her charms , as misers doat on pelf And like Narcissus pines for pretty self , Check her betimes , before too late you find Self love the ruling passion of her mind ; Ere she assume those gestures , and grimaces , Which pretty simpletons mistake for graces , Who set themselves up beauties by profession , And think to hold all hearts in their possession , ( As boys string bird 's eggs on a bit of thread ) By charms , which rival goddesses might dread .	79	0:92	doat on her charm , as miser doat on pelf and like narcissus pine for pretty self , check her betime , before too late you find self love the ruling passion of her mind ; ere she assume those gesture , and grimace , which pretty simpleton mistake for grace , who set themselves up beauty by profession , and think to hold all heart in their possession , ( as boy string bird 's egg on a bit of thread ) by charm , which rival goddesses might dread .	vv0_nn1 ii_rp@ appge nn2 y csa nn2 vv0 ii_rp@ nn1 cc ii np1_nn1@ nn2_vvz@ if jj nn1 y vv0 appge nnt2 y cs_ii rg rr_jj ppy vv0 nn1 vv0_nn1 at jj_nn1 nn1 io appge nn1 y cs pphs1 vv0 dd2 nn2 y cc nn2_vvz y ddq jj nn2 vv0@_nn1 if nn2 y pnqs vv0_vvd ppx2 rp_ii@ nn2 ii nn1 y cc vv0 to vvi db nn2 ii appge nn1 y y csa nn2 vv0@_nn1 nn1 ge nn2 ii at1 nn1 io nn1 y ii nn2 y ddq vv0_jj nn2 vm vvi y
bit_nn	nn2	1852	1	fic_1852_69.txt-575-14	 	Here, you Mose, Pete, " he said, breaking off liberal bits, and throwing it at them; " you want some, don't you?	54:58	0:112	Here , you Mose , Pete , " he said , breaking off liberal bits , and throwing it at them ; " you want some , do n't you ?	14	0:31	here , you mose , pete , " he say , break off liberal bit , and throw it at them ; " you want some , do n't you ?	rl y ppy vv0 y np1 y " pphs1 vvd y vvg rp_ii jj nn2 y cc vvg pph1 ii ppho2 y " ppy vv0 dd y vd0 xx ppy y
bit_nn	nn1	1850	1	fic_1850_7222.txt-1753-50	 	The merchant might be content with his princely mansion, comfortably garnished with all the appliances for bed, books, and board; but the lady must astonish her opposite neighbors, by the magnificence of her curtains, and must ransack Marley's or Baudouine, for some bit of furniture more outr than any in the possession of her very dear friend Madame Somebody else.	267:270	0:366	The merchant might be content with his princely mansion , comfortably garnished with all the appliances for bed , books , and board ; but the lady must astonish her opposite neighbors , by the magnificence of her curtains , and must ransack Marley 's or Baudouine , for some bit of furniture more outr than any in the possession of her very dear friend Madame Somebody else .	50	0:69	the merchant might be content with his princely mansion , comfortably garnish with all the appliance for bed , book , and board ; but the lady must astonish her opposite neighbor , by the magnificence of her curtain , and must ransack marley 's or baudouine , for some bit of furniture more outr than any in the possession of her very dear friend madame somebody else .	at nn1 vm vbi jj iw appge jj nn1 y rr vvd_vvn@ iw db at nn2 if nn1 y nn2 y cc nn1_vv0@ y ccb at nn1 vm vvi appge_ppho1 jj nn2 y ii at nn1 io appge nn2 y cc vm vvi np1 ge cc np1_<sub> y if dd nn1 io nn1 dar_rrr nn1 csn dd ii at nn1 io ppho1_appge rg jj nn1 nn1 pn1 rr y
bit_nn	nn1	1834	1	fic_1834_7252.txt-496-36	 	They drew me about half a pint of whiskey, which I barely tasted, and then Conn brought me a bit of meat, about as big as my two fingers, and a like bit of bread.	149:152	0:162	They drew me about half a pint of whiskey , which I barely tasted , and then Conn brought me a bit of meat , about as big as my two fingers , and a like bit of bread .	36	0:40	they draw me about half a pint of whiskey , which i barely taste , and then conn bring me a bit of meat , about as big as my two finger , and a like bit of bread .	pphs2 vvd ppio1 rg db at1 nnu1 io nn1 y ddq ppis1 rr vvn_vvd y cc rt np1 vvd ppio1 at1 nn1 io nn1 y ii rg jj csa appge mc nn2 y cc at1 jj@ nn1 io nn1 y
bit_nn	nn1	1838	1	nf_1838_747482.txt-1671-13	 	He showed us a mite that had lived three months glazed to a bit of glass, and a beetle which had been above three years without eating, and seemed not particular how long it lived; a spider also which had been kept one year on the same abstemious /z/ regimen, and yet was going on living as usual.	60:63	0:297	He showed us a mite that had lived three months glazed to a bit of glass , and a beetle which had been above three years without eating , and seemed not particular how long it lived ; a spider also which had been kept one year on the same abstemious /z/ regimen , and yet was going on living as usual .	13	0:63	he show us a mite that have live three month glaze to a bit of glass , and a beetle which have be above three year without eating , and seem not particular how long it live ; a spider also which have be keep one year on the same abstemious /z/ regimen , and yet be go on live as usual .	pphs1 vvd ppio2 at1 nn1 cst vhd vvn mc nnt2 vvn ii at1 nn1 io nn1 y cc at1 nn1 ddq vhd vbn ii_rl mc nnt2 iw nn1_vvg y cc vvd xx jj rgq@_rrq rr pph1 vvd y at1 nn1 rr ddq vhd vbn vvn mc1 nnt1 ii at da jj jj_nn1 nn1 y cc rr vbdz vvg rp vvg rr21 rr22 y
bit_nn	nn2	1845	1	mag_1845_555339.txt-10-10	 	The surface seemed entirely covered with a discoloring substance resembling bits of chopped hay, with jagged ends, each	76:80	0:119	The surface seemed entirely covered with a discoloring substance resembling bits of chopped hay , with jagged ends , each	10	0:20	the surface seem entirely cover with a discoloring substance resemble bit of chopped hay , with jagged end , each	at nn1 vvd rr vvn_vvd iw at1 jj@_nn1@ nn1 vvg nn2 io jj nn1 y iw jj nn2 y dd1
bit_nn	nn1	1854	1	fic_1854_2820.txt-7-37	 	This good dame divided her time between squeezing the steaks, turning the corn cakes, kicking the dogs and administering various cuffs to sundry little black urchins, who were on the lookout to snatch a bit of the " hoe cake " whenever they could elude the argus eyes of Aunt Esther.	203:206	0:283	This good dame divided her time between squeezing the steaks , turning the corn cakes , kicking the dogs and administering various cuffs to sundry little black urchins , who were on the lookout to snatch a bit of the " hoe cake " whenever they could elude the argus eyes of Aunt Esther .	37	0:55	this good dame divide her time between squeeze the steak , turn the corn cake , kick the dog and administer various cuff to sundry little black urchin , who be on the lookout to snatch a bit of the " hoe cake " whenever they could elude the argus eye of aunt esther .	dd1 jj nn1 vvd_vvn appge_ppho1 nnt1 ii vvg at nn2 y vvg at nn1 nn2 y vvg at nn2 cc vvg_jj@ jj nn2 ii jj jj_rr jj nn2 y pnqs vbdr ii at nn1 to vvi at1 nn1 io at " nn1 nn1 " rrqv pphs2 vm vvi at nn1 nn2 io nnb np1 y
bit_nn	nn2	1853	1	fic_1853_3465.txt-1401-134	 	You will see these persons round the stores, looking for bits of paper, and silk, and calico, that are swept out by the clerks, upon the pavement; you will see them watching round provision shops, for decayed vegetables, and fruits, and rinds of melons, which they sell to keepers of pigs; you will see them picking up peach stones to sell to confectioners, who crack them and use the kernels; you will see them round old buildings, carrying off, at the risk of cracked heads, pieces of decayed timber, and old nails; you will see them round new buildings, when the workmen are gone to meals, scampering off with boards, shingles, and bits of scaffolding.	635:639	0:655	You will see these persons round the stores , looking for bits of paper , and silk , and calico , that are swept out by the clerks , upon the pavement ; you will see them watching round provision shops , for decayed vegetables , and fruits , and rinds of melons , which they sell to keepers of pigs ; you will see them picking up peach stones to sell to confectioners , who crack them and use the kernels ; you will see them round old buildings , carrying off , at the risk of cracked heads , pieces of decayed timber , and old nails ; you will see them round new buildings , when the workmen are gone to meals , scampering off with boards , shingles , and bits of scaffolding .	134	0:138	you will see these person round the store , look for bit of paper , and silk , and calico , that be sweep out by the clerk , upon the pavement ; you will see them watch round provision shop , for decayed vegetable , and fruit , and rind of melon , which they sell to keeper of pig ; you will see them pick up peach stone to sell to confectioner , who crack them and use the kernel ; you will see them round old building , carry off , at the risk of cracked head , piece of decayed timber , and old nail ; you will see them round new building , when the workman be go to meal , scamper off with board , shingle , and bit of scaffolding .	ppy vm vvi dd2 nn2 ii at nn2 y vvg if nn2 io nn1 y cc nn1 y cc nn1 y cst vbr vvn rp ii at nn2 y ii at nn1 y ppy vm vvi ppho2 vvg jj_ii_rp nn1 nn2 y if jj nn2 y cc nn2 y cc nn2 io nn2 y ddq pphs2 vv0 ii nn2 io nn2 y ppy vm vvi ppho2 vvg rp_ii@ nn1 nn2 to vvi ii nn2 y pnqs vv0 ppho2 cc vv0 at nn2 y ppy vm vvi ppho2 ii_rp jj nn2 y vvg rp y ii at nn1 io jj nn2 y nn2 io jj nn1 y cc jj nn2 y ppy vm vvi ppho2 ii_rp jj nn2 y cs_rrq at nn2 vbr vvn ii nn2 y vvg rp iw nn2 y nn2 y cc nn2 io nn1 y
bit_nn	nn1	1826	1	fic_1826_8999.txt-271-5	 	Though I am a small bit of an Irishman, I sha	20:23	0:45	Though I am a small bit of an Irishman , I sha	5	0:12	though i be a small bit of an irishman , i sha	cs ppis1 vbm at1 jj nn1 io at1 nn1 y ppis1 vm
bit_nn	nn1	1825	1	fic_1825_7283.txt-354-18	 	Do you know that when I offered this morning to stay by the childer while she took a bit of sleep, that instead of resting her soul and body, she went and washed her things in the river, and got leave to iron in the house yonder, and did it all as particular as it might have been done for you, my leddy. "	85:88	0:306	Do you know that when I offered this morning to stay by the childer while she took a bit of sleep , that instead of resting her soul and body , she went and washed her things in the river , and got leave to iron in the house yonder , and did it all as particular as it might have been done for you , my leddy . "	18	0:70	do you know that when i offer this morning to stay by the childer while she take a bit of sleep , that instead of rest her soul and body , she go and wash her thing in the river , and get leave to iron in the house yonder , and do it all as particular as it might have be do for you , my leddy . "	vd0 ppy vvi cst cs ppis1 vvd dd1 nnt1 to vvi ii at nn1 cs pphs1 vvd at1 nn1 io nn1 y cst_dd1 ii21 ii22 vvg appge nn1 cc nn1 y pphs1 vvd cc vvd appge nn2 ii at nn1 y cc vvd_vvn nn1_vv0 to vvi ii at nn1 rr y cc vdd pph1 db rg jj csa pph1 vm vhi vbn vdn if ppy y appge nn1_jj y "
bit_nn	nn1	1846	1	fic_1846_556.txt-3541-8	 	It was, however, a highly fashionable bit of pasteboard, as became	38:41	0:66	It was , however , a highly fashionable bit of pasteboard , as became	8	0:14	it be , however , a highly fashionable bit of pasteboard , as become	pph1 vbdz y rr y at1 rr jj nn1 io nn1 y csa vvd
bit_nn	nn1	1856	1	fic_1856_5515.txt-524-25	 	" Well, Simon, " said Carrie, " I 'm so glad you are here with him; I should never take a bit of comfort if you were not.	90:93	0:121	" Well , Simon , " said Carrie , " I 'm so glad you are here with him ; I should never take a bit of comfort if you were not .	25	0:33	" well , simon , " say carrie , " i be so glad you be here with him ; i should never take a bit of comfort if you be not .	" rr y np1 y " vvd np1 y " ppis1 vbm rg jj ppy vbr rl iw ppho1 y ppis1 vm rr vvi at1 nn1 io nn1 cs ppy vbdr xx y
bit_nn	nn1_vvd	1851	1	fic_1851_688.txt-41-8	 	Aunty, do you feel nervous the least bit?	37:40	0:41	Aunty , do you feel nervous the least bit ?	8	0:10	aunty , do you feel nervous the least bit ?	nn1 y vd0 ppy vvi jj at dat_rrt_rgt nn1_vvd y
bit_nn	nn1_vvd	1855	1	fic_1855_9053.txt-1148-7	 	The snow had covered up every chance bit and chip; and she well knew that she could not hope for anything there.	37:40	0:112	The snow had covered up every chance bit and chip ; and she well knew that she could not hope for anything there .	7	0:24	the snow have cover up every chance bit and chip ; and she well know that she could not hope for anything there .	at nn1 vhd vvn rp_ii@ at1 nn1 nn1_vvd cc nn1 y cc pphs1 rr vvd cst pphs1 vm xx vvi if pn1 rl y
bit_nn	nn1	1853	1	fic_1853_3465.txt-1016-47	 	Betsey hoped the lady wouldn't go out to ride in her carriage, and forget, as she sometimes did, to pay her mother; and she hoped the cook would give her some cold tea to warm for their supper, and perhaps a bit of meat, or some potatoes.	208:211	0:238	Betsey hoped the lady would n't go out to ride in her carriage , and forget , as she sometimes did , to pay her mother ; and she hoped the cook would give her some cold tea to warm for their supper , and perhaps a bit of meat , or some potatoes .	47	0:55	betsey hope the lady would n't go out to ride in her carriage , and forget , as she sometimes do , to pay her mother ; and she hope the cook would give her some cold tea to warm for their supper , and perhaps a bit of meat , or some potato .	np1@_nn1 vvd at nn1 vm xx vvi rp to vvi ii_rp@ appge nn1 y cc vvi y csa pphs1 rt vdd y to vvi appge nn1 y cc pphs1 vvd at nn1 vm vvi ppho1 dd jj nn1 to vvi if appge nn1 y cc rr at1 nn1 io nn1 y cc dd nn2 y
bit_nn	nn1	1845	1	fic_1845_7162.txt-1840-17	 	But, be that as it may, the birds pitch down, each into the best bit of covert he can find, and squat there like so many stones, leaving no trail or taint upon the grass or bushes, and being of course proportionally hard to find; in half an hour they will begin, if not disturbed, to call and travel,	65:68	0:300	But , be that as it may , the birds pitch down , each into the best bit of covert he can find , and squat there like so many stones , leaving no trail or taint upon the grass or bushes , and being of course proportionally hard to find ; in half an hour they will begin , if not disturbed , to call and travel ,	17	0:69	but , be that as it may , the bird pitch down , each into the best bit of covert he can find , and squat there like so many stone , leave no trail or taint upon the grass or bush , and be of course proportionally hard to find ; in half an hour they will begin , if not disturb , to call and travel ,	ccb y vb0 dd1 csa pph1 vm y at nn2 vv0@ rp y dd1 ii at jjt nn1 io jj_nn1@ pphs1 vm vvi y cc vvi rl ii_vv0@ rg da2 nn2 y vvg at nn1 cc vv0_nn1 ii at nn1 cc nn2 y cc vbg rr21 rr22 rr jj to vvi y ii db at1 nnt1 pphs2 vm vvi y cs xx vvn_jj y to vvi cc nn1_vv0 y
bit_nn	nn2	1835	1	fic_1835_7014.txt-280-18	 	His suspicion that their ponies had taken the matter into their own hands, -- or rather the bits into their own teeth, was of short duration; and as they advanced with increased rapidity, he saw plainly, by the mirthful rivalry displayed in all their actions and gestures, that they were positively running a race, the scarlet mantle being the winner, -- or, so far, at least, as a full length would go, in full prospect of winning.	92:96	0:432	His suspicion that their ponies had taken the matter into their own hands , -- or rather the bits into their own teeth , was of short duration ; and as they advanced with increased rapidity , he saw plainly , by the mirthful rivalry displayed in all their actions and gestures , that they were positively running a race , the scarlet mantle being the winner , -- or , so far , at least , as a full length would go , in full prospect of winning .	18	0:90	his suspicion that their pony have take the matter into their own hand , -- or rather the bit into their own tooth , be of short duration ; and as they advance with increased rapidity , he see plainly , by the mirthful rivalry display in all their action and gesture , that they be positively run a race , the scarlet mantle be the winner , -- or , so far , at least , as a full length would go , in full prospect of win .	appge nn1 cst appge nn2 vhd vvn at nn1 ii appge da nn2 y z cc rr@_rg at nn2 ii appge da nn2 y vbdz io jj nn1 y cc csa pphs2 vvd iw jj nn1 y pphs1 vvd rr y ii at jj nn1 vvn_vvd ii_rp@ db appge nn2 cc nn2 y cst pphs2 vbdr rr vvg at1 nn1 y at jj nn1 vbg at nn1 y z cc y rg rr y rr21 rr22 y csa_ii at1 jj nn1 vm vvi y rr21_ii rr22_jj nn1 io vvg y
bit_nn	nn1	1849	1	fic_1849_7167.txt-913-19	 	Joseph, " said I, interrupting him, " you'll spoil that book; here's a bit of paper, if you wish to make more calculations. "	71:74	0:125	Joseph , " said I , interrupting him , " you 'll spoil that book ; here 's a bit of paper , if you wish to make more calculations . "	19	0:32	joseph , " say i , interrupt him , " you will spoil that book ; here be a bit of paper , if you wish to make more calculation . "	np1 y " vvd ppis1_mc1% y vvg ppho1 y " ppy vm vvi dd1 nn1 y rl vbz at1 nn1 io nn1 y cs ppy vv0 to vvi dar nn2 y "
bit_nn	nn1	1854	1	nf_1854_747500.txt-1269-28	 	While he ' showed him the casts there, he told him that, whenever he wished to copy any thing, he /z/ should always find a bit of carpet to cut his chalk upon, and gave him a carte-blanche to the Fine Arts room, with its valuable engravings. "	123:126	0:243	While he ' showed him the casts there , he told him that , whenever he wished to copy any thing , he /z/ should always find a bit of carpet to cut his chalk upon , and gave him a carte-blanche to the Fine Arts room , with its valuable engravings . "	28	0:54	while he ' show him the cast there , he tell him that , whenever he wish to copy any thing , he /z/ should always find a bit of carpet to cut his chalk upon , and give him a carte-blanche to the fine art room , with its valuable engraving . "	cs pphs1 y_<sub> vvd ppho1 at nn2 rl y pphs1 vvd ppho1 cst_dd1 y rrqv pphs1 vvd to vvi dd nn1 y pphs1 vv0_nn1_jj vm rr vvi at1 nn1 io nn1 to vvi appge nn1 ii y cc vvd ppho1 at1 nn1_jj ii at jj nn2 nn1_vv0% y iw appge jj nn2 y "
bit_nn	nn1	1856	1	fic_1856_2880.txt-4264-14	 	" I've got the pipes, dochthor, dear -- but sorrow a bit of tibaccy.	53:56	0:68	" I 've got the pipes , dochthor , dear -- but sorrow a bit of tibaccy .	14	0:18	" i have get the pipe , dochthor , dear -- but sorrow a bit of tibaccy .	" ppis1 vh0 vvn at nn2 y nn1_<sub> y vv0_<sub> y_<sub> cc_<sub> nn1 at1 nn1 io nn1_<sub> y
bit_nn	nn1	1840	1	fic_1840_7332.txt-1696-11	 	I say, stranger, here's a house -- a bit of a tavern, I suppose; yes, there are wagons -- and there's a light in the bar-room -- they be in	37:40	0:139	I say , stranger , here 's a house -- a bit of a tavern , I suppose ; yes , there are wagons -- and there 's a light in the bar-room -- they be in	11	0:37	i say , stranger , here be a house -- a bit of a tavern , i suppose ; yes , there be wagon -- and there be a light in the bar-room -- they be in	ppis1 vv0 y nn1_jjr y rl vbz at1 nn1 z at1 nn1 io at1 nn1 y ppis1 vv0 y uh y ex vbr nn2 z cc ex vbz at1 nn1_jj ii at jj_nn1 z pphs2 vbi ii_rp@
bit_nn	nn1	1843	1	fic_1843_7074.txt-991-19	 	Mr. Brown then was nominated as cook; but as he insisted that he could cook " never a bit of a male but only roast potatoes, " and we had unluckily no potatoes stored, the important office was after due deliberation bestowed on the chairman himself.	86:89	0:249	Mr. Brown then was nominated as cook ; but as he insisted that he could cook " never a bit of a male but only roast potatoes , " and we had unluckily no potatoes stored , the important office was after due deliberation bestowed on the chairman himself .	19	0:50	mr.- brown then be nominate as cook ; but as he insist that he could cook " never a bit of a male but only roast potato , " and we have unluckily no potato store , the important office be after due deliberation bestow on the chairman himself .	nnb np1 rt vbdz vvn csa_ii@ nn1 y ccb csa pphs1 vvd cst pphs1 vm vvi " rr at1 nn1 io at1 jj_nn1 ccb rr_jj jj_vv0 nn2 y " cc ppis2 vhd rr at nn2 vvd_vvn y at jj nn1 vbdz ii_cs jj nn1 vvn_vvd ii at nn1 ppx1 y
bit_nn	nn1	1851	1	fic_1851_3300.txt-2242-45	 	" Mamma, I once remember cutting a bit of paper into halves -- that is to say, I first cut it into halves, and then cut one half into halves and so on, till my scissors would not divide the little bit.	197:200	0:201	" Mamma , I once remember cutting a bit of paper into halves -- that is to say , I first cut it into halves , and then cut one half into halves and so on , till my scissors would not divide the little bit .	45	0:47	" mamma , i once remember cut a bit of paper into half -- that be to say , i first cut it into halve , and then cut one half into halve and so on , till my scissors would not divide the little bit .	" nn1 y ppis1 rr vv0 vvg at1 nn1 io nn1 ii nn2_<sub> y_<sub> dd_<sub> vbz to vvi y ppis1 md vv0_nn1_vvn_vvd@ pph1 ii nn2 y cc rt vv0_vvn_vvd@ pn1_mc1 rr@_nn1@_db ii nn2 rr31 rr32 rr33 y cs_ii appge nn2 vm xx vvi at jj nn1 y
bit_nn	nn1	1827	1	fic_1827_7261.txt-940-20	 	But as I was saying, my lady's mother is dead, she died when my lady was a bit of a child -- and many's the day I've carried her in my arms, and learn'd her to spake English.	75:78	0:174	But as I was saying , my lady 's mother is dead , she died when my lady was a bit of a child -- and many 's the day I 've carried her in my arms , and learn 'd her to spake English .	20	0:46	but as i be say , my lady 's mother be dead , she die when my lady be a bit of a child -- and many be the day i have carry her in my arm , and learn have her to speak english .	ccb csa ppis1 vbdz vvg y appge nn1 ge nn1 vbz jj y pphs1 vvd cs_rrq appge nn1 vbdz at1 nn1 io at1 nn1 z cc da2 vbz at nnt1 ppis1 vh0 vvn ppho1 ii_rp@ appge nn2 y cc vv0 vm ppho1 ii vvd nn1_jj y
bit_nn	nn1	1840	1	fic_1840_7292.txt-1672-13	 	Hear him with open mouths, and if you can throw in a bit of blarney, let it be done.	53:56	0:84	Hear him with open mouths , and if you can throw in a bit of blarney , let it be done .	13	0:22	hear him with open mouth , and if you can throw in a bit of blarney , let it be do .	vv0 ppho1 iw jj nn2 y cc cs_csw@ ppy vm vvi ii_rp@ at1 nn1 io nn1 y vv0 pph1 vbi vdn y
bit_nn	nn1	1973	2	fic_1973_10576.txt-1116-7	 	To my surprise, Ralf seemed every bit as cheerful as he had been on the way south.	34:37	0:82	To my surprise , Ralf seemed every bit as cheerful as he had been on the way south .	7	0:19	to my surprise , ralf seem every bit as cheerful as he have be on the way south .	ii appge nn1 y np1 vvd at1 nn1 rg jj csa pphs1 vhd vbn ii at nn1 nd1 y
bit_nn	nn1	1966	2	mag_1966_492176.txt-127-14	 	The ambassador who's giving it seemed to be in, uh, a bit of trouble with his foreign minister, and I gather the idea of the party is to impress the foreign minister, who's in town.	54:57	0:181	The ambassador who 's giving it seemed to be in , uh , a bit of trouble with his foreign minister , and I gather the idea of the party is to impress the foreign minister , who 's in town .	14	0:42	the ambassador who be give it seem to be in , uh , a bit of trouble with his foreign minister , and i gather the idea of the party be to impress the foreign minister , who be in town .	at nn1 pnqs vbz vvg pph1 vvd to vbi rp@_ii y uh y at1 nn1 io nn1 iw appge jj nn1 y cc ppis1 vv0 at nn1 io at nn1 vbz to vvi at jj nn1 y pnqs vbz ii nn1 y
bit_nn	nn1	2004	2	fic_2004_49045.txt-230-13	 	Along the route I inspected the wards and safeguards and found them every bit as formidable as Warhanny had described.	74:77	0:118	Along the route I inspected the wards and safeguards and found them every bit as formidable as Warhanny had described .	13	0:21	along the route i inspect the ward and safeguard and find them every bit as formidable as warhanny have describe .	ii at nn1 ppis1 vvd at nn2 cc nn2_vvz cc vvd ppho2 at1 nn1 rg jj csa np1 vhd vvn y
bit_nn	nn1	1966	2	fic_1966_10477.txt-210-5	 	but he's only a bit retarded, you know, a simple young fellow.	16:19	0:62	but he 's only a bit retarded , you know , a simple young fellow .	5	0:16	but he be only a bit retarded , you know , a simple young fellow .	ccb pphs1 vbz rr at1 nn1 jj y ppy vv0 y at1 jj jj nn1 y
bit_nn	nn1	2002	2	fic_2002_47331.txt-149-16	 	newspaper, from my left pocket and stuffed it into my mouth, together with a bit of the wrapping, so I wouldn't spill the powder, more than enough to kill me, but my throat was so dry I could not swallow.	77:80	0:204	newspaper , from my left pocket and stuffed it into my mouth , together with a bit of the wrapping , so I would n't spill the powder , more than enough to kill me , but my throat was so dry I could not swallow .	16	0:47	newspaper , from my left pocket and stuff it into my mouth , together with a bit of the wrap , so i would n't spill the powder , more than enough to kill me , but my throat be so dry i could not swallow .	nn1 y ii appge jj nn1 cc vvd pph1 ii appge nn1 y rl iw at1 nn1 io at nn1 y cs@_rr ppis1 vm xx vvi at nn1 y rrr_dar csn dd_rr to vvi ppio1 y ccb appge nn1 vbdz rg_rr jj_vv0@ ppis1 vm xx vvi y
bit_nn	nn2	1999	2	mag_1999_408736.txt-38-2	 	God's Bits of Wood (1960), a novel, By Sembene Ousmane.	6:10	0:55	God 's Bits of Wood ( 1960 ) , a novel , By Sembene Ousmane .	2	0:16	god 's bit of wood ( 1960 ) , a novel , by sembene ousmane .	np1 ge nn2 io np1 y mc y y at1 nn1_jj y ii np1 np1 y
bit_nn	nn1	1980	2	fic_1980_10671.txt-1020-34	 	One morning a month later, Father Ryan walked into Jennifer's office and said, " I hate to bother you, my dear, but I have a friend who has a bit of a problem.	142:145	0:159	One morning a month later , Father Ryan walked into Jennifer 's office and said , " I hate to bother you , my dear , but I have a friend who has a bit of a problem .	34	0:39	one morning a month later , father ryan walk into jennifer 's office and say , " i hate to bother you , my dear , but i have a friend who have a bit of a problem .	mc1 nnt1 at1 nnt1 rrr y nnb np1 vvd ii np1 ge nn1 cc vvd y " ppis1 vv0 to vvi ppy y appge nn1_jj y ccb ppis1 vh0 at1 nn1 pnqs vhz at1 nn1 io at1 nn1 y
