p_c_results_id	pair1_results	pair2_results	pair3_results	pair4_results	pair5_results	pair6_results
269|1	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_4:3:2.0	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_3:4:4.0
166|1	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_4:2:2.0
249|1	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_3:3:4.0	study_usage_1|study_usage_2:2:1.0	study_usage_1|study_usage_5:2:2.0
221|1	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_3:3:4.0
384|1	study_usage_1|study_usage_5:1:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_4:1:2.0	study_usage_1|study_usage_6:1:3.0
309|1	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0
283|1	study_usage_1|study_usage_3:3:4.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_4:1:2.0
89|1	study_usage_1|study_usage_4:1:2.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_5:1:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0
225|1	study_usage_1|study_usage_5:1:2.0	study_usage_1|study_usage_4:1:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_2:1:1.0
61|1	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_3:1:4.0	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_5:2:2.0
286|1	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_3:3:4.0	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_4:3:2.0
9|1	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_4:2:2.0
175|1	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_6:4:3.0
155|1	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_4:2:2.0
207|1	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_4:3:2.0	study_usage_1|study_usage_2:1:1.0
245|1	study_usage_1|study_usage_6:1:3.0	study_usage_1|study_usage_5:1:2.0	study_usage_1|study_usage_2:3:1.0	study_usage_1|study_usage_3:3:4.0	study_usage_1|study_usage_4:2:2.0
408|1	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_4:1:2.0	study_usage_1|study_usage_5:1:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0
90|1	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_2:2:1.0	study_usage_1|study_usage_6:2:3.0	study_usage_1|study_usage_3:2:4.0
174|1	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_6:4:3.0
205|6	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:3:3.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:4:4.0
270|6	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:3:3.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0
53|6	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:3:3.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:4:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0
92|6	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:2:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:3:3.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0
232|6	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:3:3.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:3:4.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:2:1.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0
296|6	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:2:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:1:3.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0
260|6	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:3:3.0
395|6	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:3:3.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:1:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:1:4.0
367|6	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:3:3.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:1:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0
217|6	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:3:4.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:2:3.0
423|6	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:2:3.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:4:4.0
247|6	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:4:1.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:3:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:2:3.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:2:4.0
280|6	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:1:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:3:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:4:3.0
399|6	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:1:4.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:2:1.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:3:4.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:2:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:4:3.0
186|6	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:3:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:1:3.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:3:4.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0
1|6	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:1:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:1:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:1:3.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:1:4.0
293|6	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:3:3.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:3:4.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0
307|7	study_usage_21|study_usage_22:4:4.0	study_usage_21|study_usage_27:2:3.0	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_23:4:3.0	study_usage_21|study_usage_24:1:1.0
75|7	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_22:4:4.0	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_27:2:3.0
56|7	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_23:2:3.0	study_usage_21|study_usage_22:4:4.0	study_usage_21|study_usage_27:2:3.0	study_usage_21|study_usage_25:1:1.0
2|7	study_usage_21|study_usage_27:3:3.0	study_usage_21|study_usage_22:2:4.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_23:2:3.0	study_usage_21|study_usage_25:3:1.0
402|7	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_27:2:3.0	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_22:4:4.0
59|7	study_usage_21|study_usage_24:2:1.0	study_usage_21|study_usage_22:3:4.0	study_usage_21|study_usage_23:4:3.0	study_usage_21|study_usage_27:4:3.0	study_usage_21|study_usage_25:2:1.0
357|7	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_27:3:3.0	study_usage_21|study_usage_22:3:4.0	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_25:2:1.0
231|7	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_27:3:3.0	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_22:4:4.0
76|7	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_22:4:4.0	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_27:2:3.0
199|7	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_27:2:3.0	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_22:4:4.0	study_usage_21|study_usage_23:3:3.0
183|7	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_27:3:3.0	study_usage_21|study_usage_22:3:4.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_23:1:3.0
209|7	study_usage_21|study_usage_27:2:3.0	study_usage_21|study_usage_22:3:4.0	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_23:2:3.0	study_usage_21|study_usage_24:2:1.0
371|7	study_usage_21|study_usage_22:1:4.0	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_27:1:3.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_23:1:3.0
355|7	study_usage_21|study_usage_22:2:4.0	study_usage_21|study_usage_27:1:3.0	study_usage_21|study_usage_23:1:3.0	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_24:1:1.0
271|7	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_22:2:4.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_27:2:3.0
68|7	study_usage_21|study_usage_23:4:3.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_27:3:3.0	study_usage_21|study_usage_22:3:4.0
161|7	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_23:2:3.0	study_usage_21|study_usage_22:2:4.0	study_usage_21|study_usage_27:1:3.0
220|7	study_usage_21|study_usage_24:2:1.0	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_27:2:3.0	study_usage_21|study_usage_22:4:4.0	study_usage_21|study_usage_25:2:1.0
108|7	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_22:3:4.0	study_usage_21|study_usage_27:2:3.0	study_usage_21|study_usage_24:1:1.0
289|7	study_usage_21|study_usage_27:4:3.0	study_usage_21|study_usage_22:3:4.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_25:1:1.0
190|7	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_22:2:4.0	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_27:3:3.0
208|7	study_usage_21|study_usage_25:1:1.0	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_22:4:4.0	study_usage_21|study_usage_24:1:1.0	study_usage_21|study_usage_27:3:3.0
277|7	study_usage_21|study_usage_22:1:4.0	study_usage_21|study_usage_27:3:3.0	study_usage_21|study_usage_23:3:3.0	study_usage_21|study_usage_24:3:1.0	study_usage_21|study_usage_25:1:1.0
171|8	study_usage_31|study_usage_34:2:3.0	study_usage_31|study_usage_33:2:3.0	study_usage_31|study_usage_32:3:4.0	study_usage_31|study_usage_36:2:3.0	study_usage_31|study_usage_35:1:1.0
223|8	study_usage_31|study_usage_33:2:3.0	study_usage_31|study_usage_34:3:3.0	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_32:2:4.0	study_usage_31|study_usage_36:1:3.0
66|8	study_usage_31|study_usage_32:2:4.0	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_33:1:3.0	study_usage_31|study_usage_36:1:3.0	study_usage_31|study_usage_34:1:3.0
261|8	study_usage_31|study_usage_33:3:3.0	study_usage_31|study_usage_36:3:3.0	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_34:2:3.0	study_usage_31|study_usage_32:4:4.0
254|8	study_usage_31|study_usage_36:2:3.0	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_33:3:3.0	study_usage_31|study_usage_34:2:3.0	study_usage_31|study_usage_32:4:4.0
282|8	study_usage_31|study_usage_36:1:3.0	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_34:2:3.0	study_usage_31|study_usage_33:4:3.0	study_usage_31|study_usage_32:3:4.0
86|8	study_usage_31|study_usage_32:4:4.0	study_usage_31|study_usage_33:2:3.0	study_usage_31|study_usage_34:2:3.0	study_usage_31|study_usage_36:2:3.0	study_usage_31|study_usage_35:1:1.0
170|8	study_usage_31|study_usage_34:2:3.0	study_usage_31|study_usage_33:2:3.0	study_usage_31|study_usage_32:3:4.0	study_usage_31|study_usage_36:2:3.0	study_usage_31|study_usage_35:1:1.0
102|8	study_usage_31|study_usage_34:2:3.0	study_usage_31|study_usage_36:1:3.0	study_usage_31|study_usage_32:3:4.0	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_33:3:3.0
164|8	study_usage_31|study_usage_36:1:3.0	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_33:4:3.0	study_usage_31|study_usage_34:1:3.0	study_usage_31|study_usage_32:3:4.0
352|8	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_36:1:3.0	study_usage_31|study_usage_33:1:3.0	study_usage_31|study_usage_32:1:4.0	study_usage_31|study_usage_34:1:3.0
196|8	study_usage_31|study_usage_33:3:3.0	study_usage_31|study_usage_36:2:3.0	study_usage_31|study_usage_32:4:4.0	study_usage_31|study_usage_34:3:3.0	study_usage_31|study_usage_35:1:1.0
265|8	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_32:3:4.0	study_usage_31|study_usage_33:2:3.0	study_usage_31|study_usage_34:3:3.0	study_usage_31|study_usage_36:2:3.0
417|8	study_usage_31|study_usage_36:2:3.0	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_34:2:3.0	study_usage_31|study_usage_33:3:3.0	study_usage_31|study_usage_32:3:4.0
212|8	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_33:2:3.0	study_usage_31|study_usage_32:3:4.0	study_usage_31|study_usage_34:3:3.0	study_usage_31|study_usage_36:2:3.0
65|8	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_36:1:3.0	study_usage_31|study_usage_33:2:3.0	study_usage_31|study_usage_32:2:4.0	study_usage_31|study_usage_34:2:3.0
354|8	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_33:1:3.0	study_usage_31|study_usage_34:1:3.0	study_usage_31|study_usage_36:1:3.0	study_usage_31|study_usage_32:1:4.0
103|8	study_usage_31|study_usage_34:2:3.0	study_usage_31|study_usage_36:1:3.0	study_usage_31|study_usage_32:3:4.0	study_usage_31|study_usage_35:1:1.0	study_usage_31|study_usage_33:3:3.0
160|8	study_usage_31|study_usage_34:2:3.0	study_usage_31|study_usage_32:4:4.0	study_usage_31|study_usage_36:1:3.0	study_usage_31|study_usage_33:2:3.0	study_usage_31|study_usage_35:1:1.0
