lemma	attacker_indexes	spearman_correlation	error_distance	real_order	attacker_order
fixed	[1, 2, 3]	1.0	0	['fic_1859_9216.txt-4351-8', 'mag_1849_555588.txt-11-76', 'mag_1851_555701.txt-85-38']	['fic_1859_9216.txt-4351-8', 'mag_1849_555588.txt-11-76', 'mag_1851_555701.txt-85-38']
fixed	[4, 1, 3, 2]	-0.39999999999999997	6	['fic_1855_9053.txt-251-7', 'fic_1853_9142.txt-2080-11', 'mag_2003_375688.txt-4-9', 'fic_1974_10580.txt-8721-1']	['fic_1974_10580.txt-8721-1', 'fic_1855_9053.txt-251-7', 'mag_2003_375688.txt-4-9', 'fic_1853_9142.txt-2080-11']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['fic_1995_30737.txt-3-8', 'fic_1855_9053.txt-251-7', 'nf_1977_774125.txt-2931-1', 'nf_1851_771607.txt-895-20']	['fic_1995_30737.txt-3-8', 'fic_1855_9053.txt-251-7', 'nf_1851_771607.txt-895-20', 'nf_1977_774125.txt-2931-1']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['fic_1860_9168.txt-597-1', 'fic_1855_9053.txt-251-7', 'fic_1856_1281.txt-5817-3', 'fic_1988_24002.txt-248-12']	['fic_1860_9168.txt-597-1', 'fic_1988_24002.txt-248-12', 'fic_1855_9053.txt-251-7', 'fic_1856_1281.txt-5817-3']
fixed	[2, 1, 4, 3]	0.6000000000000001	4	['fic_1994_53956.txt-907-11', 'fic_1855_9053.txt-251-7', 'mag_2003_375688.txt-4-9', 'nf_1851_771607.txt-895-20']	['fic_1855_9053.txt-251-7', 'fic_1994_53956.txt-907-11', 'nf_1851_771607.txt-895-20', 'mag_2003_375688.txt-4-9']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['fic_1852_69.txt-8320-9', 'fic_1852_2751.txt-1912-29', 'fic_1961_781980.txt-1736-4', 'fic_1995_30737.txt-3-8']	['fic_1852_69.txt-8320-9', 'fic_1852_2751.txt-1912-29', 'fic_1995_30737.txt-3-8', 'fic_1961_781980.txt-1736-4']
fixed	[2, 4, 1, 3]	0.0	6	['fic_1852_2751.txt-3110-9', 'nf_1851_771607.txt-895-20', 'fic_1995_30737.txt-3-8', 'fic_1856_9779.txt-10876-62']	['nf_1851_771607.txt-895-20', 'fic_1856_9779.txt-10876-62', 'fic_1852_2751.txt-3110-9', 'fic_1995_30737.txt-3-8']
fixed	[2, 4, 1, 3]	0.0	6	['nf_1851_771607.txt-895-20', 'mag_2004_364364.txt-8-48', 'fic_1860_9165.txt-2249-72', 'fic_1854_9826.txt-5835-1']	['mag_2004_364364.txt-8-48', 'fic_1854_9826.txt-5835-1', 'nf_1851_771607.txt-895-20', 'fic_1860_9165.txt-2249-72']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1859_9216.txt-4351-8', 'fic_1994_53956.txt-907-11', 'mag_1991_343562.txt-24-6', 'fic_1997_54758.txt-86-13']	['fic_1859_9216.txt-4351-8', 'fic_1994_53956.txt-907-11', 'mag_1991_343562.txt-24-6', 'fic_1997_54758.txt-86-13']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['fic_1860_9168.txt-597-1', 'fic_1852_2751.txt-3110-9', 'news_1984_669414.txt-46-0', 'fic_1967_10494.txt-1697-11']	['fic_1860_9168.txt-597-1', 'fic_1852_2751.txt-3110-9', 'fic_1967_10494.txt-1697-11', 'news_1984_669414.txt-46-0']
fixed	[1, 3, 2]	0.5	2	['fic_1975_10598.txt-4467-1', 'fic_1852_2751.txt-1912-29', 'fic_1974_10580.txt-8721-1']	['fic_1975_10598.txt-4467-1', 'fic_1974_10580.txt-8721-1', 'fic_1852_2751.txt-1912-29']
fixed	[4, 1, 3, 2]	-0.39999999999999997	6	['fic_1852_69.txt-8320-9', 'fic_1962_10416.txt-901-13', 'fic_1856_1281.txt-5817-3', 'fic_1842_7158.txt-552-30']	['fic_1842_7158.txt-552-30', 'fic_1852_69.txt-8320-9', 'fic_1856_1281.txt-5817-3', 'fic_1962_10416.txt-901-13']
fixed	[2, 3, 4, 1]	-0.19999999999999998	6	['fic_1997_42211.txt-43-33', 'fic_1962_10416.txt-901-13', 'fic_1993_25014.txt-3024-1', 'mag_1974_316770.txt-12-3']	['fic_1962_10416.txt-901-13', 'fic_1993_25014.txt-3024-1', 'mag_1974_316770.txt-12-3', 'fic_1997_42211.txt-43-33']
fixed	[1, 3, 2]	0.5	2	['mag_1998_383987.txt-34-0', 'mag_1831_554132.txt-58-3', 'fic_1970_782001.txt-2936-3']	['mag_1998_383987.txt-34-0', 'fic_1970_782001.txt-2936-3', 'mag_1831_554132.txt-58-3']
fixed	[2, 3, 4, 1]	-0.19999999999999998	6	['fic_1997_42211.txt-43-33', 'fic_1839_7182.txt-972-30', 'nf_1832_747503.txt-183-39', 'nf_1977_774125.txt-2931-1']	['fic_1839_7182.txt-972-30', 'nf_1832_747503.txt-183-39', 'nf_1977_774125.txt-2931-1', 'fic_1997_42211.txt-43-33']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['fic_1993_53861.txt-179-1', 'nf_1845_747928.txt-2558-21', 'fic_1840_8909.txt-1254-28', 'fic_1858_1282.txt-2609-29']	['nf_1845_747928.txt-2558-21', 'fic_1993_53861.txt-179-1', 'fic_1840_8909.txt-1254-28', 'fic_1858_1282.txt-2609-29']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['news_1984_669414.txt-46-0', 'fic_1823_7241.txt-2696-39', 'fic_1853_9142.txt-2080-11', 'mag_1960_477687.txt-387-14']	['news_1984_669414.txt-46-0', 'fic_1853_9142.txt-2080-11', 'mag_1960_477687.txt-387-14', 'fic_1823_7241.txt-2696-39']
fixed	[1, 2, 3, 4]	1.0	0	['mag_1998_383987.txt-34-0', 'fic_1851_2590.txt-389-9', 'fic_1856_1281.txt-5817-3', 'fic_2008_36135.txt-279-4']	['mag_1998_383987.txt-34-0', 'fic_1851_2590.txt-389-9', 'fic_1856_1281.txt-5817-3', 'fic_2008_36135.txt-279-4']
fixed	[4, 2, 1, 3]	-0.39999999999999997	6	['fic_1842_7158.txt-552-30', 'mag_1859_567209.txt-67-52', 'fic_1997_42234.txt-378-2', 'fic_1835_7134.txt-2849-6']	['fic_1835_7134.txt-2849-6', 'mag_1859_567209.txt-67-52', 'fic_1842_7158.txt-552-30', 'fic_1997_42234.txt-378-2']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['news_1972_729961.txt-36-4', 'fic_1970_782001.txt-2936-3', 'fic_1839_7182.txt-972-30', 'news_1990_667268.txt-3-5']	['news_1972_729961.txt-36-4', 'fic_1970_782001.txt-2936-3', 'news_1990_667268.txt-3-5', 'fic_1839_7182.txt-972-30']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1835_7134.txt-2847-8', 'fic_1967_10494.txt-1697-11', 'nf_1848_772202.txt-208-32', 'news_1972_729961.txt-36-4']	['fic_1835_7134.txt-2847-8', 'fic_1967_10494.txt-1697-11', 'nf_1848_772202.txt-208-32', 'news_1972_729961.txt-36-4']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['fic_1856_9779.txt-10876-62', 'fic_1852_2751.txt-3110-9', 'fic_1843_7208.txt-9542-27', 'fic_1849_7006.txt-1503-17']	['fic_1856_9779.txt-10876-62', 'fic_1852_2751.txt-3110-9', 'fic_1849_7006.txt-1503-17', 'fic_1843_7208.txt-9542-27']
fixed	[3, 1, 2]	-0.5	4	['fic_1852_69.txt-3298-26', 'mag_2003_375688.txt-4-9', 'fic_1823_7241.txt-2696-39']	['fic_1823_7241.txt-2696-39', 'fic_1852_69.txt-3298-26', 'mag_2003_375688.txt-4-9']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['mag_2004_364364.txt-8-48', 'fic_1835_7134.txt-2847-8', 'nf_1837_757476.txt-640-19', 'fic_1835_7134.txt-2849-6']	['mag_2004_364364.txt-8-48', 'fic_1835_7134.txt-2849-6', 'fic_1835_7134.txt-2847-8', 'nf_1837_757476.txt-640-19']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['fic_1824_7285.txt-1251-1', 'fic_2008_36135.txt-279-4', 'fic_1834_7032.txt-158-3', 'news_2002_622956.txt-21-21']	['fic_1824_7285.txt-1251-1', 'fic_1834_7032.txt-158-3', 'fic_2008_36135.txt-279-4', 'news_2002_622956.txt-21-21']
fixed	[1, 3, 2]	0.5	2	['fic_1858_1282.txt-2609-29', 'fic_1856_2655.txt-2882-5', 'mag_1828_553896.txt-106-75']	['fic_1858_1282.txt-2609-29', 'mag_1828_553896.txt-106-75', 'fic_1856_2655.txt-2882-5']
fixed	[2, 1, 4, 3]	0.6000000000000001	4	['fic_1852_2751.txt-1912-29', 'mag_1859_567209.txt-67-52', 'fic_1962_4573.txt-3187-3', 'fic_1997_54758.txt-86-13']	['mag_1859_567209.txt-67-52', 'fic_1852_2751.txt-1912-29', 'fic_1997_54758.txt-86-13', 'fic_1962_4573.txt-3187-3']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1853_9142.txt-2080-11', 'fic_1847_7190.txt-1258-35', 'mag_1998_383987.txt-34-0', 'mag_2006_384539.txt-246-4']	['fic_1853_9142.txt-2080-11', 'fic_1847_7190.txt-1258-35', 'mag_1998_383987.txt-34-0', 'mag_2006_384539.txt-246-4']
fixed	[1, 4, 3, 2]	0.19999999999999998	4	['nf_2004_747059.txt-255-43', 'nf_1857_750590.txt-333-9', 'mag_1991_343562.txt-24-6', 'news_1990_667268.txt-3-5']	['nf_2004_747059.txt-255-43', 'news_1990_667268.txt-3-5', 'mag_1991_343562.txt-24-6', 'nf_1857_750590.txt-333-9']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['mag_1831_554132.txt-58-3', 'fic_1856_2655.txt-2882-5', 'fic_1851_2590.txt-389-9', 'fic_1999_44827.txt-1943-2']	['mag_1831_554132.txt-58-3', 'fic_1851_2590.txt-389-9', 'fic_1856_2655.txt-2882-5', 'fic_1999_44827.txt-1943-2']
fixed	[2, 3, 1]	-0.5	4	['fic_1854_3384.txt-4381-6', 'fic_1988_24002.txt-248-12', 'fic_1854_7839.txt-770-8']	['fic_1988_24002.txt-248-12', 'fic_1854_7839.txt-770-8', 'fic_1854_3384.txt-4381-6']
fixed	[1, 3, 2]	0.5	2	['fic_2008_36135.txt-279-4', 'mag_2003_375688.txt-4-9', 'mag_1963_269741.txt-2-0']	['fic_2008_36135.txt-279-4', 'mag_1963_269741.txt-2-0', 'mag_2003_375688.txt-4-9']
fixed	[1, 3, 2]	0.5	2	['mag_1963_491920.txt-68-1', 'mag_1991_343562.txt-24-6', 'fic_1858_1282.txt-2609-29']	['mag_1963_491920.txt-68-1', 'fic_1858_1282.txt-2609-29', 'mag_1991_343562.txt-24-6']
fixed	[2, 3, 1, 4]	0.39999999999999997	4	['fic_2008_36135.txt-279-4', 'fic_1854_9826.txt-5835-1', 'mag_1831_554132.txt-58-3', 'fic_1999_44827.txt-1943-2']	['fic_1854_9826.txt-5835-1', 'mag_1831_554132.txt-58-3', 'fic_2008_36135.txt-279-4', 'fic_1999_44827.txt-1943-2']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['fic_1856_2655.txt-2882-5', 'fic_1855_9053.txt-251-7', 'fic_1854_9826.txt-5835-1', 'news_1972_729961.txt-36-4']	['fic_1856_2655.txt-2882-5', 'fic_1854_9826.txt-5835-1', 'fic_1855_9053.txt-251-7', 'news_1972_729961.txt-36-4']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['fic_1852_69.txt-8377-30', 'fic_1856_2655.txt-2882-5', 'fic_1823_7241.txt-2696-39', 'mag_2004_364364.txt-8-48']	['fic_1852_69.txt-8377-30', 'fic_1856_2655.txt-2882-5', 'mag_2004_364364.txt-8-48', 'fic_1823_7241.txt-2696-39']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['news_1990_667268.txt-3-5', 'fic_1840_7292.txt-3726-20', 'fic_1849_7006.txt-1503-17', 'fic_2009_36571.txt-65-2']	['news_1990_667268.txt-3-5', 'fic_1849_7006.txt-1503-17', 'fic_1840_7292.txt-3726-20', 'fic_2009_36571.txt-65-2']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['fic_1853_9142.txt-2080-11', 'fic_1852_3726.txt-438-30', 'fic_1967_10494.txt-1697-11', 'mag_1998_383987.txt-34-0']	['fic_1853_9142.txt-2080-11', 'fic_1967_10494.txt-1697-11', 'fic_1852_3726.txt-438-30', 'mag_1998_383987.txt-34-0']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['fic_1997_42211.txt-43-33', 'fic_1856_9797.txt-996-13', 'fic_1852_69.txt-8436-1', 'nf_1977_774125.txt-2931-1']	['fic_1997_42211.txt-43-33', 'nf_1977_774125.txt-2931-1', 'fic_1856_9797.txt-996-13', 'fic_1852_69.txt-8436-1']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['fic_1994_53956.txt-907-11', 'fic_1858_1282.txt-2609-29', 'fic_1842_7158.txt-552-30', 'mag_1831_554132.txt-58-3']	['fic_1994_53956.txt-907-11', 'mag_1831_554132.txt-58-3', 'fic_1858_1282.txt-2609-29', 'fic_1842_7158.txt-552-30']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['fic_1842_7158.txt-802-43', 'fic_1853_9142.txt-2080-11', 'fic_1854_7839.txt-770-8', 'mag_1960_477687.txt-387-14']	['fic_1853_9142.txt-2080-11', 'fic_1842_7158.txt-802-43', 'fic_1854_7839.txt-770-8', 'mag_1960_477687.txt-387-14']
fixed	[3, 1, 4, 2]	0.0	6	['fic_1852_3726.txt-438-30', 'nf_1977_774125.txt-2931-1', 'news_1984_669414.txt-46-0', 'fic_1840_7292.txt-3726-20']	['news_1984_669414.txt-46-0', 'fic_1852_3726.txt-438-30', 'fic_1840_7292.txt-3726-20', 'nf_1977_774125.txt-2931-1']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['fic_1824_7285.txt-1251-1', 'fic_1995_30737.txt-3-8', 'fic_1849_7006.txt-1503-17', 'mag_1991_343562.txt-24-6']	['fic_1995_30737.txt-3-8', 'fic_1824_7285.txt-1251-1', 'fic_1849_7006.txt-1503-17', 'mag_1991_343562.txt-24-6']
fixed	[2, 4, 1, 3]	0.0	6	['mag_1998_383987.txt-34-0', 'fic_1856_9779.txt-12362-10', 'mag_1964_431693.txt-128-9', 'mag_1991_343562.txt-24-6']	['fic_1856_9779.txt-12362-10', 'mag_1991_343562.txt-24-6', 'mag_1998_383987.txt-34-0', 'mag_1964_431693.txt-128-9']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['fic_1999_44827.txt-1943-2', 'mag_1974_316770.txt-12-3', 'nf_1848_772202.txt-208-32', 'fic_1974_10580.txt-8721-1']	['fic_1999_44827.txt-1943-2', 'nf_1848_772202.txt-208-32', 'fic_1974_10580.txt-8721-1', 'mag_1974_316770.txt-12-3']
fixed	[1, 4, 3, 2]	0.19999999999999998	4	['fic_2007_52034.txt-55-1', 'mag_1851_555701.txt-85-38', 'news_1990_667268.txt-3-5', 'fic_1840_7292.txt-3726-20']	['fic_2007_52034.txt-55-1', 'fic_1840_7292.txt-3726-20', 'news_1990_667268.txt-3-5', 'mag_1851_555701.txt-85-38']
fixed	[2, 1, 4, 3]	0.6000000000000001	4	['fic_2001_29270.txt-53-22', 'news_1984_669414.txt-46-0', 'fic_1854_70.txt-3392-9', 'fic_1967_781995.txt-4445-4']	['news_1984_669414.txt-46-0', 'fic_2001_29270.txt-53-22', 'fic_1967_781995.txt-4445-4', 'fic_1854_70.txt-3392-9']
fixed	[1, 2, 3]	1.0	0	['nf_1830_754783.txt-149-5', 'fic_1997_42234.txt-378-2', 'fic_1855_2301.txt-3798-6']	['nf_1830_754783.txt-149-5', 'fic_1997_42234.txt-378-2', 'fic_1855_2301.txt-3798-6']
fixed	[1, 2, 3]	1.0	0	['fic_1975_10598.txt-4467-1', 'fic_1851_2590.txt-389-9', 'fic_1967_781995.txt-4445-4']	['fic_1975_10598.txt-4467-1', 'fic_1851_2590.txt-389-9', 'fic_1967_781995.txt-4445-4']
fixed	[1, 2, 3]	1.0	0	['fic_1823_7241.txt-2696-39', 'fic_1840_8909.txt-1254-28', 'mag_1978_479996.txt-283-21']	['fic_1823_7241.txt-2696-39', 'fic_1840_8909.txt-1254-28', 'mag_1978_479996.txt-283-21']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['fic_1975_10598.txt-4467-1', 'fic_1962_4573.txt-3187-3', 'fic_1852_69.txt-8320-9', 'fic_1850_7304.txt-6199-15']	['fic_1962_4573.txt-3187-3', 'fic_1975_10598.txt-4467-1', 'fic_1852_69.txt-8320-9', 'fic_1850_7304.txt-6199-15']
fixed	[1, 3, 2]	0.5	2	['nf_1844_749098.txt-1153-20', 'nf_1851_771607.txt-895-20', 'mag_1849_555588.txt-11-76']	['nf_1844_749098.txt-1153-20', 'mag_1849_555588.txt-11-76', 'nf_1851_771607.txt-895-20']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1847_7190.txt-1258-35', 'fic_1970_782001.txt-2936-3', 'nf_1977_774125.txt-2931-1', 'mag_1964_431693.txt-128-9']	['fic_1847_7190.txt-1258-35', 'fic_1970_782001.txt-2936-3', 'nf_1977_774125.txt-2931-1', 'mag_1964_431693.txt-128-9']
fixed	[1, 2, 3]	1.0	0	['fic_1840_8909.txt-1254-28', 'mag_1991_343562.txt-24-6', 'fic_1860_1818.txt-307-31']	['fic_1840_8909.txt-1254-28', 'mag_1991_343562.txt-24-6', 'fic_1860_1818.txt-307-31']
fixed	[4, 1, 3, 2]	-0.39999999999999997	6	['news_1972_729961.txt-36-4', 'mag_2003_375688.txt-4-9', 'mag_1859_567209.txt-67-52', 'fic_1980_780047.txt-3541-2']	['fic_1980_780047.txt-3541-2', 'news_1972_729961.txt-36-4', 'mag_1859_567209.txt-67-52', 'mag_2003_375688.txt-4-9']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['fic_1970_16380.txt-5083-5', 'fic_1961_4455.txt-2955-4', 'fic_1824_7285.txt-1251-1', 'fic_1856_9797.txt-996-13']	['fic_1970_16380.txt-5083-5', 'fic_1856_9797.txt-996-13', 'fic_1961_4455.txt-2955-4', 'fic_1824_7285.txt-1251-1']
fixed	[3, 1, 2, 4]	0.39999999999999997	4	['fic_1835_7134.txt-2847-8', 'fic_1962_10420.txt-3439-9', 'news_1984_669414.txt-46-0', 'fic_1834_7032.txt-158-3']	['news_1984_669414.txt-46-0', 'fic_1835_7134.txt-2847-8', 'fic_1962_10420.txt-3439-9', 'fic_1834_7032.txt-158-3']
fixed	[4, 3, 2, 1]	-1.0	8	['nf_1834_755185.txt-1613-92', 'fic_1860_9165.txt-2249-72', 'mag_1978_479996.txt-283-21', 'fic_1860_9168.txt-597-1']	['fic_1860_9168.txt-597-1', 'mag_1978_479996.txt-283-21', 'fic_1860_9165.txt-2249-72', 'nf_1834_755185.txt-1613-92']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1988_24002.txt-248-12', 'fic_1852_69.txt-8436-1', 'nf_1834_755185.txt-1613-92', 'fic_1991_53374.txt-365-5']	['fic_1988_24002.txt-248-12', 'fic_1852_69.txt-8436-1', 'nf_1834_755185.txt-1613-92', 'fic_1991_53374.txt-365-5']
fixed	[2, 1, 3]	0.5	2	['nf_1832_747503.txt-183-39', 'fic_1997_54758.txt-86-13', 'fic_1839_7182.txt-972-30']	['fic_1997_54758.txt-86-13', 'nf_1832_747503.txt-183-39', 'fic_1839_7182.txt-972-30']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1852_69.txt-3298-26', 'fic_1854_70.txt-3392-9', 'fic_1975_10598.txt-4467-1', 'nf_1844_749098.txt-1153-20']	['fic_1852_69.txt-3298-26', 'fic_1854_70.txt-3392-9', 'fic_1975_10598.txt-4467-1', 'nf_1844_749098.txt-1153-20']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['news_1972_729961.txt-36-4', 'fic_1858_1282.txt-2609-29', 'fic_1991_53374.txt-365-5', 'fic_1855_9053.txt-251-7']	['news_1972_729961.txt-36-4', 'fic_1858_1282.txt-2609-29', 'fic_1855_9053.txt-251-7', 'fic_1991_53374.txt-365-5']
fixed	[3, 1, 2]	-0.5	4	['mag_1978_479996.txt-283-21', 'fic_2007_52476.txt-12-34', 'nf_1834_755185.txt-1613-92']	['nf_1834_755185.txt-1613-92', 'mag_1978_479996.txt-283-21', 'fic_2007_52476.txt-12-34']
fixed	[1, 3, 2]	0.5	2	['fic_1842_7158.txt-552-30', 'fic_1991_53374.txt-365-5', 'mag_2006_384539.txt-246-4']	['fic_1842_7158.txt-552-30', 'mag_2006_384539.txt-246-4', 'fic_1991_53374.txt-365-5']
fixed	[2, 3, 1, 4]	0.39999999999999997	4	['fic_1981_782025.txt-5359-52', 'fic_1993_1040095.txt-3020-1', 'fic_1855_9053.txt-251-7', 'fic_1843_7208.txt-9542-27']	['fic_1993_1040095.txt-3020-1', 'fic_1855_9053.txt-251-7', 'fic_1981_782025.txt-5359-52', 'fic_1843_7208.txt-9542-27']
fixed	[1, 2, 3, 4]	1.0	0	['fic_2007_52034.txt-55-1', 'nf_1848_772202.txt-208-32', 'fic_1854_70.txt-3392-9', 'fic_1823_7241.txt-2696-39']	['fic_2007_52034.txt-55-1', 'nf_1848_772202.txt-208-32', 'fic_1854_70.txt-3392-9', 'fic_1823_7241.txt-2696-39']
fixed	[1, 3, 2]	0.5	2	['fic_1860_9165.txt-2249-72', 'fic_1995_30737.txt-3-8', 'nf_1836_747779.txt-2487-39']	['fic_1860_9165.txt-2249-72', 'nf_1836_747779.txt-2487-39', 'fic_1995_30737.txt-3-8']
fixed	[2, 3, 1]	-0.5	4	['fic_1852_2751.txt-1912-29', 'fic_1962_10416.txt-901-13', 'mag_1991_343562.txt-24-6']	['fic_1962_10416.txt-901-13', 'mag_1991_343562.txt-24-6', 'fic_1852_2751.txt-1912-29']
fixed	[2, 1, 3]	0.5	2	['mag_1831_554132.txt-58-3', 'fic_1961_781980.txt-1736-4', 'fic_1852_69.txt-8320-9']	['fic_1961_781980.txt-1736-4', 'mag_1831_554132.txt-58-3', 'fic_1852_69.txt-8320-9']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['fic_2008_36135.txt-279-4', 'fic_1995_30737.txt-3-8', 'mag_1991_343562.txt-24-6', 'mag_1859_567209.txt-67-52']	['fic_1995_30737.txt-3-8', 'fic_2008_36135.txt-279-4', 'mag_1991_343562.txt-24-6', 'mag_1859_567209.txt-67-52']
fixed	[1, 3, 2]	0.5	2	['fic_1977_10620.txt-1937-40', 'fic_1853_3465.txt-1838-5', 'fic_1998_44220.txt-114-29']	['fic_1977_10620.txt-1937-40', 'fic_1998_44220.txt-114-29', 'fic_1853_3465.txt-1838-5']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['fic_1975_10598.txt-4467-1', 'mag_2003_375688.txt-4-9', 'nf_1832_747503.txt-183-39', 'fic_1855_9053.txt-251-7']	['fic_1975_10598.txt-4467-1', 'nf_1832_747503.txt-183-39', 'fic_1855_9053.txt-251-7', 'mag_2003_375688.txt-4-9']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['mag_1974_316770.txt-12-3', 'fic_1967_781995.txt-4445-4', 'fic_1993_25014.txt-3024-1', 'fic_2009_36571.txt-65-2']	['fic_1967_781995.txt-4445-4', 'mag_1974_316770.txt-12-3', 'fic_1993_25014.txt-3024-1', 'fic_2009_36571.txt-65-2']
fixed	[1, 2, 3]	1.0	0	['fic_1860_1818.txt-307-31', 'fic_1961_4455.txt-4931-15', 'mag_1964_431693.txt-128-9']	['fic_1860_1818.txt-307-31', 'fic_1961_4455.txt-4931-15', 'mag_1964_431693.txt-128-9']
fixed	[2, 4, 1, 3]	0.0	6	['fic_1852_69.txt-8377-30', 'fic_1994_53956.txt-907-11', 'fic_1824_7285.txt-1251-1', 'fic_1860_9168.txt-597-1']	['fic_1994_53956.txt-907-11', 'fic_1860_9168.txt-597-1', 'fic_1852_69.txt-8377-30', 'fic_1824_7285.txt-1251-1']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['news_2009_647770.txt-49-7', 'fic_1852_69.txt-8436-1', 'mag_1991_343562.txt-24-6', 'fic_1962_10420.txt-3439-9']	['news_2009_647770.txt-49-7', 'fic_1852_69.txt-8436-1', 'fic_1962_10420.txt-3439-9', 'mag_1991_343562.txt-24-6']
fixed	[1, 2, 3]	1.0	0	['fic_1995_30737.txt-3-8', 'nf_1848_772202.txt-208-32', 'mag_1978_479996.txt-283-21']	['fic_1995_30737.txt-3-8', 'nf_1848_772202.txt-208-32', 'mag_1978_479996.txt-283-21']
fixed	[1, 3, 2]	0.5	2	['fic_1852_69.txt-3298-26', 'fic_1860_9165.txt-2249-72', 'fic_1962_10420.txt-3439-9']	['fic_1852_69.txt-3298-26', 'fic_1962_10420.txt-3439-9', 'fic_1860_9165.txt-2249-72']
fixed	[1, 2, 3]	1.0	0	['fic_2007_52034.txt-55-1', 'fic_1856_1281.txt-5817-3', 'fic_1834_7032.txt-158-3']	['fic_2007_52034.txt-55-1', 'fic_1856_1281.txt-5817-3', 'fic_1834_7032.txt-158-3']
fixed	[1, 2, 3]	1.0	0	['fic_2007_52476.txt-12-34', 'mag_1999_397834.txt-167-25', 'mag_1963_269741.txt-2-0']	['fic_2007_52476.txt-12-34', 'mag_1999_397834.txt-167-25', 'mag_1963_269741.txt-2-0']
fixed	[1, 3, 2]	0.5	2	['fic_1860_9168.txt-597-1', 'nf_1836_747779.txt-2487-39', 'nf_1848_772202.txt-208-32']	['fic_1860_9168.txt-597-1', 'nf_1848_772202.txt-208-32', 'nf_1836_747779.txt-2487-39']
fixed	[2, 4, 3, 1]	-0.39999999999999997	6	['fic_1962_14308.txt-2694-10', 'fic_1856_2880.txt-3291-31', 'fic_1833_7321.txt-153-38', 'news_1984_669414.txt-46-0']	['fic_1856_2880.txt-3291-31', 'news_1984_669414.txt-46-0', 'fic_1833_7321.txt-153-38', 'fic_1962_14308.txt-2694-10']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['mag_2006_384539.txt-246-4', 'fic_1847_7190.txt-1258-35', 'fic_1988_24002.txt-248-12', 'fic_1980_780047.txt-3541-2']	['fic_1847_7190.txt-1258-35', 'mag_2006_384539.txt-246-4', 'fic_1988_24002.txt-248-12', 'fic_1980_780047.txt-3541-2']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1835_7327.txt-3458-5', 'mag_1999_397834.txt-167-25', 'fic_1860_9188.txt-2194-16', 'mag_2003_375688.txt-4-9']	['fic_1835_7327.txt-3458-5', 'mag_1999_397834.txt-167-25', 'fic_1860_9188.txt-2194-16', 'mag_2003_375688.txt-4-9']
fixed	[3, 1, 2]	-0.5	4	['fic_1999_44827.txt-1943-2', 'fic_1965_10456.txt-486-28', 'fic_1852_69.txt-8320-9']	['fic_1852_69.txt-8320-9', 'fic_1999_44827.txt-1943-2', 'fic_1965_10456.txt-486-28']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['fic_1860_9165.txt-2249-72', 'fic_1853_9142.txt-2080-11', 'nf_1851_771607.txt-895-20', 'fic_1856_2880.txt-3291-31']	['fic_1860_9165.txt-2249-72', 'nf_1851_771607.txt-895-20', 'fic_1856_2880.txt-3291-31', 'fic_1853_9142.txt-2080-11']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['fic_1995_30737.txt-3-8', 'mag_1859_567209.txt-67-52', 'mag_1991_343562.txt-24-6', 'fic_1849_7006.txt-1503-17']	['fic_1995_30737.txt-3-8', 'mag_1991_343562.txt-24-6', 'fic_1849_7006.txt-1503-17', 'mag_1859_567209.txt-67-52']
