lemma	identifier	context	indexes_target_token	context_normalized
Naturschönheit	nn_maehrisches175_1885-237-14	Und in der That gibt es keinen bezaubernderen Flecken Erde, so reich an Naturschönheiten und originellem bunten Treiben, als das Seebad Helgoland, das mit vollem Rechte zu einem Sammelplatz vergnügter Müssiggänger aus allen Welttheilen, ein modernes Babylon wurde.	72:88	Und in der Tat gibt es keinen bezaubernderen Flecken Erde , so reich an Naturschönheiten und originellem bunten Treiben , als das Seebad Helgoland , das mit vollem Rechte zu einem Sammelplatz vergnügter Müßiggänger aus allen Weltteilen , ein modernes Babylon wurde .
Naturschönheit	vischer_aesthetik01_1846-806-25	Wie weit auch die unorganische Natur im Reiche der wirklichen Idee als Inhalt des Schönen berechtigt sey, wird sich in der Lehre von der Naturschönheit zeigen.	137:151	Wie weit auch die unorganische Natur im Reiche der wirklichen Idee als Inhalt des Schönen berechtigt sei , wird sich in der Lehre von der Naturschönheit zeigen .
Naturschönheit	vischer_aesthetik0201_1847-153-5	Ebenso wenn das Geheimniß der Naturschönheit dieß ist, daß sie schön ist, ohne daß doch die Naturkräfte mit Wissen und Willen auf Schönheit arbeiten, so ist nichts zur Erklärung gesagt, wenn man diese Erscheinung auf einen Schöpfer als sein Werk hinüberschiebt, es ist dasselbe, wie dort, es hilft der Natur gar nichts, wenn sie einen vorbildenden Spiegel hat, sie ist und bleibt auf sich selbst angewiesen.	30:44	Ebenso wenn das Geheimnis der Naturschönheit dies ist , daß sie schön ist , ohne daß doch die Naturkräfte mit Wissen und Willen auf Schönheit arbeiten , so ist nichts zur Erklärung gesagt , wenn man diese Erscheinung auf einen Schöpfer als sein Werk hinüberschiebt , es ist dasselbe , wie dort , es hilft der Natur gar nichts , wenn sie einen vorbildenden Spiegel hat , sie ist und bleibt auf sich selbst angewiesen .
Naturschönheit	vischer_aesthetik0202_1848-1493-19	Stoff aber zu werden ist sie bestimmt, weil sie allerdings, obwohl subjectives Product, die Mängel der Naturschönheit hat.	103:117	Stoff aber zu werden ist sie bestimmt , weil sie allerdings , obwohl subjektives Produkt , die Mängel der Naturschönheit hat .
Naturschönheit	vischer_aesthetik0201_1847-171-27	Wir gehen einen andern Weg und dieser bringt es mit sich, daß der §. bereits auf das weitere System hinausweist, darauf nämlich, daß die Naturschönheit bestimmt ist, sich in die Phantasie und Kunst aufzuheben.	137:151	Wir gehen einen anderen Weg und dieser bringt es mit sich , daß der §. bereits auf das weitere System hinausweist , darauf nämlich , daß die Naturschönheit bestimmt ist , sich in die Phantasie und Kunst aufzuheben .
Naturschönheit	pueckler_briefe03_1831-2104-7	Alle diese Erinnerungen, mit so viel Naturschönheiten vereinigt, machen einen großen Eindruck.	37:53	Alle diese Erinnerungen , mit so viel Naturschönheiten vereinigt , machen einen großen Eindruck .
Naturschönheit	2532889X_1982-12-31_01_093.tcf.xml-8-29	Das Haus steht nicht nur den Arbeitsgemeinschaften offen, es ist Treffpunkt für alle Schüler, die In Spielrunden und Wissenswettstrei ten, bei Diavorführungen und Vorträgen Näheres über Naturschönheiten und -besonderheiten unserer Republik erfahren möchten.	186:202	
Naturschönheit	26120215_1969_06_04_01_272.tcf.xml-4-17	Treffen mit Helden unserer Tage: Besichtigung von Brennpunkten des sozialistischen Aufbaus, Kampf-und Gedenkstätten, Naturschönheiten und Kunstschätzen; gemeinsame Veran -	117:133	
Naturschönheit	26120215_1988_02_22_01_049.tcf.xml-4-12	Gestern bezog der jüngste japanische Satellit Sakura — traditionell nach einer typischen Naturschönheit benannt — seine anvisierte geostationäre Umlaufbahn rund 36000 Kilometer über dem Äquator.	89:103	
Naturschönheit	2532889X_1962-08-04_01_166.tcf.xml-17-7	Sie fangen das erwachende Afrika, seine Naturschönheiten, exotische Pflanzen und Tiere, supermoderne Städte und die brennende Wildnis mit erstaunlicher Präzision und Schönheit ein.	40:56	
Naturschönheit	26120215_1987_11_07_01_364.tcf.xml-2-9	Chrysanthemen, Rosen, Nelken, Topfpflanzen und andere Naturschönheiten werden auf der 12. Berliner Blumenschau zu sehen sein, die vom 13. bis 22. November im Erd-und Obergeschoß des Ausstellungszentru'ms unterm Fernsehturm präsentiert wird.	54:70	
Naturschönheit	26120215_1988_06_18_01_027.tcf.xml-3-12	000 Einwohner des Chemiebezirkes leben im Landschaftschutzgebiet Saaletal, das mit reizvollen Naturschönheiten, zahlreichen Burgen, Schlössern und Museen ein beliebtes Erholungsgebiet ist.	94:110	
Naturschönheit	2532889X_1986-08-07_01_072.tcf.xml-7-5	Wenn die FDGB-Urlauber nicht nur Naturschönheiten kennenlernen, sondern auch neues Wissen über die Vergangenheit dieses Landstriches und die 700jährige Geschichte des Eibweinbaues mit -nach Hause nehmen, dann verdanken sie das	33:49	
Naturschönheit	26120215_1950_08_20_02_043.tcf.xml-4-40	Eine FloOfahrt auf dem Dunaiec, vorbei an den zerklüfteten Bergen, romantischen Talern und Schluchten der Hohen Tatra, zählt zu den schönsten Ferienfreuden der Volksrepublik Zahlreiche polnische und ausländische Touristen freuten sich in diesem Sommer an den einzigartigen Naturschönheiten dieser Gegend Au{ nohnun: Jllui (i)	273:289	
Naturschönheit	2532889X_1981-06-23_01_141.tcf.xml-4-12	Die Züge drehen ihre Runden, vorbei an markanten Bauten so-wie Naturschönheiten.	63:79	
Naturschönheit	26120215_1961_10_31_01_066.tcf.xml-23-20	Wenn auch die etwas magere Handlung nicht befriedigen kann, so werden wir entschädigt durch einen weiten Blick auf die Naturschönheiten Grusiniens.	119:135	
Naturschönheit	2532889X_1978-01-14_01_176.tcf.xml-12-4	Sehr angetan von solcher Naturschönheit war auch der 28jänrige Johann Wolfgang Goethe, der vor genau 200 Jahren • in die nach ihrem Entdecker benannte Baumannshöhle einstieg, die heute längst zu den öffentlichen Schau -	25:39	
Naturschönheit	2532889X_1978-10-17_01_173.tcf.xml-39-52	Karlheinz Munds und Günter Rückers schönen Film über den Schöpfer der „Internationale", „De Geyter — Geschichte eines Liedes", Kurt Tetzlaffs Film „Und sie bewegt. sich doch" über die Entstehung von Brechts „Galilei", Werner Kohlerts „Romantisch pittoreske Reise durch die Naturschönheiten der Sächsischen Schweiz", die zugleich auch zum gedankenreichen Ausflug in die Historie einer Landschaft wurde, die Filmpolemiken von Sabine Katins, den Bericht Heinz Schnabels und Fritz Haberlands über den ersten Fliegerkosmonauten der DDR oder auch „Das kürzere Streichholz — Einige Erinnerungen von Hans Rodenberg", ein faszinierender, filmisch ungewöhnlicher Lebensbericht, der Erika ¦ und Rolf Richter zu danken ist.	273:289	
Naturschönheit	26120215_1965_09_04_01_080.tcf.xml-7-5	Doch viel Zeit um die Naturschönheiten zu bewundern, ließ Trainer Karoly Soos seinen Schützlingen nicht.	22:38	
Naturschönheit	26120215_1961_05_12_01_280.tcf.xml-102-25	Ungern trennen wir uns von der schönen CSSR. die uns nicht nur mit ihrer bedeutenden und leistungsfähigen Industrie beeindruckt, sondern unsere Herzen mit ihren Naturschönheiten gewinnt, mit den reizvollen, sanften Tälern und Höhen des Mittelgebirges, der herben Schönheit der dunklen Karpatenwalder oder mit dem eindrucksvollen Hochgebirge der Hohen Tatra.	161:177	
Naturschönheit	2532889X_1980-10-06_01_043.tcf.xml-15-19	Die Leitungen dieser Erholungsstätten geben viele Anregungen, so zur Freizeitgestaltung, für Stadtrundfahrten, Sportwetucampfe, Hinweise auf Naturschönheiten und anderes mehr.	141:157	
Naturschönheit	2532889X_1962-08-10_01_050.tcf.xml-8-8	Nur ein Mensch, der die ganz besondere Naturschönheit Württembergs in sich aufgenommen hatte, konnte so zauberhafte Geschichten wie den s, Knulp" oder „Klingsors letzter Sommer** oder einen Roman so voller Poesie wie uNarziß und Goldmund" schreiben.	39:53	
Naturschönheit	2532889X_1979-11-22_01_075.tcf.xml-7-10	Insgesamt erhielten 45 Gedenkstätten, Altertumer und Orte von außergewöhnlicher Naturschönheit in aller Welt dieses Prädikat, darunter die Königsgräber des antiken Theben, der Mounit Everest und der Grand Canon in den USA.	80:94	
Naturschönheit	26120215_1989_05_17_01_182.tcf.xml-2-8	Neben Sachliteratur, die in Wort und Bild Naturschönheiten sowie erhaltenswerte Kunststätten dn allen Teilen der Welt vorstellt. sind geschichtliche Abrisse und dokumentarische Darstellungen zu sehen.	42:58	
Naturschönheit	26120215_1983_02_14_01_100.tcf.xml-12-3	Sie lernten die Naturschönheiten der Löcknitz-Landschaft kennen, und bewährten sich im touristischen Mehrkampf. Gut erholt werden die Schülerlotsen morgen zurückkehren.	16:32	
Naturschönheit	2532889X_1963-10-23_01_115.tcf.xml-46-6	Land, das so reich an Naturschönheiten ist mit nach Moskau.	22:38	
Naturschönheit	26120215_1978_08_10_01_321.tcf.xml-5-20	Dresden, Prag und Sofia Werke der bildenden Kunst über cien AHtuü der Werktätigen in diesem Teil Bulgariens sowie über Naturschönheiten von Wyschez schallen.	119:135	
Naturschönheit	2532889X_1983-06-08_01_071.tcf.xml-7-17	Seine Arbeiten beziehen ihren eigentümlichen Reiz aus der Verbindung von bilddichterischer Phantasie und den mannigfachen Anregungen der Naturschönheiten, die seine kubanische Heimat bietet	137:153	
Naturschönheit	26120215_1978_03_25_01_449.tcf.xml-32-17	Überall im Kreis Beeskow spürte ich eine Atmosphäre der aktiven Naturliebe, der engagierten Pflege der heimatlichen Naturschönheiten.	116:132	
Naturschönheit	2532889X_1984-12-18_01_121.tcf.xml-8-9	Ein Naturlehrpfad soll angelegt werden, reizvoller Weg zu Naturschönheiten.	58:74	
Naturschönheit	26120215_1981_05_14_01_262.tcf.xml-55-14	fahren, weil es so viel Malerisches und Pittoreskes zu schauen gibt ein mit Naturschönheiten gesegnetes Land.	76:92	
Naturschönheit	2532889X_1974-06-08_01_241.tcf.xml-19-16	Wenn in diesem Jahr trotzdem schon zahlreiche Reisebüros Tagesausfluge hierher organisieren, dann eben wegen der Naturschönheiten, wegen des Barockschlosses von Räckeve, in dessen Hof während der warmen Jahreszeit auch Konzerte erklingen, wegen eines Thermalbades und der weithin berühmten Ikonen in der serbischen Kirche von Radceve.	113:129	
Naturschönheit	2532889X_1969-01-25_01_293.tcf.xml-2-14	Nepal, das Königreich am Fuße des Himalaya, beeindruckt jeden Fremden durch seine Naturschönheiten.	82:98	
Naturschönheit	26120215_1988_11_26_01_086.tcf.xml-4-10	Da sind zum Beispiel ungewöhnliche Kompositionen von exotischen und einheimischen Naturschönheiten: Elegante Paradiesvogelblumen mit Grasern und glutrotem Strauchgeäst, die Flamingoblume in dekorativer Nachbarschaft von Farnen und Zweigen.	82:98	
Naturschönheit	26120215_1963_12_15_01_259.tcf.xml-11-12	Weil Stolz und Würde der Nation es gebieten und weil die kostbaren Naturschönheiten der Parks den kommenden Generationen ungeschmälert übergeben werden sollen.	67:83	
Naturschönheit	2532889X_1976-09-11_01_346.tcf.xml-20-7	So wird die Obedska Bara als einzigartige Naturschönheit erhalten werden und Reservat für Zug-und Sumpfvögel bleiben, zugleich aber als Ausflugsziel für die Belgrader immer anziehender werden.	42:56	
Naturschönheit	2532889X_1984-07-09_01_058.tcf.xml-4-1	Die Naturschönheiten und kulturhistorischen Se henswürdigkeiten ziehen jährlich rund vier Millionen Ausflügler sowie 260000 Urlauber an	4:20	
Naturschönheit	26120215_1957_04_13_01_180.tcf.xml-14-13	Es geht in das Kerngebiet des „Blumenthal '" mit seinen herrlichen Naturschönheiten, Waldseen und Höhen.	67:83	
Naturschönheit	26120215_1966_01_09_01_048.tcf.xml-2-2	Die zauberhaften Naturschönheiten und die einzigartigen klimatischen Bedingungen regten sowjetische Wissenschaftler an, ein Projekt zur Schaffung eines Nationalparks der UdSSR rund um den Baikalsee auszuarbeiten, wobei gleichzeitig die natürlichen Reserven des Baikalsees rationell volkswirtschaftlich genutzt werden sollen.	17:33	
Naturschönheit	26120215_1982_07_30_01_055.tcf.xml-9-26	Neben zahlreichen botanischen Gärten in allen Landesteilen gibt es in der SFRJ 20 Naturparks, 50 Naturschutzgebiete sowie über 100 Naturreservate, die der Bewahrung besonderer Naturschönheiten, aber auch einer einmaligen Fauna und Flora dienen.	176:192	
Naturschönheit	2532889X_1982-09-08_01_122.tcf.xml-15-24	In diesem Sinne versuchen die Mitarbeiter des Nationalparks, freiwillige Helfer des Naturschutzverbandes und die Angehörigen des Bergrettungsdienstes, Massentounsmus und die Erhaltung der Naturschönheiten in Einklang zu bringen.	188:204	
Naturschönheit	26120215_1972_03_05_01_026.tcf.xml-12-16	Im Chemiebezirk Halle konzentrieren die Bürger im Mach-mit-Wettbewerb viele Aktivitäten auf die Pflege der Naturschönheiten und auf den Landschaftsschutz.	107:123	
Naturschönheit	26120215_1967_02_04_01_248.tcf.xml-41-7	Oberst Hiroshi. ein leidenschaftlicher Verehrer von Naturschönheiten und zugleich ein sehr kriegerisch gesinnter Mann, hatte unterwegs geprahlt, daß die iapanischen Truppen in China dreimal so schnell vorrucken wurden wie zu Besinn des Jahrhunderts in Rußland.	52:68	
Naturschönheit	2532889X_1987-08-08_01_278.tcf.xml-10-17	Wenn man nicht gerade „Kilometer schrubbt", kann man links und rechts der Route viele Naturschönheiten bewundern, Wanderungen zu Fuß in die Landschafts-und Naturschutzgebiete unternehmen oder auch den Rotemoorberg bei Wesenberg erklimmen.	86:102	
Naturschönheit	26120215_1975_02_25_01_161.tcf.xml-3-8	Bei frühlingshaftem Wetter genießen sie auf Wanderungen die Naturschönheiten des Thüringer Waldes oder des Südharzes.	60:76	
Naturschönheit	2532889X_1965-04-16_01_121.tcf.xml-66-5	Man mußte einen Teil der Naturschönheit opfern, um Größeres zu erhalten.	25:39	
Naturschönheit	2532889X_1955-03-02_01_066.tcf.xml-22-10	Scltene Pflanzen sollen gezüchtet werden * geologische Besonderheiten untersucht und Naturschönheiten zugänglich ¦ gemacht und beschrieben werden.	85:101	
Naturschönheit	2532889X_1974-12-24_01_240.tcf.xml-2-21	Im Südwesten Rumäniens, wo die Birzava von den Höhen des Semenik zu Ta rauscht, liegt der Banater Karst an Naturschönheiten ebenso reich wie an Bodenschätzen.	107:123	
Naturschönheit	2532889X_1959-04-04_01_094.tcf.xml-10-38	So pendelt Bettine Schmidt zwischen Menschen der gegensätzlichen Klassen und bekennt sich schließlich zu der unterdrückten Klasse, deren Kampf und elendes Dasein sie so nachfühlt, daß ihre Reiseberichte immer mehr Anklage des Unrechts als Schilderungen von Naturschönheiten werden, bis die „Mondäne Welt" diese Bildberichte nicht mehr haben will, die dem Leser die Wahrheit zeigen.	257:273	
Naturschönheit	26120215_1972_09_23_01_019.tcf.xml-126-11	Die Werktätigen unserer Länder haben umfangreiche Möglichkeiten, sich mit den Naturschönheiten und Aufbauerfolgen der CSSR und der DDR bekannt zu machen und einander besser kennenzulernen.	78:94	
Naturschönheit	2532889X_1960-07-07_01_093.tcf.xml-30-6	Einen noch stärkeren Eindruck als alle Naturschönheiten Österreichs hinterließen bei mir die österreichischen Menschen und ihre Leistungen.	39:55	
Naturschönheit	2532889X_1966-01-06_01_175.tcf.xml-3-15	Neben mehreren hunderttausend Besuchern aus allen Bezirken der DDR und dem Auslands die jährlich die Naturschönheiten im Berglnnern besichtigen, finden in jedem Jahr rund 100 keuchhustenkranke Kinder im niedrigen Luftdruck des Höhleninneren Linderung.	101:117	
Naturschönheit	26120215_1960_01_17_01_086.tcf.xml-3-2	All diese Naturschönheiten und Gebilde werden uns durch optische Instrumente von erstaunlicher Präzision und Leistungsfähigkeit vermittelt.	10:26	
Naturschönheit	2532889X_1956-07-28_01_054.tcf.xml-39-12	Und doch, das Meer von Transdanubien bleibt durch « eine vielfältigen Naturschönheiten für alle Erholungsuchenden der schönste Ausflugsort und Ferienaufenthalt.	70:86	
Naturschönheit	26120215_1971_03_17_01_023.tcf.xml-9-14	Mit Saisonbeginn werden die anderen fünf Schiffe der Weißen Flotte auslaufen und Urlaubern die Naturschönheiten des Müritz-Seengebietes naherbringen.	95:111	
Naturschönheit	26120215_1956_04_19_01_185.tcf.xml-26-24	Vorsichtig geht es mit der Kamera und Teleobjektiv auf Pirsch, wer aber blind und lärmend durch die Wiesen streift, dem werden die Naturschönheiten nur als „Gegend mit Ansichtskarten" in Erinnerung bleiben.	131:147	
Naturschönheit	2532889X_1971-12-23_01_007.tcf.xml-11-60	Elsenbahn: Görlitz und Frankfurt (Oder) Straße: Görlitz Wilhelm-Pieck-Stadt Guben Frankfurt (Oder) Autobahn und Stadtbrücke Pomellen Flugverkehr: Schönefeld Die Maßnahmen im Reiseverkehr bieten den Bürgern der Deutschen Demokratischen Republik und der Volksrepublik Polen günstigere Möglichkeiten, sich mit den Errungenschaften des Nachbarlandes beim Aufbau des Sozialismus vertraut zu machen, seine Se* henswürdigkeiten und Naturschönheiten kennenzulernen sowie Freizeit und Urlaub interessant und erlebnisreich zu verbringen.	425:441	
Naturschönheit	26120215_1984_08_27_01_028.tcf.xml-7-12	Während ihres Aufenthaltes unternahmen sie Ausflüge in das Schwarzatal und zu den Naturschönheiten rund um Neuhaus am Rennweg.	82:98	
Naturschönheit	2532889X_1974-09-29_01_082.tcf.xml-51-25	Wir erforschen alle Bezirke unserer Republik: Industrie, Landwirtschaft, historische und revolutionäre Stätten, kulturelle und wissenschaftliche Einrichtungen, Volksbildung, Gesundheitswesen, Naturschönheiten, Erholungsstätten und sonstige Besonderheiten.	192:208	
Naturschönheit	2532889X_1984-07-02_01_171.tcf.xml-2-8	Vom Göschenhaus aus erschließt ein stimmungsvoller Spaziergang landschaftstypische Naturschönheiten und stellt nahe gelegene Ausflugsziele wie den Grimmschen Markt, die Wassermühle Höfgen und das alte Fährhaus vor.	83:99	
Naturschönheit	2532889X_1976-08-07_01_256.tcf.xml-18-30	An Land und Leuten oder gar an sozialen Verhältnissen zeigten die „Kavaliere" kein Interesse, und mit geschlossenen Augen gingen sie auch an der Landschaft und an den Naturschönheiten vorüber.	167:183	
Naturschönheit	26120215_1983_03_10_01_050.tcf.xml-5-6	Dabei steht aber die Erhaltung der Naturschönheit des „rauchenden Donners" mit an erster Stelle, denn attraktiv wird der Sambesi vor allem nach den Victoria-Fällen, wenn er sich mit ihrem Schwung als nunmehr reißender Strom rund 150 Kilometer durch schmale Schluchten zwängt und dabei an mehreren Stellen weiter in die Tiefe fällt.	35:49	
Naturschönheit	26120215_1990_09_12_01_486.tcf.xml-7-6	Besucher finden hier die Ruhe und Naturschönheit eines kleinen botanischen Gartens, der rund ein Drittel der Grünen Scheune bewächst.	34:48	
Naturschönheit	2532889X_1957-03-10_01_065.tcf.xml-48-6	Anschließend werden die Moralritter sicher alle Naturschönheiten bewundern, die ihnen vielfältig unter kleinen Annoncen angeboten werden:	48:64	
Naturschönheit	26120215_1964_07_26_01_039.tcf.xml-135-9	Die Stadt Potsdam mit ihren historischen Sehenswürdigkeiten, den Naturschönheiten, die sie umgeben, entwickelt sich neben Berlin und Dresden zum dritten Touristenzentrum der DDR.	65:81	
Naturschönheit	2532889X_1947-11-19_01_044.tcf.xml-14-12	Auch seine Kunst Ist impressionistisch beeinflußt und widmet sich vor allem der Naturschönheit, der heimatlichen Landschaft und der Architektur.	80:94	
Naturschönheit	26120215_1951_06_26_01_188.tcf.xml-19-11	„Die Berliner Bevölkerung wird es nicht zulassen, daß die Naturschönheiten unserer Heimatstadt für miltärische Zwecke mißbraucht werden.	58:74	
Naturschönheit	26120215_1973_06_20_01_075.tcf.xml-10-14	Dieses Stück spielt in Kirgisien, am Berqsee Issyk-Kul, Aber nicht um die Naturschönheiten des Issvk-Kul zu beschreiben, wurde das Stuck qewahlt, sondern weil die hier aufgeworfenen Fragen überall in unserer sozialistischen Wirklichkeit zur Debatte stehen.	74:90	
Naturschönheit	2532889X_1980-09-05_01_070.tcf.xml-10-25	Die Gäste, zu denen in diesem Jahr auch mehr als 700 aus der DDR gehören, erleben während ihres Aufenthaltes viele Seiten dieser südmongolischen Naturschönheit.	145:159	
Naturschönheit	2532889X_1977-11-21_01_014.tcf.xml-11-9	Weiterhin informierte sich die Delegation über die Nutzung der Naturschönheiten des Vogtlandes als Urlauber-und Wintersportzentrum für Tausende Büre&r der Republik.	63:79	
Naturschönheit	26120215_1962_03_23_01_289.tcf.xml-4-10	Tn den buntgedruckten Fremden-■ führern liest man von den Naturschönheiten, dem guten Klima, den vielen Zeugen uralter Kultur und natürlich auch von den modernen Hotels, die dem Gast das Reisen auf Ceylon so bequem und angenehm wie möglich machen.	58:74	
Naturschönheit	26120215_1975_06_10_01_050.tcf.xml-32-24	Und schönstes Familien-Freizeiterlebnis fii' Christel Liebram sind Wanderungen per pedes oder mit dem Rad gemeinsam mit dem Mann und den drei Kindern durch die Naturschönheiten im Norden der Hauptstadt,	160:176	
Naturschönheit	26120215_1977_08_23_01_049.tcf.xml-5-13	Dies mag es erklären, warum ein Punkt ziemlich unbesucht bleibt, dessen Naturschönheiten nicht verächtlich und dessen historische Erinnerungen ersten Ranges sind.	72:88	
Naturschönheit	26120215_1987_03_30_01_273.tcf.xml-6-24	Großes Interesse fanden auch mehrere Ausstellungen; Zu sehen sind u. a. Großfotos, die mit der Entwicklung des befreundeten Nachbarlandes und mit seinen Naturschönheiten bekannt machen, Modelle von Lokomotiven von gestern und heute.	153:169	
Naturschönheit	2532889X_1954-05-18_01_055.tcf.xml-38-14	Ja China ist ein Land unermeßlicher oberirdischer und unterirdischer Reichtümer, ein Land herrlichster Naturschönheiten, zauberhaftester Kulturbnutcn und kostbarster Kunstschätze.	103:119	
Naturschönheit	26120215_1974_07_12_01_291.tcf.xml-18-42	Um die gewaltigen Touristenströme, die alljährlich nach Zakopane und in die umliegenden Tatra-Orte kommen, zu bewältigen, faßte Polens Ministerrat Ende 1972 einen Beschluß über die weitere Entwicklung der touristischen Basis und Maßnahmen zum Schutz der natürlichen Umwelt, der Naturschönheiten des Tatra-Gebirges für die Jahre bis 1980.	278:294	
Naturschönheit	26120215_1978_03_25_01_449.tcf.xml-2-42	Im Kreis Beeskow ist in den Jahren 1976 und 1977 etwas entstanden, was sich unmittelbar aus der sozialistischen Entwicklung unserer Landwirtschaft ergibt: eine bewußte und planmäßige Gestaltung der Landschaft, die die Bedürfnisse der industriemäßigen Agrarproduktion und die Erhaltung der Naturschönheiten berücksichtigt.	289:305	
Naturschönheit	2532889X_1986-05-17_01_233.tcf.xml-22-23	Die Revolution vom 25. April 1974 bedeutete auch für die Perola do Atläntico (Perle des Atlantik), wie Madeira wegen seiner Naturschönheiten genannt wird, eine Zäsur.	124:140	
Naturschönheit	2532889X_1963-05-10_01_146.tcf.xml-2-1	Den Naturschönheiten des freundlichen Vorortes und den Berlinern, -die sie sich nicht entgehen lassen wollten, verdankt Woltersdori das Bestehen seiner Straßenbahn.	4:20	
Naturschönheit	2532889X_1983-02-11_01_139.tcf.xml-17-16	formieren auf den Zeltplätzen Naturschützer die Urlauber über das richtige Verhalten im Wald, machen auf Naturschönheiten aufmerksam, und regen zu aktiver Mitarbeit im Naturschutz an.	105:121	
Naturschönheit	2532889X_1974-05-16_01_056.tcf.xml-6-12	Plastisch entfaltet Markow in diesem Abschnitt seines großen Gesellschaftsromans vor uns die Naturschönheiten und Reichtümer dieses unerschlossenen Gebietes,	93:109	
Naturschönheit	2532889X_1973-06-23_01_345.tcf.xml-2-17	Wer unseren Pavillon der Weidendammbrücke betritt, kann sozusagen in einem Buch über das Leben, die Naturschönheiten und Kunstschätze der CSSR lesen.	100:116	
Naturschönheit	2532889X_1986-08-09_01_105.tcf.xml-61-29	Unter ihren geschienen Händen entstand ein phantasievoller Wegweiser (hier ein Ausschnitt), der nicht nur über Ortschaften, Straßen und Gewässer Auskunft gibt, sondern auch auf Naturschönheiten der Umgebung aufmerksam macht Foto:ND/Wot	177:193	
Naturschönheit	2532889X_1950-05-24_01_101.tcf.xml-14-2	Die wilde Naturschönheit der Schluchten wird durch menschhenen Eingriff veredelt.	10:24	
Naturschönheit	26120215_1979_11_21_01_241.tcf.xml-2-10	Insgesamt erhielten 45 Gedenkstätten, Altertümer und Orte von außergewöhnlicher Naturschönheit in aller Welt dieses Prädikat. darunter die Königsgräber des antiken Theben, der Mount Everest und der Grand Canon in den USA	80:94	
Naturschönheit	26120215_1978_08_23_01_163.tcf.xml-6-20	Der Garten Eden Ich mach das, Chef Romantisch, pittoreske Reise durch CSSR. P14: 17. 30. 20 Uhr Naturschönheiten der Sächsischen Schweiz Fr— St «.	96:112	
Naturschönheit	26120215_1963_04_21_01_212.tcf.xml-16-6	Im Mai werden sechs Marken die Naturschönheiten der Tschechoslowakei vorführen.	31:47	
Naturschönheit	2532889X_1980-11-01_01_109.tcf.xml-25-1	Die Naturschönheit dieser „Perlen der Gebirge und Ebenen", wie es in poetischer Umschreibung heißt, zu erhalten, bleibt aus gutem Grund eine Forderung im Plan für die soziale und ökonomische Entwicklung des Landes.	4:18	
Naturschönheit	26120215_1969_01_31_01_390.tcf.xml-5-14	Geographischer Schauplatz der Handlung dieses Romans ist das sächsische Erzgebirge, das mit seinen Naturschönheiten, Bräuchen und Menschen vor über zwanzig Jahren unversehens und hier und da sich noch längere Zeit verwundernd die Augen reibend, zu einem wichtigen Posten in der großen Friedensstrategie des Sozialismus wurde.	99:115	
Naturschönheit	26120215_1988_04_21_01_285.tcf.xml-1-2	Zu den Naturschönheiten der Erde cehSrt fraglos der Baikal-See Im fernen Sibirien.	7:23	
Naturschönheit	2532889X_1970-02-28_01_251.tcf.xml-23-1	Die Naturschönheiten werden nicht beeinträchtigt, sondern vielmehr gepflegt und für die Erholung der Werktätigen nutzbar gemacht.	4:20	
Naturschönheit	26120215_1978_10_17_01_116.tcf.xml-45-7	Und eine „Romantisch-pittoreske Reise durch die Naturschönheiten der Sächsischen Schweiz" (Werner Kohlert) lädt kurzweiliger zu empfindungsvollem Zuschauen ein, als der lange Titel vermuten läßt.	48:64	
Naturschönheit	26120215_1974_08_21_01_258.tcf.xml-33-6	„Die einen suchen die ungestörte Naturschönheit vieler Gebirgstäler z. B. in der Großen Fatra und in der Kleinen ratra und selbstverständlich in der Niederen Tatra, unserem 80 km langen höchsten Gebirge, das immerhin im Dumbier 2046 m und im Chopok 2029 m Höhe erreicht.	33:47	
Naturschönheit	2532889X_1982-04-17_01_060.tcf.xml-2-26	Auf Schusters Rappen sind Gerhard Neef, die Gruppe Hackstock nebst Kameramann, Regisseur und was so alles zu einem Drehstab gehört, in unserem Land Naturschönheiten, reizvoller Architektur und interessanten Zeitgenossen auf der Spur.	148:164	
Naturschönheit	26120215_1954_04_27_01_030.tcf.xml-21-18	Nur darf man nicht übersehen, daß Goethe eine epische Dichtung plante, deren eigentlicher Gegenstand dir erhabene Naturschönheit der Schweizer Landschaft war.	114:128	
Naturschönheit	26120215_1986_03_19_01_154.tcf.xml-5-20	Wie uns Betriebsdirektor Paul Ettl mitteilte, bietet die Weiße Flotte auch über Ostern Gelegenheit, vom Wasser her die Naturschönheiten unserer Stadt zu erleben.	119:135	
Naturschönheit	26120215_1965_04_27_01_185.tcf.xml-5-8	In den Bergtälern Bananenplantagen und Palmenhaine, unvergeßliche Naturschönheiten.	66:82	
Naturschönheit	2532889X_1970-08-27_01_132.tcf.xml-4-23	Gezeigt und besprochen werden mit Hilfe von Film und Diapositiv verschiedene Sowjetrepubliken, Industriezentren der UdSSR, die Heldenstädte an der Wolga und Naturschönheiten des Landes.	157:173	
Naturschönheit	2532889X_1967-09-23_01_344.tcf.xml-3-13	Und so mancher entdeckt nur wenige Wegstunden von den eigenen vier Wänden entfernt Naturschönheiten und interessante Baudenkmäler.	83:99	
Naturschönheit	26120215_1981_12_31_01_253.tcf.xml-3-15	Die Ausstellung gibt Einblick in den Alltag und das Leben des bulgarischen Volkes und die Naturschönheiten des Landes.	90:106	
