lemma	identifier1	identifier2	judgment	mapped_label	cosine_similarity
maxim	mag_1838_586189.txt-339-10	mag_1840_586555.txt-2-16	4.0	3	0.6974965929985046
maxim	mag_1838_586189.txt-339-10	mag_1849_525201.txt-349-29	4.0	4	0.7526953220367432
maxim	mag_1838_586189.txt-339-10	mag_1994_425728.txt-57-9	4.0	4	0.9051724076271057
maxim	mag_1838_586189.txt-339-10	nf_1858_753804.txt-144-2	4.0	4	0.9641635417938232
maxim	mag_1838_586189.txt-339-10	nf_1967_774169.txt-502-13	4.0	4	0.9615305662155151
maxim	mag_1843_565314.txt-184-51	mag_1999_392561.txt-157-23	4.0	4	0.9141428470611572
maxim	mag_1844_565352.txt-293-25	mag_1979_431967.txt-304-5	4.0	4	0.8715787529945374
maxim	mag_1844_565352.txt-293-25	nf_1856_747626.txt-1689-2	4.0	4	0.8815605640411377
maxim	mag_1844_565352.txt-293-25	nf_2008_774727.txt-197-3	4.0	4	0.8190290331840515
maxim	mag_1849_525201.txt-349-29	mag_1962_441667.txt-137-11	4.0	4	0.914902925491333
maxim	mag_1849_525201.txt-349-29	mag_1967_478816.txt-40-14	4.0	4	0.7996006011962891
maxim	mag_1849_525201.txt-349-29	mag_1973_479437.txt-204-11	4.0	3	0.7473505735397339
maxim	mag_1849_525201.txt-349-29	mag_1986_494693.txt-104-10	4.0	2	0.5413564443588257
maxim	mag_1849_525201.txt-349-29	news_1961_721978.txt-58-8	4.0	4	0.8956934213638306
maxim	mag_1849_525201.txt-349-29	nf_1859_747415.txt-2224-7	4.0	4	0.7528384923934937
maxim	mag_1849_525201.txt-349-29	nf_1970_774328.txt-435-8	4.0	3	0.5973036885261536
maxim	mag_1850_565905.txt-123-49	nf_1832_747409.txt-255-24	4.0	4	0.8166713714599609
maxim	mag_1852_555751.txt-62-2	mag_1999_392561.txt-157-23	4.0	4	0.8368462324142456
maxim	mag_1859_556713.txt-167-77	nf_2008_774727.txt-197-3	4.0	4	0.7992970943450928
maxim	mag_1970_479130.txt-26-13	nf_1837_772749.txt-870-3	4.0	2	0.5568545460700989
maxim	mag_1973_479437.txt-161-23	nf_1964_774160.txt-452-13	4.0	3	0.6164638996124268
maxim	mag_1973_479437.txt-204-11	mag_1999_392561.txt-157-23	4.0	4	0.9602081775665283
maxim	mag_1979_431967.txt-304-5	nf_1964_774160.txt-452-13	4.0	3	0.6375514268875122
maxim	mag_1982_492257.txt-124-12	mag_1999_392561.txt-157-23	4.0	4	0.8349423408508301
maxim	mag_1985_331153.txt-6-1	mag_1999_392561.txt-157-23	4.0	4	0.932553231716156
maxim	mag_1986_480716.txt-255-23	nf_1964_774160.txt-452-13	4.0	4	0.7627041339874268
maxim	mag_1986_494693.txt-104-10	nf_1843_747650.txt-1240-21	4.0	3	0.6713508367538452
maxim	mag_1991_421950.txt-155-6	nf_1837_772749.txt-870-3	4.0	3	0.6983146667480469
maxim	mag_1991_421950.txt-155-6	nf_2008_774727.txt-197-3	4.0	4	0.8835374116897583
maxim	mag_1992_61833.txt-113-14	nf_1837_772749.txt-870-3	4.0	4	0.8415741920471191
maxim	mag_1993_424579.txt-119-6	nf_1843_747650.txt-1240-21	4.0	4	0.9453707933425903
maxim	mag_1999_392561.txt-157-23	news_1963_723346.txt-94-9	4.0	4	0.7968629598617554
maxim	mag_1999_392561.txt-157-23	news_2004_640278.txt-165-2	4.0	4	0.9504213929176331
maxim	mag_1999_392561.txt-157-23	nf_1832_747819.txt-1454-27	4.0	3	0.6689744591712952
maxim	mag_1999_392561.txt-157-23	nf_1858_753804.txt-799-1	4.0	4	0.9147522449493408
maxim	mag_1999_392561.txt-157-23	nf_1974_773766.txt-701-28	4.0	4	0.8613038659095764
maxim	mag_1999_392561.txt-157-23	nf_2008_774727.txt-197-3	4.0	4	0.9601647257804871
maxim	news_1970_728505.txt-16-4	nf_1841_747644.txt-1130-35	4.0	4	0.9301415681838989
maxim	news_1987_670557.txt-42-20	nf_1841_747644.txt-1130-35	4.0	4	0.8805168867111206
maxim	nf_1815_747659.txt-872-8	nf_1841_747644.txt-1130-35	4.0	4	0.837006151676178
maxim	nf_1817_747651.txt-1503-5	nf_1856_747626.txt-1689-2	4.0	4	0.7644494771957397
maxim	nf_1832_747409.txt-255-24	nf_1841_747644.txt-1130-35	4.0	4	0.7695420384407043
maxim	nf_1837_772749.txt-870-3	nf_1845_747928.txt-793-6	4.0	4	0.7554481625556946
maxim	nf_1837_772749.txt-870-3	nf_2008_774727.txt-197-3	4.0	2	0.5297302007675171
maxim	nf_1841_747644.txt-1130-35	nf_1960_774212.txt-1301-11	4.0	4	0.8419281244277954
maxim	nf_1841_747644.txt-1130-35	nf_2007_747189.txt-787-9	4.0	4	0.9127112627029419
maxim	nf_1854_750818.txt-1415-4	nf_1966_773720.txt-152-26	4.0	3	0.6397108435630798
maxim	nf_1963_774222.txt-726-11	nf_1999_775054.txt-55-2	4.0	4	0.9291473031044006
maxim	nf_1964_774160.txt-452-13	nf_1965_774283.txt-1004-1	4.0	1	0.309011310338974
maxim	nf_1993_773574.txt-181-23	nf_2008_774727.txt-197-3	4.0	4	0.799182653427124
multitude	fic_1822_7243.txt-1242-29	fic_1839_7296.txt-4829-41	4.0	4	0.8340522050857544
multitude	fic_1822_7243.txt-3164-38	mag_1975_491479.txt-203-15	4.0	4	0.8776389360427856
multitude	fic_1826_314.txt-3071-28	nf_1849_748017.txt-402-51	4.0	4	0.9531238079071045
multitude	fic_1828_7245.txt-310-17	mag_1844_565335.txt-20-0	3.0	4	0.8583968281745911
multitude	fic_1828_7245.txt-310-17	nf_1988_774363.txt-1127-26	3.0	3	0.6249514818191528
multitude	fic_1830_8660.txt-1287-38	nf_1849_748017.txt-402-51	4.0	4	0.9378589391708374
multitude	fic_1830_8660.txt-1287-38	nf_1971_773817.txt-753-6	3.0	3	0.5870137214660645
multitude	fic_1834_7012.txt-1294-30	fic_1839_7296.txt-4829-41	4.0	4	0.902311384677887
multitude	fic_1835_7063.txt-2869-57	fic_1970_782000.txt-1012-66	4.0	4	0.942015528678894
multitude	fic_1835_7133.txt-2500-37	mag_1986_480696.txt-13-12	4.0	3	0.5754603147506714
multitude	fic_1835_7353.txt-556-6	fic_1843_7208.txt-13100-8	4.0	4	0.9830813407897949
multitude	fic_1835_7353.txt-556-6	fic_1987_10764.txt-9945-1	2.0	2	0.5268226861953735
multitude	fic_1835_7353.txt-556-6	mag_1860_556896.txt-212-49	4.0	4	0.902588963508606
multitude	fic_1835_7353.txt-556-6	nf_1849_747900.txt-914-28	4.0	4	0.8967792987823486
multitude	fic_1836_7040.txt-2507-49	fic_1848_3752.txt-5808-26	4.0	4	0.9590481519699097
multitude	fic_1836_7111.txt-1106-10	fic_1963_10432.txt-3699-17	2.0	3	0.7132311463356018
multitude	fic_1836_7111.txt-1106-10	fic_1977_10624.txt-3030-19	3.0	3	0.7024747133255005
multitude	fic_1836_7111.txt-1106-10	fic_1998_32335.txt-286-24	4.0	4	0.9447014927864075
multitude	fic_1836_7111.txt-1106-10	fic_1998_43267.txt-273-9	3.0	3	0.6199190616607666
multitude	fic_1836_7111.txt-1106-10	nf_1845_747502.txt-1218-23	4.0	4	0.8767078518867493
multitude	fic_1836_7111.txt-1106-10	nf_1849_747900.txt-914-28	4.0	4	0.9417003393173218
multitude	fic_1839_7296.txt-4829-41	fic_1963_10437.txt-1173-14	2.0	2	0.45448362827301025
multitude	fic_1839_7296.txt-4829-41	mag_1837_554556.txt-51-42	2.0	2	0.5465377569198608
multitude	fic_1839_7296.txt-4829-41	mag_1846_555415.txt-272-8	4.0	4	0.9268211126327515
multitude	fic_1839_7296.txt-4829-41	mag_1961_431636.txt-36-33	3.0	3	0.6553625464439392
multitude	fic_1839_7296.txt-4829-41	mag_1989_328181.txt-2-36	3.0	4	0.8464300632476807
multitude	fic_1839_7296.txt-4829-41	mag_2006_384528.txt-194-24	2.0	2	0.48262524604797363
multitude	fic_1839_7296.txt-4829-41	nf_1853_771274.txt-1441-22	4.0	4	0.8990920782089233
multitude	fic_1841_7355.txt-1638-32	mag_1970_479117.txt-164-8	2.0	4	0.9395207762718201
multitude	fic_1848_3752.txt-1514-15	fic_1848_3752.txt-5808-26	3.0	4	0.930488109588623
multitude	fic_1848_3752.txt-5808-26	fic_1860_616.txt-1569-36	4.0	4	0.9681367874145508
multitude	fic_1848_3752.txt-5808-26	fic_1970_782000.txt-1012-66	3.0	4	0.9189757108688354
multitude	fic_1848_3752.txt-5808-26	fic_1983_780066.txt-2520-9	4.0	4	0.9868486523628235
multitude	fic_1848_3752.txt-5808-26	fic_1998_43267.txt-273-9	3.0	3	0.5973405838012695
multitude	fic_1848_3752.txt-5808-26	mag_1827_553832.txt-157-33	4.0	4	0.9359759092330933
multitude	fic_1848_3752.txt-5808-26	mag_1846_555417.txt-205-20	4.0	4	0.9470924139022827
multitude	fic_1848_3752.txt-5808-26	mag_2006_384528.txt-194-24	3.0	3	0.611775815486908
multitude	fic_1848_3752.txt-5808-26	news_1982_735470.txt-37-10	4.0	4	0.9311013221740723
multitude	fic_1848_3752.txt-5808-26	news_1997_611585.txt-28-4	3.0	3	0.5966788530349731
multitude	fic_1848_3752.txt-5808-26	nf_1844_772692.txt-956-9	4.0	4	0.8887554407119751
multitude	fic_1848_3752.txt-5808-26	nf_1849_749269.txt-1693-41	3.0	3	0.6344139575958252
multitude	fic_1848_3752.txt-6926-21	fic_1998_43267.txt-273-9	3.0	3	0.5649829506874084
multitude	fic_1852_69.txt-10822-7	fic_1965_10457.txt-2823-30	3.0	4	0.9484643340110779
multitude	fic_1852_69.txt-10822-7	mag_1986_480696.txt-13-12	4.0	4	0.9180569052696228
multitude	fic_1856_7870.txt-743-12	mag_1989_328181.txt-2-36	3.0	4	0.956335186958313
multitude	fic_1859_9192.txt-11853-18	mag_1986_480696.txt-13-12	4.0	4	0.9408137798309326
multitude	fic_1860_9817.txt-4773-27	fic_1970_782000.txt-956-19	3.0	3	0.6011990308761597
multitude	fic_1860_9817.txt-4773-27	nf_1820_756262.txt-2475-41	4.0	4	0.968091607093811
multitude	fic_1962_4761.txt-28-10	nf_1820_756262.txt-2475-41	4.0	4	0.97425377368927
multitude	fic_1962_4761.txt-28-10	nf_1829_751465.txt-1895-21	4.0	4	0.9853140115737915
multitude	fic_1963_10432.txt-3699-17	fic_1967_781994.txt-1267-8	2.0	3	0.7208594083786011
multitude	fic_1963_10432.txt-3699-17	fic_1979_10650.txt-1376-8	4.0	4	0.983319103717804
multitude	fic_1963_10432.txt-3699-17	mag_1967_490654.txt-123-62	4.0	4	0.9408839344978333
multitude	fic_1963_10432.txt-3699-17	mag_1975_491479.txt-203-15	4.0	4	0.9709505438804626
multitude	fic_1963_10432.txt-3699-17	mag_1991_421207.txt-3-10	4.0	4	0.9759520292282104
multitude	fic_1963_10432.txt-3699-17	mag_1996_427657.txt-55-9	4.0	4	0.9508130550384521
multitude	fic_1963_10432.txt-3699-17	mag_2000_409100.txt-9-9	4.0	4	0.9630903005599976
multitude	fic_1963_10432.txt-3699-17	mag_2006_384528.txt-194-24	4.0	4	0.9676015973091125
multitude	fic_1963_10432.txt-3699-17	nf_2005_746111.txt-147-3	3.0	3	0.69621342420578
multitude	fic_1963_10437.txt-1173-14	nf_1982_774071.txt-608-20	4.0	4	0.9775369167327881
multitude	fic_1965_10457.txt-2823-30	fic_1970_782000.txt-1012-66	3.0	4	0.8050382137298584
multitude	fic_1970_782000.txt-1012-66	fic_1971_10537.txt-2514-12	2.0	3	0.7095144987106323
multitude	fic_1970_782000.txt-1012-66	mag_1827_553832.txt-157-33	4.0	4	0.8645833730697632
multitude	fic_1970_782000.txt-1012-66	mag_2004_412875.txt-1-2	3.0	4	0.757595419883728
multitude	fic_1970_782000.txt-1012-66	news_1997_611585.txt-28-4	3.0	3	0.6992113590240479
multitude	fic_1970_782000.txt-2834-5	nf_1849_748017.txt-402-51	3.0	3	0.5905689597129822
multitude	fic_1970_782000.txt-3120-13	mag_1970_479117.txt-164-8	4.0	4	0.9855560064315796
multitude	fic_1970_782000.txt-956-19	mag_1845_522589.txt-261-70	2.0	4	0.7589749693870544
multitude	fic_1971_10549.txt-339-9	mag_2006_384528.txt-194-24	3.0	3	0.5958253145217896
multitude	fic_1973_10578.txt-4825-25	fic_1998_43267.txt-273-9	4.0	4	0.8104757070541382
multitude	fic_1983_10704.txt-10010-7	mag_1992_394701.txt-101-18	2.0	3	0.6362185478210449
multitude	fic_1985_10729.txt-2926-8	nf_1849_748017.txt-402-51	3.0	2	0.5331056714057922
multitude	fic_1986_10743.txt-1366-18	mag_1986_480696.txt-13-12	3.0	3	0.6330685019493103
multitude	fic_1989_5359.txt-8131-38	nf_1849_748017.txt-402-51	4.0	4	0.9350734949111938
multitude	fic_1995_53000.txt-187-18	mag_1970_479117.txt-164-8	4.0	4	0.8945145606994629
multitude	fic_1997_42209.txt-153-4	mag_1845_522589.txt-261-70	4.0	4	0.932610273361206
multitude	fic_1997_42209.txt-153-4	nf_1853_771274.txt-1441-22	4.0	4	0.9041644334793091
multitude	fic_1997_42213.txt-1247-16	mag_1992_396526.txt-82-7	4.0	3	0.6654127836227417
multitude	fic_1998_43267.txt-273-9	mag_1845_522589.txt-261-70	2.0	3	0.7438578605651855
multitude	fic_1998_43267.txt-273-9	mag_1960_491648.txt-306-6	4.0	4	0.9721516370773315
multitude	fic_1998_43267.txt-273-9	mag_1975_491479.txt-203-15	4.0	4	0.9547184705734253
multitude	fic_1998_43267.txt-273-9	mag_1986_480696.txt-13-12	4.0	4	0.9695568084716797
multitude	fic_1998_43267.txt-273-9	mag_2001_426201.txt-193-15	4.0	4	0.9739478826522827
multitude	fic_1998_43267.txt-273-9	mag_2003_402046.txt-6-7	4.0	4	0.9629075527191162
multitude	fic_1998_43267.txt-273-9	news_2000_633238.txt-95-22	4.0	4	0.971519947052002
multitude	fic_1998_43267.txt-273-9	nf_1815_747659.txt-266-0	4.0	4	0.8648875951766968
multitude	fic_2001_27750.txt-115-51	news_1997_611585.txt-28-4	4.0	4	0.862995982170105
multitude	fic_2002_31414.txt-304-2	mag_1989_328181.txt-2-36	4.0	4	0.7549528479576111
multitude	fic_2009_36988.txt-106-8	mag_1992_396526.txt-82-7	3.0	3	0.6640355587005615
multitude	mag_1827_553832.txt-157-33	mag_1845_565418.txt-150-8	4.0	4	0.8978949785232544
multitude	mag_1827_553832.txt-157-33	mag_1846_523865.txt-1-12	4.0	4	0.9331561923027039
multitude	mag_1829_553986.txt-242-15	mag_1845_522589.txt-261-70	2.0	3	0.7471699714660645
multitude	mag_1829_553986.txt-242-15	nf_1990_774020.txt-465-16	4.0	4	0.9905658960342407
multitude	mag_1831_563955.txt-117-53	mag_1975_491479.txt-203-15	3.0	3	0.6195265054702759
multitude	mag_1834_564836.txt-676-9	mag_1989_328181.txt-2-36	4.0	3	0.6652164459228516
multitude	mag_1835_554354.txt-194-47	nf_1849_748017.txt-402-51	4.0	4	0.9613970518112183
multitude	mag_1844_565300.txt-363-17	mag_1989_328181.txt-2-36	4.0	4	0.8485313653945923
multitude	mag_1845_522589.txt-261-70	mag_1989_328181.txt-2-36	3.0	4	0.9701787233352661
multitude	mag_1845_522589.txt-261-70	news_1970_729126.txt-17-11	3.0	4	0.9407891035079956
multitude	mag_1845_522589.txt-261-70	news_2000_633238.txt-95-22	3.0	4	0.7606557011604309
multitude	mag_1845_522589.txt-261-70	nf_1842_747853.txt-636-5	3.0	3	0.7240570187568665
multitude	mag_1845_522589.txt-261-70	nf_1843_748690.txt-1965-21	4.0	4	0.9540417194366455
multitude	mag_1845_565441.txt-687-10	mag_1970_479117.txt-164-8	4.0	4	0.8571721315383911
multitude	mag_1845_565455.txt-450-0	mag_1852_566129.txt-63-3	4.0	4	0.8800666332244873
multitude	mag_1845_587427.txt-0-23	mag_1970_479117.txt-164-8	3.0	4	0.8629012107849121
multitude	mag_1845_587615.txt-366-22	nf_1988_774363.txt-1127-26	2.0	3	0.6316546201705933
multitude	mag_1846_523865.txt-1-12	nf_1845_747909.txt-926-32	3.0	3	0.6088675260543823
multitude	mag_1850_525436.txt-294-27	mag_1986_480696.txt-13-12	3.0	3	0.7171251177787781
multitude	mag_1852_566237.txt-370-42	mag_1989_328181.txt-2-36	4.0	4	0.9265788793563843
multitude	mag_1854_566447.txt-149-31	nf_1820_756262.txt-2475-41	4.0	4	0.8969654440879822
multitude	mag_1856_566709.txt-132-0	nf_1849_748017.txt-402-51	4.0	3	0.7410272359848022
multitude	mag_1858_556622.txt-408-64	mag_1975_491479.txt-203-15	4.0	4	0.9950196743011475
multitude	mag_1860_556896.txt-212-49	news_1985_669454.txt-68-16	2.0	3	0.6095420122146606
multitude	mag_1963_441289.txt-309-15	mag_2006_384528.txt-194-24	4.0	4	0.981814444065094
multitude	mag_1970_479117.txt-164-8	mag_1992_396526.txt-82-7	3.0	4	0.878554105758667
multitude	mag_1970_479117.txt-164-8	nf_1844_772692.txt-897-13	3.0	4	0.9470679759979248
multitude	mag_1970_494684.txt-99-14	mag_2006_384528.txt-194-24	3.0	4	0.9753854274749756
multitude	mag_1973_491702.txt-207-2	news_1997_611585.txt-28-4	3.0	3	0.7152093648910522
multitude	mag_1975_491479.txt-203-15	nf_1849_748017.txt-402-51	3.0	2	0.5103769898414612
multitude	mag_1976_108147.txt-16-29	news_1985_669454.txt-68-16	3.0	3	0.5684496760368347
multitude	mag_1981_487896.txt-30-38	nf_1820_756262.txt-2475-41	4.0	4	0.968639612197876
multitude	mag_1986_480696.txt-13-12	mag_2000_408849.txt-6-9	4.0	4	0.9721999168395996
multitude	mag_1986_480696.txt-13-12	news_1991_605762.txt-31-12	4.0	4	0.9806010127067566
multitude	mag_1986_480696.txt-13-12	nf_1835_748005.txt-1898-41	2.0	3	0.6644222736358643
multitude	mag_1986_480696.txt-13-12	nf_1986_774269.txt-1115-10	4.0	4	0.9745678901672363
multitude	mag_1986_480696.txt-13-12	nf_1991_773986.txt-1559-3	4.0	4	0.9884554743766785
multitude	mag_1989_328181.txt-2-36	mag_2006_384528.txt-194-24	4.0	3	0.7358852028846741
multitude	mag_1989_328181.txt-2-36	news_1997_611585.txt-28-4	3.0	3	0.7076581716537476
multitude	mag_1989_328181.txt-2-36	nf_1821_747955.txt-230-34	3.0	4	0.8948270082473755
multitude	mag_1989_328181.txt-2-36	nf_1967_773779.txt-444-34	4.0	3	0.7217299938201904
multitude	mag_1992_394701.txt-101-18	nf_1849_748017.txt-402-51	2.0	2	0.523394763469696
multitude	mag_1992_396526.txt-82-7	mag_2006_398344.txt-100-23	4.0	4	0.957349419593811
multitude	mag_1992_396526.txt-82-7	news_1988_669666.txt-48-22	2.0	3	0.6242311596870422
multitude	mag_1992_396526.txt-82-7	nf_1844_772692.txt-1074-9	4.0	4	0.9318892955780029
multitude	mag_2006_384528.txt-194-24	news_1997_611585.txt-28-4	4.0	4	0.9753761291503906
multitude	mag_2006_384528.txt-194-24	nf_1851_747930.txt-1615-2	4.0	4	0.9587365388870239
multitude	news_1970_729126.txt-17-11	news_1996_656714.txt-1-7	3.0	4	0.8484094738960266
multitude	news_1996_656714.txt-1-7	nf_1820_756262.txt-2475-41	2.0	3	0.5701891183853149
multitude	news_1997_611585.txt-28-4	nf_1826_747833.txt-3181-27	4.0	4	0.9032605886459351
multitude	news_1997_611585.txt-28-4	nf_1849_748017.txt-402-51	3.0	2	0.4851890206336975
multitude	news_1997_611585.txt-28-4	nf_1985_773592.txt-581-18	4.0	4	0.9797402620315552
ounce	fic_1833_7059.txt-366-53	fic_1981_10686.txt-851-4	2.0	3	0.7064221501350403
ounce	fic_1833_7059.txt-366-53	mag_1996_65462.txt-65-39	2.0	4	0.8944718837738037
ounce	fic_1833_7059.txt-366-53	news_2005_623926.txt-191-27	4.0	4	0.9525412917137146
ounce	fic_1843_7208.txt-2803-15	mag_1831_554110.txt-117-17	3.0	4	0.8181626796722412
ounce	fic_1843_7208.txt-2803-15	mag_1850_525559.txt-166-53	4.0	4	0.8055204153060913
ounce	fic_1843_7208.txt-2803-15	mag_1850_525559.txt-174-41	4.0	4	0.7744303941726685
ounce	fic_1843_7208.txt-2803-15	mag_1996_65462.txt-65-39	2.0	4	0.8437645435333252
ounce	fic_1843_7208.txt-2803-15	mag_2001_415715.txt-107-3	4.0	4	0.791634202003479
ounce	fic_1843_7208.txt-2803-15	news_1988_670746.txt-75-16	4.0	4	0.7774347066879272
ounce	fic_1843_7208.txt-2803-15	nf_1824_747448.txt-3494-10	2.0	4	0.8610551953315735
ounce	fic_1843_7208.txt-2803-15	nf_1839_747610.txt-1995-19	4.0	4	0.831458568572998
ounce	fic_1843_7208.txt-2803-15	nf_1995_773497.txt-168-33	4.0	4	0.8365069627761841
ounce	fic_1847_8805.txt-756-7	nf_1995_773497.txt-168-33	4.0	4	0.9230948686599731
ounce	fic_1848_7154.txt-819-10	mag_1845_522622.txt-197-7	4.0	4	0.9663466215133667
ounce	fic_1848_7154.txt-819-10	news_1998_610635.txt-36-6	4.0	4	0.8967828750610352
ounce	fic_1850_7304.txt-6902-11	fic_1987_16030.txt-2495-3	4.0	4	0.9187953472137451
ounce	fic_1856_2655.txt-1899-10	mag_1850_525559.txt-174-41	3.0	4	0.8414716124534607
ounce	fic_1856_2655.txt-1899-10	mag_1850_525559.txt-209-13	2.0	4	0.9068697690963745
ounce	fic_1856_2655.txt-1899-10	mag_1994_399546.txt-22-13	2.0	4	0.8632828593254089
ounce	fic_1856_2655.txt-1899-10	news_1976_732382.txt-23-23	2.0	4	0.8598842024803162
ounce	fic_1856_2655.txt-1899-10	nf_1837_757476.txt-2144-13	2.0	4	0.922000527381897
ounce	fic_1856_9779.txt-8800-18	news_1988_670746.txt-75-16	4.0	4	0.7687402963638306
ounce	fic_1961_4163.txt-241-17	mag_1850_525559.txt-174-41	3.0	4	0.7943598031997681
ounce	fic_1961_4163.txt-241-17	nf_1972_774260.txt-1588-31	3.0	4	0.8112814426422119
ounce	fic_1971_10546.txt-2465-10	nf_1830_754783.txt-1737-11	4.0	4	0.9512945413589478
ounce	fic_1976_13976.txt-2004-6	mag_1850_525559.txt-174-41	2.0	2	0.5475828647613525
ounce	fic_1981_10686.txt-851-4	fic_1987_16030.txt-2495-3	4.0	4	0.9420543909072876
ounce	fic_1981_10686.txt-851-4	mag_1845_522622.txt-197-18	2.0	3	0.706595778465271
ounce	fic_1983_10709.txt-343-8	mag_2005_422919.txt-46-25	2.0	3	0.6138176918029785
ounce	fic_1987_10753.txt-2050-13	mag_1996_65462.txt-65-39	3.0	4	0.9589147567749023
ounce	fic_1987_10753.txt-2050-13	nf_1821_747955.txt-493-6	3.0	4	0.8124216794967651
ounce	fic_1987_16030.txt-2495-3	mag_1996_65462.txt-65-39	4.0	4	0.9299749135971069
ounce	fic_1987_16030.txt-2495-3	nf_1995_773497.txt-168-33	2.0	3	0.7016609907150269
ounce	fic_1988_780086.txt-4115-8	mag_1850_525559.txt-174-41	2.0	2	0.37588536739349365
ounce	fic_1988_780086.txt-4115-8	mag_2000_412355.txt-132-8	3.0	2	0.4504835605621338
ounce	fic_1988_780086.txt-4115-8	nf_1830_754783.txt-1737-11	2.0	2	0.43110600113868713
ounce	fic_1993_1040060.txt-5217-8	mag_1994_352087.txt-4-12	3.0	3	0.6850621700286865
ounce	fic_1993_1040070.txt-1791-40	mag_1849_525380.txt-118-33	3.0	3	0.7453218698501587
ounce	fic_1996_42182.txt-585-10	fic_2006_28577.txt-54-7	3.0	4	0.7568575143814087
ounce	fic_1996_42182.txt-585-10	mag_1993_408277.txt-77-13	4.0	4	0.8364506959915161
ounce	fic_1999_55547.txt-401-18	mag_2001_414793.txt-112-11	2.0	3	0.7119201421737671
ounce	fic_2001_31316.txt-50-1	news_1994_620115.txt-167-13	2.0	4	0.8361576795578003
ounce	fic_2001_31316.txt-50-1	news_1997_610552.txt-116-41	2.0	4	0.8473527431488037
ounce	fic_2004_32985.txt-16-5	nf_1830_754783.txt-1737-11	3.0	4	0.9368899464607239
ounce	fic_2006_28074.txt-156-5	nf_1999_775061.txt-335-17	3.0	3	0.7196606993675232
ounce	fic_2006_28577.txt-54-7	nf_1844_747892.txt-594-56	3.0	4	0.8294938206672668
ounce	mag_1831_554110.txt-108-4	news_1973_730633.txt-16-5	3.0	4	0.8666993975639343
ounce	mag_1831_554110.txt-108-4	nf_1830_754783.txt-198-7	4.0	4	0.9197976589202881
ounce	mag_1845_522622.txt-197-18	nf_1821_747955.txt-465-7	4.0	4	0.9308843612670898
ounce	mag_1845_522622.txt-197-18	nf_1821_747955.txt-493-6	4.0	4	0.9277133345603943
ounce	mag_1845_565473.txt-193-10	mag_1850_525559.txt-174-41	4.0	4	0.9262107610702515
ounce	mag_1845_565473.txt-197-43	nf_1830_754783.txt-198-7	4.0	4	0.9584260582923889
ounce	mag_1846_555416.txt-45-11	mag_1993_408277.txt-77-13	3.0	1	0.20043861865997314
ounce	mag_1846_555416.txt-45-11	mag_2001_414776.txt-110-9	4.0	4	0.8984559178352356
ounce	mag_1846_555416.txt-45-18	mag_1996_65462.txt-65-39	3.0	4	0.8038662075996399
ounce	mag_1846_555416.txt-45-18	news_1973_730862.txt-17-27	4.0	4	0.9796768426895142
ounce	mag_1849_525337.txt-223-10	mag_1996_65462.txt-65-39	3.0	4	0.882009744644165
ounce	mag_1849_525337.txt-223-10	mag_2005_422919.txt-46-25	2.0	4	0.75666344165802
ounce	mag_1849_525380.txt-118-33	mag_1967_274923.txt-17-19	4.0	4	0.9118869304656982
ounce	mag_1850_525559.txt-174-41	nf_1849_748465.txt-1205-47	4.0	4	0.9238032102584839
ounce	mag_1852_555790.txt-93-73	nf_1830_754783.txt-605-1	4.0	4	0.9197362661361694
ounce	mag_1961_441974.txt-12-51	news_1988_670746.txt-75-16	4.0	4	0.9700180292129517
ounce	mag_1961_441974.txt-12-51	nf_1839_747507.txt-810-30	4.0	4	0.9366148710250854
ounce	mag_1966_217503.txt-11-21	mag_2001_416328.txt-35-6	2.0	4	0.7689874172210693
ounce	mag_1966_492039.txt-566-8	mag_2000_412355.txt-132-8	3.0	4	0.9135071039199829
ounce	mag_1967_274923.txt-17-19	mag_2004_412399.txt-58-6	3.0	2	0.5128504037857056
ounce	mag_1967_274923.txt-17-19	mag_2005_422919.txt-1-63	4.0	4	0.9277299642562866
ounce	mag_1973_431850.txt-80-8	mag_1996_65462.txt-65-39	2.0	4	0.8408018350601196
ounce	mag_1973_431850.txt-80-8	mag_2005_422919.txt-1-63	4.0	4	0.9642256498336792
ounce	mag_1982_480409.txt-46-1	news_1998_610641.txt-87-14	4.0	4	0.9796395301818848
ounce	mag_1992_409436.txt-13-23	news_1994_620115.txt-167-13	4.0	4	0.958128035068512
ounce	mag_1993_408277.txt-77-13	news_1998_610641.txt-87-14	2.0	1	0.2222299724817276
ounce	mag_1993_410419.txt-70-8	nf_1995_773497.txt-168-33	4.0	4	0.9772925972938538
ounce	mag_1994_352087.txt-4-12	mag_2005_422919.txt-46-25	2.0	3	0.6408475637435913
ounce	mag_1996_65462.txt-65-39	mag_2001_416328.txt-35-6	2.0	4	0.8537644743919373
ounce	mag_1996_65462.txt-65-39	news_1988_670746.txt-75-16	2.0	4	0.8299722671508789
ounce	mag_1996_65462.txt-65-39	news_1994_620115.txt-167-13	2.0	4	0.8126866817474365
ounce	mag_1996_65462.txt-65-39	nf_1830_754783.txt-1737-11	3.0	4	0.8660874366760254
ounce	mag_1996_65462.txt-65-39	nf_1844_747892.txt-594-56	2.0	4	0.86836838722229
ounce	mag_1996_65462.txt-65-39	nf_1852_748165.txt-2923-19	3.0	4	0.8145561218261719
ounce	mag_1996_65462.txt-65-39	nf_1853_748464.txt-1055-15	2.0	4	0.9089584350585938
