lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
heel_nn	nn2	1853	1	fic_1853_9158.txt-662-54	 	For a few moments the struggle was tremendous; at first it seemed as if no human power or skill could have controlled the frantic efforts of the furious stallion; but as the knight sat firm, baffling each successive plunge, and answering every kick with a corresponding motion of his armed heels, it soon became evident that he must be the master of the day; for, after a while, every plunge was weaker than that which preceded it, and anon quite baffled and subdued, panting and blown -- the proud war-horse stood still.	290:295	0:521	For a few moments the struggle was tremendous ; at first it seemed as if no human power or skill could have controlled the frantic efforts of the furious stallion ; but as the knight sat firm , baffling each successive plunge , and answering every kick with a corresponding motion of his armed heels , it soon became evident that he must be the master of the day ; for , after a while , every plunge was weaker than that which preceded it , and anon quite baffled and subdued , panting and blown -- the proud war-horse stood still .	54	0:103	for a few moment the struggle be tremendous ; at first it seem as if no human power or skill could have control the frantic effort of the furious stallion ; but as the knight sit firm , baffling each successive plunge , and answer every kick with a corresponding motion of his armed heel , it soon become evident that he must be the master of the day ; for , after a while , every plunge be weak than that which precede it , and anon quite baffle and subdued , pant and blow -- the proud war-horse stand still .	if at1 da2 nn2 at nn1 vbdz jj y rr21 rr22 pph1 vvd cs21 cs22 at jj_nn1 nn1 cc nn1 vm vhi vvn at jj nn2 io at jj nn1 y ccb csa_ii at nn1 vvd nn1_jj y jj dd1 jj nn1 y cc vvg at1 nn1 iw at1 jj nn1 io appge jj nn2 y pph1 rr vvd jj cst pphs1 vm vbi at nn1 io at nnt1 y if y cs_ii at1 nnt1@ y at1 nn1 vbdz jjr csn dd1 ddq vvd pph1 y cc rr rg jj cc jj_vvd@ y vvg cc jj@_vvn z at jj nn1 vvd jj y
heel_nn	nn2	1848	1	fic_1848_8147.txt-405-10	 	After Pain has had her measure, Trips upon her heels soft Pleasure, Smiling as she goes.	47:52	0:88	After Pain has had her measure , Trips upon her heels soft Pleasure , Smiling as she goes .	10	0:19	after pain have have her measure , trip upon her heel soft pleasure , smile as she go .	cs_ii nn1 vhz vhn appge nn1 y vvz_nn2 ii appge nn2 jj nn1 y vvg_jj csa pphs1 vvz y
heel_nn	nn2	1835	1	fic_1835_7063.txt-837-29	 	And the disappointed lover chassezed forward with a rueful countenance, inwardly vowing vengeance against the count, and scarcely knowing whether he was on his head or his heels.	172:177	0:178	And the disappointed lover chassezed forward with a rueful countenance , inwardly vowing vengeance against the count , and scarcely knowing whether he was on his head or his heels .	29	0:31	and the disappointed lover chassezed forward with a rueful countenance , inwardly vow vengeance against the count , and scarcely know whether he be on his head or his heel .	cc at jj nn1 vvn_<sub> rl iw at1 jj nn1 y rr vvg_jj@ nn1 ii at nn1 y cc rr vvg csw pphs1 vbdz ii appge nn1 cc appge nn2 y
heel_nn	nn2	1845	1	fic_1845_7183.txt-2743-8	 	watch, and walked as if the tall heels of his blunt boots were egg-shells and not leather.	33:38	0:90	watch , and walked as if the tall heels of his blunt boots were egg-shells and not leather .	8	0:19	watch , and walk as if the tall heel of his blunt boot be egg-shell and not leather .	nn1_vv0 y cc vvd cs21 cs22 at jj nn2 io appge jj nn2 vbdr nn2 cc xx nn1 y
heel_nn	nn2	1852	1	fic_1852_9232.txt-1069-16	 	But whatever it is, Ned Ramsey, I 'm clear that if you valued the heels of your horse at all; if, indeed, you were not frightened, you'd see it all covered before you'd be bantered off the course. "	66:71	0:198	But whatever it is , Ned Ramsey , I 'm clear that if you valued the heels of your horse at all ; if , indeed , you were not frightened , you 'd see it all covered before you 'd be bantered off the course . "	16	0:48	but whatever it be , ned ramsey , i be clear that if you value the heel of your horse at all ; if , indeed , you be not frighten , you have see it all cover before you have be banter off the course . "	ccb ddqv pph1 vbz y np1 np1 y ppis1 vbm jj cst cs ppy vvd at nn2 io appge nn1 rr21_ii rr22_db y cs y rr y ppy vbdr xx jj y ppy vm vvi pph1 db_rr@ vvn_vvd cs_ii ppy vm vbi vvn@ ii_rp at nn1 y "
heel_nn	nn1	1860	1	fic_1860_2807.txt-4807-17	 	Lady Mabel sat watching her father with eager eyes, her hands firmly clasped, and her heel impatiently tapping the floor, while she strove to master her almost uncontrollable confusion and anxiety. "	86:90	0:199	Lady Mabel sat watching her father with eager eyes , her hands firmly clasped , and her heel impatiently tapping the floor , while she strove to master her almost uncontrollable confusion and anxiety . "	17	0:36	lady mabel sit watch her father with eager eye , her hand firmly clasp , and her heel impatiently tap the floor , while she strive to master her almost uncontrollable confusion and anxiety . "	nnb np1 vvd vvg appge nn1 iw jj nn2 y appge nn2 rr vvn_vvd y cc appge nn1 rr vvg at nn1 y cs pphs1 vvd to vvi ppho1 rr jj nn1 cc nn1 y "
heel_nn	nn2	1851	1	fic_1851_201.txt-587-13	 	The years hurried onward, treading in their haste on one another's heels.	67:72	0:73	The years hurried onward , treading in their haste on one another 's heels .	13	0:15	the year hurry onward , tread in their haste on one another 's heel .	at nnt2 vvd_vvn rl y vvg ii_rp@ appge nn1 ii ppx121 ppx122 ge nn2 y
heel_nn	nn1	1822	1	fic_1822_7243.txt-113-6	 	I would not turn on my heel, ' said he, to save my life. '	23:27	0:58	I would not turn on my heel , ' said he , to save my life . '	6	0:18	i would not turn on my heel , ' say he , to save my life . '	ppis1 vm xx vvi ii_rp@ appge nn1 y ge_"@ vvd pphs1 y to vvi appge nn1 y "@_ge
heel_nn	nn1	1854	1	fic_1854_9193.txt-6819-5	 	Ned turned proudly on his heel, and hastily withdrew, without casting a look behind.	26:30	0:84	Ned turned proudly on his heel , and hastily withdrew , without casting a look behind .	5	0:17	ned turn proudly on his heel , and hastily withdraw , without cast a look behind .	np1 vvd rr ii appge nn1 y cc rr vvd y iw vvg at1 nn1 rl@_ii y
heel_nn	nn2	1848	1	fic_1848_7341.txt-2550-10	 	and the fust thing he knowd, kerslosh he went heels over hed, rite into the water.	46:51	0:82	and the fust thing he knowd , kerslosh he went heels over hed , rite into the water .	10	0:19	and the fust thing he knowd , kerslosh he go heel over h , rite into the water .	cc at nn1 nn1 pphs1 vv0_nn1 y vv0_<sub> pphs1 vvd nn2 ii_rp jj@_vvd y nn1 ii at nn1 y
heel_nn	nn2	1848	1	fic_1848_7193.txt-11944-21	 	He crossed the threshold with a flushed cheek and sparkling eye, while Iron Dickon walked scowling and sullen at his heels. "	117:122	0:125	He crossed the threshold with a flushed cheek and sparkling eye , while Iron Dickon walked scowling and sullen at his heels . "	21	0:24	he cross the threshold with a flushed cheek and sparkle eye , while iron dickon walk scowl and sullen at his heel . "	pphs1 vvd at nn1 iw at1 jj nn1 cc jj_vvg nn1 y cs nn1 np1 vvd vvg_jj@ cc jj ii appge nn2 y "
heel_nn	nn1	1845	1	fic_1845_7183.txt-2510-4	 	he turned on his heel and made for the door.	17:21	0:44	he turned on his heel and made for the door .	4	0:11	he turn on his heel and make for the door .	pphs1 vvd ii_rp@ appge nn1 cc vvn_vvd if at nn1 y
heel_nn	nn2	1846	1	fic_1846_8891.txt-2192-12	 	Sir R. Sir Robert Bramble Yes, he's always at my heels.	49:54	0:55	Sir R. Sir Robert Bramble Yes , he 's always at my heels .	12	0:14	sir r.-he sir robert bramble yes , he be always at my heel .	nnb np1 nnb np1 nn1_np1 uh y pphs1 vbz_vhz@ rr ii appge nn2 y
heel_nn	nn1	1855	1	nf_1855_748018.txt-1815-15	 	In yet another species, the whole length of the track, including the large heel, was two feet, and the step six feet.	75:79	0:117	In yet another species , the whole length of the track , including the large heel , was two feet , and the step six feet .	15	0:27	in yet another species , the whole length of the track , including the large heel , be two foot , and the step six foot .	ii rr dd1 nn y at jj nn1 io at nn1 y ii_vvg@ at jj nn1 y vbdz mc nn2 y cc at nn1 mc nn2 y
heel_nn	nn2	1845	1	fic_1845_7162.txt-1020-51	 	a shame, so I got up to go to them, and called McTavish to go with me; but torights, jest as he was a gittin up, a heap of critters comes all chasin up, scart by a dog, I reckon, kickin their darned heels up, and bellowin like mad -- and there was one young bull amongst them, quite a lump of a bull now I tell you; and the bull he came up pretty nigh to us, and stood, and stawmped, and sort o ' snorted, as if he did'nt know right what he would be after, and McTavish, he gits up, and turns right round with his back to the critter; he ' d got a bit of a round jacket on, and he stoops down till his head came right atween his legs, kind o ' straddlin like, so that the bull could see nothing of him but his t' other eend, and his head right under it, chin uppermost, with his big	199:204	0:782	a shame , so I got up to go to them , and called McTavish to go with me ; but torights , jest as he was a gittin up , a heap of critters comes all chasin up , scart by a dog , I reckon , kickin their darned heels up , and bellowin like mad -- and there was one young bull amongst them , quite a lump of a bull now I tell you ; and the bull he came up pretty nigh to us , and stood , and stawmped , and sort o ' snorted , as if he did'nt know right what he would be after , and McTavish , he gits up , and turns right round with his back to the critter ; he ' d got a bit of a round jacket on , and he stoops down till his head came right atween his legs , kind o ' straddlin like , so that the bull could see nothing of him but his t' other eend , and his head right under it , chin uppermost , with his big	51	0:191	a shame , so i get up to go to them , and call mctavish to go with me ; but torights , jest as he be a gittin up , a heap of critter come all chasin up , scart by a dog , i reckon , kickin their darned heel up , and bellowin like mad -- and there be one young bull amongst them , quite a lump of a bull now i tell you ; and the bull he come up pretty nigh to us , and stand , and stawmped , and sort o ' snort , as if he did'nt know right what he would be arter , and mctavish , he get up , and turn right round with his back to the critter ; he ' d get a bit of a round jacket on , and he stoop down till his head come right atween his leg , kind o ' straddlin like , so that the bull could see nothing of him but his t' other eend , and his head right under it , chin uppermost , with his big	at1 nn1 y cs@_rr ppis1 vvd rp to vvi ii ppho2 y cc vvd@_vvn np1 to vvi iw ppio1 y ccb nn2_<sub> y vv0_nn1 csa pphs1 vbdz at1 nn1 rp y at1 nn1 io nn2 vvz db nn1 rp y vv0_nn1 ii at1 nn1 y ppis1 vv0 y nn1 appge jj nn2 rp y cc nn1 ii jj z cc ex vbdz mc1 jj nn1 ii ppho2 y rg_rr@ at1 nn1 io at1 nn1 rt ppis1 vv0 ppy y cc at nn1 pphs1 vvd rp rg rl ii ppio2 y cc vvd y cc vvd_<sub> y cc nn1_vv0@ zz1 ge vvd y cs21 cs22 pphs1 vv0 vv0 nn1_rr ddq pphs1 vm vbi nn1 y cc np1 y pphs1 nn2 rp y cc vvz rr rp_jj iw appge nn1 ii at nn1 y pphs1 "@_ge zz1 vvd_vvn at1 nn1 io at1 jj nn1 rp@_ii y cc pphs1 vvz rp ii_cs appge nn1 vvd jj_rr nn1_jj appge nn2 y nn1_jj@ zz1 ge nn1_<sub> ii_vv0@_nn1% y cs21 cs22 at nn1 vm vvi pn1 io ppho1 ccb ppge@_appge at nn1 nn1_<sub> y cc appge nn1_jj@ nn1_rr ii pph1 y nn1 jj y iw appge jj
heel_nn	nn2	1843	1	fic_1843_7208.txt-9167-3	 	Immediately in the heels of the judge -- he had walked down with that functionary, that he might enjoy an opportunity to color his mind to the right complexion for a case that was coming on	19:24	0:189	Immediately in the heels of the judge -- he had walked down with that functionary , that he might enjoy an opportunity to color his mind to the right complexion for a case that was coming on	3	0:37	immediately in the heel of the judge -- he have walk down with that functionary , that he might enjoy an opportunity to color his mind to the right complexion for a case that be come on	rr ii at nn2 io at nn1 z pphs1 vhd vvn rp iw dd1 jj_nn1@ y cst pphs1 vm vvi at1 nn1 to vvi appge nn1 ii at jj_nn1 nn1 if at1 nn1 cst_dd1 vbdz vvg ii
heel_nn	nn2	1836	1	fic_1836_7052.txt-3090-36	 	, and a voice such as Mrs. Merry possessed, she sung " He is dead and gone, lady, He is dead and gone; At his head a grass-green turf, At his heels a stone. "	142:147	0:158	, and a voice such as Mrs. Merry possessed , she sung " He is dead and gone , lady , He is dead and gone ; At his head a grass-green turf , At his heels a stone . "	36	0:41	, and a voice such as mrs.- merry possess , she sing " he be dead and go , lady , he be dead and go ; at his head a grass-green turf , at his heel a stone . "	y cc at1 nn1 ii21 ii22 nnb jj jj@_vvd_vvn y pphs1 vvn " pphs1 vbz jj cc vvn y nn1 y pphs1 vbz jj cc vvn y ii appge nn1 at1 jj_nn1 nn1 y ii appge nn2 at1 nn1 y "
heel_nn	nn2	1846	1	fic_1846_4464.txt-3499-23	 	And issuing from the gates of his camp into the calm and starry night, he drove, with his escort at his heels, with the impetuosity and din of a whirlwind, waking the mountain echoes by the clang of the thundering hoofs, and the clash of the brazen armor and steel scabbards, down the steep defile toward Usella.	104:109	0:312	And issuing from the gates of his camp into the calm and starry night , he drove , with his escort at his heels , with the impetuosity and din of a whirlwind , waking the mountain echoes by the clang of the thundering hoofs , and the clash of the brazen armor and steel scabbards , down the steep defile toward Usella .	23	0:64	and issue from the gates of his camp into the calm and starry night , he drive , with his escort at his heel , with the impetuosity and din of a whirlwind , wake the mountain echo by the clang of the thunder hoof , and the clash of the brazen armor and steel scabbard , down the steep defile toward usella .	cc vvg_nn1_jj ii at nn2 io appge nn1 ii at nn1_jj cc jj nnt1 y pphs1 vvd y iw appge nn1 ii appge nn2 y iw at nn1 cc nn1 io at1 nn1 y vvg at nn1 vvz_nn2 ii at nn1 io at jj@_nn1@ nn2_vvz y cc at nn1 io at jj nn1 cc nn1 nn2 y ii@_rp at jj nn1@_vv0 ii np1_<sub> y
heel_nn	nn1	1843	1	fic_1843_7325.txt-352-37	 	So she sat very busy with her knitting-work, scarcely knowing what she was about, till Silence called out, " Why, Susan, what a piece of work you are making of that stocking heel!	174:178	0:179	So she sat very busy with her knitting-work , scarcely knowing what she was about , till Silence called out , " Why , Susan , what a piece of work you are making of that stocking heel !	37	0:39	so she sit very busy with her knitting-work , scarcely know what she be about , till silence call out , " why , susan , what a piece of work you be make of that stock heel !	rr pphs1 vvd rg jj iw appge nn1_<sub> y rr vvg ddq pphs1 vbdz rp@ y cs_ii nn1 vvn_vvd@ rp y " rrq y np1 y ddq at1 nn1 io nn1_vv0 ppy vbr vvg io dd1 nn1 nn1 !
heel_nn	nn2	1818	1	fic_1818_8886.txt-185-5	 	the knight takes to his heels enter a YOUNG GENTLEMAN, wearing a cockade	24:29	0:72	the knight takes to his heels enter a YOUNG GENTLEMAN , wearing a cockade	5	0:14	the knight take to his heel enter a young gentleman , wear a cockade	at nn1 vvz ii appge nn2 vv0 at1 jj nn1 y vvg at1 nn1
heel_nn	nn2	1845	1	fic_1845_7342.txt-312-27	 	I started after, but was tripped up by my inexpressibles, which either from habit, or the excitement of the moment, were about my heels, and before I had really gathered myself up, I heard the old varmint groaning in a thicket near by, like a thousand sinners, and by the time I reached him he was a corpse.	130:135	0:307	I started after , but was tripped up by my inexpressibles , which either from habit , or the excitement of the moment , were about my heels , and before I had really gathered myself up , I heard the old varmint groaning in a thicket near by , like a thousand sinners , and by the time I reached him he was a corpse .	27	0:67	i start after , but be trip up by my inexpressibles , which either from habit , or the excitement of the moment , be about my heel , and before i have really gather myself up , i hear the old varmint groan in a thicket near by , like a thousand sinner , and by the time i reach him he be a corpse .	ppis1 vvd cs_ii_rt% y ccb vbdz vvn rp ii appge nn2 y ddq rr ii nn1 y cc at nn1 io at nn1 y vbdr ii appge nn2 y cc cs ppis1 vhd rr vvn ppx1 rp y ppis1 vvd at jj nn1 vvg ii_rp@ at1 nn1 rl ii y ii at1 m nn2 y cc ii at nnt1 ppis1 vvd ppho1 pphs1 vbdz at1 nn1 y
heel_nn	nn2	1849	1	fic_1849_7333.txt-787-43	 	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	196:201	0:277	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown , and here is my quarrel with the colonel , his murder on the heels of it -- my dagger by his dead body , and his empty pocket-book by my house .	43	0:62	two or three man in the crowd call out that they know me before -- that i have be in the ohio penitentiary -- that my name be brown , and here be my quarrel with the colonel , his murder on the heel of it -- my dagger by his dead body , and his empty pocket-book by my house .	mc cc mc nn2 ii at nn1 vvn_vvd@ rp cst pphs2 vvd ppio1 ii_cs z cst ppis1 vhd vbn ii at np1 jj_nn1 z cst appge nn1 vbdz np1_jj@ y cc rl vbz appge nn1 iw at nn1 y appge nn1 ii at nn2 io pph1 z appge nn1 ii appge jj nn1 y cc appge jj nn1 ii appge nn1 y
heel_nn	nn2	1967	2	fic_1967_10489.txt-4087-13	 	Intent on his act, he lay back and bridged from head to heels, thrusting his skinny rib cage into the air.	56:61	0:106	Intent on his act , he lay back and bridged from head to heels , thrusting his skinny rib cage into the air .	13	0:24	intent on his act , he lay back and bridge from head to heel , thrust his skinny rib cage into the air .	nn1_jj ii appge nn1 y pphs1 vvd rp cc vvd ii nn1 ii nn2 y vvg@ appge jj nn1 nn1 ii at nn1 y
heel_nn	nn2	1989	2	fic_1989_24010.txt-238-13	 	pearls was tied in a knot and she was wearing awfully high black heels.	65:70	0:71	pearls was tied in a knot and she was wearing awfully high black heels .	13	0:15	pearl be tie in a knot and she be wear awfully high black heel .	nn2 vbdz vvn ii at1 nn1 cc pphs1 vbdz vvg rr jj jj nn2 y
heel_nn	nn2	2000	2	mag_2000_369092.txt-9-3	 	Coming on the heels of Pepsi's recent $370 million purchase of SoBe, the hottest of the New Age tonics, the Gatorade deal was Enrico's crowning achievement, effectively solidifying Pepsi's dominance in the fastest-growing segment of the drinks business. "	14:19	0:255	Coming on the heels of Pepsi 's recent $370 million purchase of SoBe , the hottest of the New Age tonics , the Gatorade deal was Enrico 's crowning achievement , effectively solidifying Pepsi 's dominance in the fastest-growing segment of the drinks business . "	3	0:46	come on the heel of pepsi 's recent $370 million purchase of sobe , the hot of the new age tonic , the gatorade deal be enrico 's crown achievement , effectively solidify pepsi 's dominance in the fastest-growing segment of the drink business . "	vvg ii at nn2 io np1 ge_vbz jj nnu m nn1 io np1 y at jjt io at jj nn1 nn2 y at np1_nn1@ nn1 vbdz np1 ge jj nn1 y rr vvg np1 ge nn1 ii at jjt nn1 io at nn2 nn1 y "
heel_nn	nn1	1980	2	fic_1980_780027.txt-895-24	 	He turned a corner where a man sat on the curb flicking out the blade of his knife, slamming it shut with the heel of his hand, and flicking it out again.	110:114	0:154	He turned a corner where a man sat on the curb flicking out the blade of his knife , slamming it shut with the heel of his hand , and flicking it out again .	24	0:35	he turn a corner where a man sit on the curb flick out the blade of his knife , slam it shut with the heel of his hand , and flick it out again .	pphs1 vvd at1 nn1 cs_rrq at1 nn1 vvd ii at nn1%_vv0 vvg rp at nn1 io appge nn1 y vvg pph1 vvd iw at nn1 io appge nn1 y cc vvg pph1 rp rt y
heel_nn	nn2	2009	2	fic_2009_36640.txt-13-23	 	Sweat ran in tiny rivulets down her back beneath her fitted corset and slithered its way down her clinging stockings into her snug-fitting heels.	139:144	0:145	Sweat ran in tiny rivulets down her back beneath her fitted corset and slithered its way down her clinging stockings into her snug-fitting heels .	23	0:25	sweat run in tiny rivulet down her back beneath her fit corset and slither its way down her cling stocking into her snug-fitting heel .	nn1 vvd ii_rp@ jj nn2 ii@_rp ppho1_appge rp_nn1 ii appge_ppho1 jj@ nn1 cc vvd appge nn1 rp_ii@ appge_ppho1 jj nn2 ii appge jj_nn1 nn2 y
heel_nn	nn2	2009	2	fic_2009_36763.txt-107-14	 	Not that Steve suffered any qualms of conscience at following on the fixer's heels.	77:82	0:83	Not that Steve suffered any qualms of conscience at following on the fixer 's heels .	14	0:16	not that steve suffer any qualm of conscience at follow on the fixer 's heel .	xx cst np1 vvd dd nn2 io nn1 ii vvg ii at nn1 ge nn2 y
heel_nn	nn2	1960	2	mag_1960_204866.txt-23-12	 	Is Billy trying to say something serious about men and women, heels and heroes?	62:67	0:79	Is Billy trying to say something serious about men and women , heels and heroes ?	12	0:16	be billy try to say something serious about man and woman , heel and hero ?	vbz np1 vvg to vvi pn1 jj ii nn2 cc nn2 y nn2 cc nn2 y
heel_nn	nn2	1999	2	fic_1999_16181.txt-4-2	 	At his heels is a LITTLE BOY, eager to be helpful, carrying a plastic sand shovel.	7:12	0:82	At his heels is a LITTLE BOY , eager to be helpful , carrying a plastic sand shovel .	2	0:19	at his heel be a little boy , eager to be helpful , carry a plastic sand shovel .	ii appge nn2 vbz at1 jj nn1 y jj to vbi jj y vvg at1 nn1 nn1 nn1 y
heel_nn	nn2	2006	2	fic_2006_51124.txt-508-18	 	Can too many desserts cause a guy to hallucinated Is she really waiting for him, cooling her heels by his door?	93:98	0:111	Can too many desserts cause a guy to hallucinated Is she really waiting for him , cooling her heels by his door ?	18	0:23	can too many dessert cause a guy to hallucinate be she really wait for him , cool her heel by his door ?	vm_vv0% rg da2 nn2 vv0 at1 nn1 ii jj@ vbz pphs1 rr vvg if ppho1 y vvg appge nn2 ii appge nn1 y
heel_nn	nn2	1976	2	fic_1976_10612.txt-3153-12	 	She looked like one of those Milles ghosts, running on her heels toward eternity.	59:64	0:81	She looked like one of those Milles ghosts , running on her heels toward eternity .	12	0:16	she look like one of those mille ghost , run on her heel toward eternity .	pphs1 vvd ii mc1 io dd2 np2_nn2@ nn2 y vvg ii_rp@ appge nn2 ii nn1 y
heel_nn	nn2	1983	2	fic_1983_10712.txt-335-24	 	A Hindu holy man, his face decorated with vivid colored paste, his hair drawn up into a topknot, crouched on his heels and keened, an endless, mournful, shrill whining, like the hum of mosquitoes at night.	113:118	0:205	A Hindu holy man , his face decorated with vivid colored paste , his hair drawn up into a topknot , crouched on his heels and keened , an endless , mournful , shrill whining , like the hum of mosquitoes at night .	24	0:44	a hindu holy man , his face decorate with vivid color paste , his hair draw up into a topknot , crouch on his heel and keen , an endless , mournful , shrill whining , like the hum of mosquito at night .	at1_zz1 jj jj nn1 y appge nn1 vvn_vvd iw jj jj@ nn1 y appge nn1 vvn rp ii at1 nn1 y vvn_vvd ii_rp@ appge nn2 cc vvn y at1 jj y jj y jj nn1@_jj@ y ii at nn1 io nn2 ii nnt1 y
heel_nn	nn1	2005	2	mag_2005_422872.txt-32-7	 	The only difference: The toe and heel are joined by a vibrationdamping plate (consisting of plastic and a rubberlike material) and, for added carving leverage, the binding is stacked about 5 mm higher than the Look.	33:37	0:215	The only difference : The toe and heel are joined by a vibrationdamping plate ( consisting of plastic and a rubberlike material ) and , for added carving leverage , the binding is stacked about 5 mm higher than the Look .	7	0:42	the only difference : the toe and heel be join by a vibrationdamping plate ( consist of plastic and a rubberlike material ) and , for add carving leverage , the binding be stack about 5 mm high than the look .	at jj nn1 y at nn1 cc nn1 vbr vvn ii at1 jj@_nn1@ nn1 y vvg io nn1 cc at1 jj nn1 y cc y if jj nn1 nn1 y at nn1@_jj vbz vvn rg mc nnu jjr csn at nn1 y
heel_nn	nn2	1993	2	fic_1993_1040079.txt-2278-18	 	| The children she gave Isaac grew older, making friendships, riding bicycles, less at her heels in her free hours home from school.	91:96	0:132	| The children she gave Isaac grew older , making friendships , riding bicycles , less at her heels in her free hours home from school .	18	0:27	p155 the child she give isaac grow old , make friendship , ride bicycle , less at her heel in her free hour home from school .	fo at nn2 pphs1 vvd np1 vvd jjr y vvg nn2 y vvg nn2 y rrr_dar ii appge nn2 ii appge jj nnt2 rl ii nn1 y
heel_nn	nn1	1976	2	fic_1976_16789.txt-1227-7	 	The other man looks back from the heel of the sled, laughing.	34:38	0:61	The other man looks back from the heel of the sled , laughing .	7	0:14	the other man look back from the heel of the sled , laugh .	at jj nn1 vvz rp ii at nn1 io at jj@ y vvg y
heel_nn	nn2	1962	2	fic_1962_781986.txt-779-27	 	Left alone, the little group engaged hand to hand attempted to break off their engagement and escape also, leaping and jumping and tumbling head over heels down the slope after their mates.	150:155	0:189	Left alone , the little group engaged hand to hand attempted to break off their engagement and escape also , leaping and jumping and tumbling head over heels down the slope after their mates .	27	0:35	left alone , the little group engage hand to hand attempt to break off their engagement and escape also , leap and jump and tumbling head over heel down the slope after their mate .	jj jj y at jj nn1 jj_vvd_vvn nn1 ii nn1 vvd_vvn to vvi rp_ii appge nn1 cc vvi rr y vvg cc jj_nn1_vvg cc jj_vvg nn1 ii nn2 ii@_rp at nn1 ii_cs appge nn2 y
heel_nn	nn1	1980	2	mag_1980_494008.txt-84-36	 	But much as it would not be for us to counsel the Poles in bravery, it's not for us to counsel them in timidity or even in restraint, The struggle against the Soviet heel is one we've decided against, but they live under it and not us.	166:170	0:235	But much as it would not be for us to counsel the Poles in bravery , it 's not for us to counsel them in timidity or even in restraint , The struggle against the Soviet heel is one we 've decided against , but they live under it and not us .	36	0:53	but much as it would not be for us to counsel the pole in bravery , it be not for us to counsel them in timidity or even in restraint , the struggle against the soviet heel be one we have decide against , but they live under it and not us .	ccb da1_rr csa pph1 vm xx vbi if ppio2 to vvi at nn2 ii nn1 y pph1 vbz xx if ppio2 to vvi ppho2 ii nn1 cc rr ii nn1 y at nn1 ii at jj nn1 vbz pn1 ppis2 vh0 vvn ii y ccb pphs2 vv0 ii pph1 cc xx ppio2 y
heel_nn	nn2	2007	2	mag_2007_387965.txt-24-10	 	MAKE IT SEMI-WIDETake a balanced, shoulder-width stance using your heels -- not your toes -- as a guide.	67:72	0:104	MAKE IT SEMI-WIDETake a balanced , shoulder-width stance using your heels -- not your toes -- as a guide .	10	0:20	make it semi-widetake a balance , shoulder-width stance use your heel -- not your toe -- as a guide .	vv0 nn1_pph1@ vv0@_np1 at1 jj y jj_nn1 nn1 vvg appge nn2 nn1_jj xx appge nn2 nn1_jj ii_csa at1 nn1 y
heel_nn	nn2	1976	2	fic_1976_14235.txt-1923-25	 	In the space between the groups with their flags, a SPANISH SOLDIER of lithe and whiplash form is doing a flamenco dance, his heels smacking the ground in rhythmic plops.	126:131	0:170	In the space between the groups with their flags , a SPANISH SOLDIER of lithe and whiplash form is doing a flamenco dance , his heels smacking the ground in rhythmic plops .	25	0:33	in the space between the group with their flag , a spanish soldier of lithe and whiplash form be do a flamenco dance , his heel smack the ground in rhythmic plop .	ii at nn1 ii at nn2 iw appge nn2 y at1 jj nn1 io jj cc vv0_nn1 nn1 vbz vdg at1 nn1 nn1_vv0 y appge nn2 vvg at nn1 ii jj nn2 y
heel_nn	nn2	1999	2	fic_1999_44508.txt-233-14	 	" I save her, " he said, and then turned on his heels	48:53	0:53	" I save her , " he said , and then turned on his heels	14	0:15	" i save her , " he say , and then turn on his heel	" ppis1 vv0 ppho1 y " pphs1 vvd y cc rt vvn_vvd ii_rp@ appge nn2
heel_nn	nn2	1968	2	fic_1968_10508.txt-6594-8	 	What's your -- " A clatter of heels down the hall and an enraged face exploding with the desire to kill: " You want trouble?	30:35	0:124	What 's your -- " A clatter of heels down the hall and an enraged face exploding with the desire to kill : " You want trouble ?	8	0:28	what be your -- " a clatter of heel down the hall and an enrage face explode with the desire to kill : " you want trouble ?	ddq vbz appge z " zz1_at1@ nn1 io nn2 ii@_rp at nn1 cc at1 jj nn1 vvg iw at nn1 to vvi y " ppy vv0 nn1 y
heel_nn	nn2	2009	2	fic_2009_36555.txt-338-10	 	Painful to watch: hands resisting the desiccated ice, heels dragging.	54:59	0:69	Painful to watch : hands resisting the desiccated ice , heels dragging .	10	0:13	painful to watch : hand resist the desiccated ice , heel drag .	jj to vvi y nn2 vvg at jj nn1 y nn2 vvg y
heel_nn	nn1	1983	2	mag_1983_480476.txt-75-9	 	A heavy runner on hard surfaces can use extra heel protection.	46:50	0:62	A heavy runner on hard surfaces can use extra heel protection .	9	0:12	a heavy runner on hard surface can use extra heel protection .	at1_zz1 jj nn1 ii jj nn2 vm vvi jj nn1 nn1 y
