lemma	identifier	context	indexes_target_token	context_normalized
vorweisen	2532889X_1966-02-18_01_056.tcf.xml-10-14	Wir zogen an einem Strang und bauten zielstrebig das auf, was wir heute vorzuweisen haben.	72:83	
vorweisen	2532889X_1971-10-29_01_068.tcf.xml-8-19	Der amtierende Vorsitzende, Hörspiel-und Jugendbuchautor Herbert Friedrich, erstattete einen Rechenschaftsbericht, der eine ganze Reihe Erfolge vorzuweisen hatte.	144:155	
vorweisen	26120215_1985_08_21_01_153.tcf.xml-20-14	Die errichteten Kontrollpunkte durftt nur passieren, wer eine auf di Hand gestempelte Markierung vorweisen konnte, zum Zeichen, daß sein Haus bereits durchsucht worden war,	97:106	
vorweisen	2532889X_1972-12-03_01_021.tcf.xml-2-13	Auf dem Gebiet der Volksbildung und des Hochschulwesens kann die DDR beachtliche Leistungen vorweisen, die auch international als Vorbild dienen können.	92:101	
vorweisen	2532889X_1982-07-12_01_005.tcf.xml-8-26	Dde Entwickler und Konstrukteure beispielsweise können für ihr neues Bearbeatun& szentrum eine um fast ein Drittel höhere Produktivität bei um die Hälfte verringertem Guß-und Stahleansatz vorweisen.	188:197	
vorweisen	2532889X_1957-01-01_01_133.tcf.xml-117-39	Was erwarten wir von dem folgenden Jahre?" muß die Antwort unter anderem auch lauten, daß unsere Propaganda, daß das „füreinander Eintreten sich auf die Höhe dessen zu erheben hat, was wir an Leistungen vorzuweisen vermögen.	203:214	
vorweisen	2532889X_1948-08-21_01_034.tcf.xml-27-53	Eine Wissenschaft aber, die sich vom Volke losgelöst hat, der Praxis keine klaren Perspektiven, keine Orientierung und keine Siegesgewißheit gibt, verdient nicht, mit Wissenschaft bezeichnet zu werden Es ist daher kein Zufall, daß die Anhänger der weißmannschen Richtung in bezug auf praktische Errungenschaften auf der Tagung nichts vorzuweisen imstande waren.	334:345	
vorweisen	2532889X_1968-10-30_01_014.tcf.xml-14-29	Jetzt kommt es darauf an, daraus Schlußfolgerungen für den sozialistischen Wettbewerb zum 20. Jahrestag ' unserer Republik zu ziehen, um bis zu diesem Tag weitere greifbare Resultate vorweisen zu können.	183:192	
vorweisen	2532889X_1946-10-20_01_020.tcf.xml-2-26	Heute morgen wurde in einigen Zeitungen eine unrichtige Nachricht darüber verbreitet, daß die Stimmberechtigten bei den" Wahleil am 20. Oktober in Berlin ihre Lebensmittelkarten vorzuweisen hätlen.	178:189	
vorweisen	26120215_1988_08_04_01_030.tcf.xml-6-11	Und was da zum Beispiel die Berliner Pioniere in Karl-Marx-Stadt vorweisen können, zeugt von großer Einsatzfreude, vom Leistungswillen und Ideen -	65:74	
vorweisen	2532889X_1949-08-11_01_196.tcf.xml-16-25	Mehr: wir haben begründete Aussicht, am Ende dieses Jahres — dies auch Hertn Müller-Jabusch zur Kenntnis — einen Schweinebestand von 3,6 Millionen Stuck vorweisen zu können.	153:162	
vorweisen	2532889X_1986-10-30_01_137.tcf.xml-13-7	Und noch etwas Unverwechselbares hat das Haus vorzuweisen: eine eigene Galerie, Der Trockenraum im 9. Stock verwandelt sich zu e nen Ausstellungsraum, besonderen.,. A^ njäsjen" Barlin— in Grafiken waren da. erst kürzlich zu sehen und" Mi erwerben!	46:57	
vorweisen	26120215_1962_03_21_01_051.tcf.xml-19-10	Die Rummelsburger Kollegen hatten nach vier Wochen bereits greifbare Ergebnisse vorzuweisen, weil sie sich darin einig waren:	80:91	
vorweisen	2532889X_1969-09-20_01_164.tcf.xml-16-18	Besonders muß man sich fragen, warum unsere Kunstverlage zum 100. Geburtstag Wladimir lljltsch Lenins keine selbstentwickelte Buchpublfkation vorweisen können?	142:151	
vorweisen	26120215_1983_09_13_01_070.tcf.xml-10-9	Bei den Frauen können die UdSSR und Polen dies vorweisen.	47:56	
vorweisen	26120215_1986_04_19_01_170.tcf.xml-393-21	Auf für die Zukunft so wichtigen Gebieten wie der breiten Beziehungen zwischen der Jugend unserer Länder können wir nachgerade bahnbrechende Errungenschaften vorweisen.	158:167	
vorweisen	2532889X_1966-12-01_01_160.tcf.xml-19-13	Und was den Fehlbetrag anbetrifft, so hatte die Leiterin des Cafes Unterlagen vorgewiesen, aus denen hervorging, daß sie nicht ein Manko, sondern im Gegenteil Forderungen an die HO habe.	78:89	
vorweisen	2532889X_1948-04-02_01_010.tcf.xml-3-15	Darunter befand sich eine große Anzahl von Ladungen mit Maschinen, die keine ordnungsgemäßen Durchgangspapiere vorweisen konnten und angehalten werden mußten.	111:120	
vorweisen	2532889X_1978-08-01_01_039.tcf.xml-30-17	Es gibt keinen Abschnitt der Schlußakte von Helsinki, wo die DDR nicht konkrete Ergebnisse und Maßnahmen vorweisen könnte.	105:114	
vorweisen	2532889X_1970-06-13_01_033.tcf.xml-51-17	Aus der wissenschaftlich-technischen Zusammenarbeit mit dem Baumwollkombinat.. Frunse" in Moskau können beide Seiten wirklichen Nutzen vorweisen.	135:144	
vorweisen	26120215_1948_10_06_01_040.tcf.xml-21-11	Kaum gegründet, hat dieses Kollektiv schon die ersten stattlichen Erfolge vorzuweisen.	74:85	
vorweisen	26120215_1974_06_18_01_134.tcf.xml-18-45	Während in den EWG-Ländern Inflation und Unsicherheit den Alltag beherrschen, arbeiten die RGW-Länder konsequent an der Lösung der Hauptaufgabe, die sie sich alle gestellt haben, und sie können bei der Verbesserung des Lebensstandards ihrer Völker in den letzten drei Jahren beachtliche Fortschritte vorweisen.	300:309	
vorweisen	2532889X_1966-11-11_01_155.tcf.xml-31-12	„Jeder in unserer Schicht versteht, daß man hier etwas Besonderes vorweisen muß.	66:75	
vorweisen	26120215_1989_04_26_01_121.tcf.xml-12-20	Bei unserem bevorstehenden Treffen in Berlin werden wir berichten, wie unsere Stadt Magnitogorsk heute aussieht, wir haben vieles vorzuweisen.	130:141	
vorweisen	26120215_1974_05_26_01_330.tcf.xml-28-14	Ossietzky" in Pankow leitet und in dem die Schüler bereits kleine kompositorische Resultate vorweisen können.	92:101	
vorweisen	2532889X_1987-09-29_01_042.tcf.xml-17-21	Wo gibt es schon solch überragende Stimmpracht solch fülliges Volumen und solche gesangliche Disziplin, wie sie der Opernchor des Bolschoi vorzuweisen hat?	139:150	
