lemma	identifier	context	indexes_target_token	context_normalized
Knotenpunkt	wundt_medizinische_1867-4758-35	Dieser Strahl a k' k ″ e ist somit der Richtungsstrahl, und die Punkte k', k ″, die hinter den Knotenpunkten c, d der Linse und vor dem Mittelpunkt oder einfachen Knotenpunkt r der Hornhautfläche liegen, sind die Knotenpunkte für das brechende System des Auges.	163:174	Dieser Strahl a k' k " e ist somit der Richtungsstrahl , und die Punkte k' , k " , die hinter den Knotenpunkten c , d der Linse und vor dem Mittelpunkt oder einfachen Knotenpunkt r der Hornhautfläche liegen , sind die Knotenpunkte für das brechende System des Auges .
Knotenpunkt	schubert_naturwissenschaft_1808-2610-16	Eben so erhalten wir 68 ° 32 ′ 47 ″,43 wenn wir das Mittel aus den Knotenpunkten der zu beyden Seiten der Erde (der Entfernung nach) gelegnen Planeten, Venus und Mars suchen, und der Knotenpunkt der Venus ist fast eben so weit abwärts von dem des zunächst vorhergehenden Gliedes Mercur entfernt, als der des Mars von jenem des nächstfolgenden Vesta (jener 74 ° 6 ′ dieser 73 ° 48 ′).	67:80	Eben so erhalten wir 68 ° 32 ' 47 ",43 wenn wir das Mittel aus den Knotenpunkten der zu beiden Seiten der Erde ( der Entfernung nach ) gelegenen Planeten , Venus und Mars suchen , und der Knotenpunkt der Venus ist fast eben so weit abwärts von dem des zunächst vorhergehenden Gliedes Merkur entfernt , als der des Mars von jenem des nächstfolgenden Vesta ( jener 74 ° 6 ' dieser 73 ° 48 ' ) .
Knotenpunkt	lehnert_seehaefen02_1892-10288-17	— Die Port Pirie Line führt von dem gleichnamigen Hafen (87 Meilen) bis Petersburg, Knotenpunkt des nördlichen Bahnnetzes.	84:95	-- Die Port Pirie Line führt von dem gleichnamigen Hafen ( 87 Meilen ) bis Petersburg , Knotenpunkt des nördlichen Bahnnetzes .
Knotenpunkt	mueller_festigkeitslehre_1886-494-22	Ist nun die unter k gemessene Ordinate dieses Biegungspolygones = ηk, so verschiebt die in m angreifende Last „Eins den Knotenpunkt k im senkrechten Sinne um ηk, und es wird mithin (nach dem eben bewiesenen Satze) eine in k angreifende Last „Eins“ den Knotenpunkt m ebenfalls um ηk verschieben.	120:131	Ist nun die unter k gemessene Ordinate dieses Biegungspolygons = ηk , so verschiebt die in m angreifende Last " Eins den Knotenpunkt k im senkrechten Sinne um ηk , und es wird mithin ( nach dem eben bewiesenen Satze ) eine in k angreifende Last " Eins " den Knotenpunkt m ebenfalls um ηk verschieben .
Knotenpunkt	mueller_festigkeitslehre_1886-368-4	Die Lothe von den Knotenpunkten 1, 2, … m.... auf diese Sehne seien = y1, y2,.... ym...., und die Projektionen der Längen s1, s2,..... sm..... der von der Sehne 0 — n unterspannten Gurtstäbe auf 0 — n seien = e1, e2,.... em.....	18:31	Die Lote von den Knotenpunkten 1 , 2 , ... m .... auf diese Sehne seien = y1 , y2 , .... im .... , und die Projektionen der Längen s1 , s2 , ..... sm ..... der von der Sehne 0 -- n unterspannten Gurtstäbe auf 0 -- n seien = e1 , e2 , .... em .... .
Knotenpunkt	wundt_medizinische_1867-4089-20	Was die verschiedenen Linsenformen betrifft, so ist leicht ersichtlich, dass bei der biconcaven Linse die beiden Haupt-oder Knotenpunkte dieselbe Lage besitzen wie bei der biconvexen.	124:136	Was die verschiedenen Linsenformen betrifft , so ist leicht ersichtlich , dass bei der bikonkaven Linse die beiden Haupt- oder Knotenpunkte dieselbe Lage besitzen wie bei der bikonvexen .
Knotenpunkt	stein_handbuch_1870-6666-3	Von den großen Knotenpunkten des Handels in Europa ist die staatliche Freiheit ausgegangen, in ihnen die Selbstverwaltung erhalten, und durch sie das Vereinswesen erzeugt worden.	15:28	Von den großen Knotenpunkten des Handels in Europa ist die staatliche Freiheit ausgegangen , in ihnen die Selbstverwaltung erhalten , und durch sie das Vereinswesen erzeugt worden .
Knotenpunkt	schubert_naturwissenschaft_1808-2653-9	Wenn man nämlich die Abstände der Apsiden von den Knotenpunkten vergleicht, sind sich diese Differenzen bey Mars und Uranus, dann wieder bey Erde und Saturn, endlich bey Jupiter und Venus am nächsten verwandt, und der jedesmalige Unterschied wird uns künftig noch von der größten Wichtigkeit seyn.	50:63	Wenn man nämlich die Abstände der Apsiden von den Knotenpunkten vergleicht , sind sich diese Differenzen bei Mars und Uranus , dann wieder bei Erde und Saturn , endlich bei Jupiter und Venus am nächsten verwandt , und der jedesmalige Unterschied wird uns künftig noch von der größten Wichtigkeit sein .
Knotenpunkt	vischer_aesthetik030204_1857-934-9	Die Quint ist zwar nicht gleich der Octave ein Knotenpunct, welcher Abschluß und Anfang in sich vereinigte, aber sie ist entschieden der Anfangspunct der neuen mit ihr beginnenden Reihe, von welchem aus, wenn er einmal erreicht ist, der weitere Fortgang (bis zur Octave) ganz wie von selbst gegeben erscheint, so daß durch sie das Ganze in zwei kleinere gleichartige Reihen gesondert ist.	47:58	Die Quinte ist zwar nicht gleich der Oktave ein Knotenpunkt , welcher Abschluß und Anfang in sich vereinigte , aber sie ist entschieden der Anfangspunkt der neuen mit ihr beginnenden Reihe , von welchem aus , wenn er einmal erreicht ist , der weitere Fortgang ( bis zur Oktave ) ganz wie von selbst gegeben erscheint , so daß durch sie das Ganze in zwei kleinere gleichartige Reihen gesondert ist .
Knotenpunkt	mohr_fachwerk02_1875-165-36	Die folgende Tabelle enthält die Berechnung der Belastungen [Formel] des Biegungspolygons A der unteren Gurtung (Figur 41), welches entsteht, wenn der gewichtlose Träger in seinen Endpunkten A und B gestützt und im Knotenpunkte C mit R = 300 Millionen Tonnen belastet wird.	215:227	Die folgende Tabelle enthält die Berechnung der Belastungen [Formel] des Biegungspolygons A der unteren Gurtung ( Figur 41 ) , welches entsteht , wenn der gewichtlose Träger in seinen Endpunkten A und B gestützt und im Knotenpunkte C mit R = 300 Millionen Tonnen belastet wird .
Knotenpunkt	wundt_medizinische_1867-4070-8	Diese Punkte h' und h″ nennt man die Knotenpunkte, und zwar den ersten den vordern, den zweiten den hintern Knotenpunkt.	37:49	Diese Punkte h' und h" nennt man die Knotenpunkte , und zwar den ersten den vorderen , den zweiten den hinteren Knotenpunkt .
Knotenpunkt	vischer_aesthetik030204_1857-1437-18	Das Wesen der Polyphonie ist hierin freilich beinahe ganz zurückgetreten, indem die verschiedenen Stimmen nur an einzelnen Knotenpuncten, nämlich in den Takten, in welchen sie einander ablösen, vorübergehend gleichzeitig ertönen; ja selbst dieses Letztere kann fehlen, und die streng polyphone Form ist daher hier, wo es sich um größere melodische Sätze oder um ganze Melodieen handelt, nur die Verflechtung, welche die selbständigen Sätze nicht mit einander abwechseln, sondern zusammentönen und sie doch in ihrer Selbständigkeit sich behaupten läßt.	123:136	Das Wesen der Polyphonie ist hierin freilich beinahe ganz zurückgetreten , indem die verschiedenen Stimmen nur an einzelnen Knotenpunkten , nämlich in den Takten , in welchen sie einander ablösen , vorübergehend gleichzeitig ertönen ; ja selbst dieses Letztere kann fehlen , und die streng polyphone Form ist daher hier , wo es sich um größere melodische Sätze oder um ganze Melodien handelt , nur die Verflechtung , welche die selbständigen Sätze nicht mit einander abwechseln , sondern zusammentönen und sie doch in ihrer Selbständigkeit sich behaupten läßt .
Knotenpunkt	mohr_fachwerk02_1875-98-3	Die Durchbiegung eines Knotenpunktes hat demnach die Richtung nach unten oder nach oben, je nachdem Δ l und das auf den Knotenpunkt bezügliche u gleiche oder entgegengesetzte Vorzeichen haben.	23:36	Die Durchbiegung eines Knotenpunktes hat demnach die Richtung nach unten oder nach oben , je nachdem D l und das auf den Knotenpunkt bezügliche u gleiche oder entgegengesetzte Vorzeichen haben .
Knotenpunkt	wundt_medizinische_1867-4735-4	3) der erste Knotenpunkt: 0,7580 Mm. vor der Hinterfläche der Linse;	13:24	3 ) der erste Knotenpunkt : 0,7580 Mm. vor der Hinterfläche der Linse ;
Knotenpunkt	wundt_medizinische_1867-4129-13	Da wir oben eine Methode angegeben haben, die mittelst der Haupt-oder Knotenpunkte und der Hauptebenen den Gang des Lichts bei seiner Brechung durch eine Linse genauer verfolgen lässt als es die bei den bisherigen Entwickelungen gemachte Voraussetzung eines Zusammenfallens der Hauptpunkte mit einander und mit den beiden Linsenscheiteln gestattet, so wollen wir auch die zusammengesetzteren Gleichungen hierhersetzen, die erhalten werden, wenn man jene vereinfachenden Annahmen aufgiebt.	70:82	Da wir oben eine Methode angegeben haben , die mittels der Haupt- oder Knotenpunkte und der Hauptebenen den Gang des Lichts bei seiner Brechung durch eine Linse genauer verfolgen lässt als es die bei den bisherigen Entwicklungen gemachte Voraussetzung eines Zusammenfallens der Hauptpunkte mit einander und mit den beiden Linsenscheiteln gestattet , so wollen wir auch die zusammengesetzteren Gleichungen hierhersetzen , die erhalten werden , wenn man jene vereinfachenden Annahmen aufgibt .
Knotenpunkt	mohr_fachwerk02_1875-85-17	[Formel] wenn man mit u diejenige Spannung des Konstruktionstheils C D bezeichnet, welche durch eine im Knotenpunkt E angebrachte Belastung von der Grösse Eins hervorgerufen wird.	104:115	[Formel] wenn man mit u diejenige Spannung des Konstruktionsteils C D bezeichnet , welche durch eine im Knotenpunkt E angebrachte Belastung von der Größe Eins hervorgerufen wird .
Knotenpunkt	gottschall_poetik_1858-5961-15	Diese Handlung selbst bedarf nun der Einheit; alle ihre Fäden müssen in einem bestimmten Knotenpunkte zusammentreffen.	89:101	Diese Handlung selbst bedarf nun der Einheit ; alle ihre Fäden müssen in einem bestimmten Knotenpunkte zusammentreffen .
Knotenpunkt	schubert_naturwissenschaft_1808-2614-51	Es fällt aber in die Augen, daß dieser so aus beyden Mitteln erhaltne Punkt, mit dem Knotenpunkt des Saturn, der in der andern Reihe das der Erde entsprechende Glied ist, ziemlich nahe übereinstimmt, eben so wie der aus dem Mittel beyder Extreme erhaltne, mit dem Knotenpunkt der Erde.	264:275	Es fällt aber in die Augen , daß dieser so aus beiden Mitteln erhaltene Punkt , mit dem Knotenpunkt des Saturn , der in der anderen Reihe das der Erde entsprechende Glied ist , ziemlich nahe übereinstimmt , eben so wie der aus dem Mittel beider Extreme erhaltene , mit dem Knotenpunkt der Erde .
Knotenpunkt	ludwig_physiologie01_1852-2873-59	— Die Knotenpunkte sind analog denjenigen Punkten, die wir an einer einfachen Linse ebenfalls Knotenpunkte der Richtungsstrahlen und an der einfachen brechenden Fläche den Kreuzungspunkt der Achsenstrahlen (den Krümmungsmittelpunkt) nannten, und endlich sind die Hauptpunkte zwei Punkte, welche den Knotenpunkten coordinirt sind, indem sie voneinander eben so weit entfernt liegen, als die Knotenpunkte und der vorderste Hauptpunkt von dem vorderen Hauptbrennpunkt genau so weit absteht, als der hintere Knotenpunkt von dem hintern Hauptbrennpunkt.	390:402	-- Die Knotenpunkte sind analog denjenigen Punkten , die wir an einer einfachen Linse ebenfalls Knotenpunkte der Richtungsstrahlen und an der einfachen brechenden Fläche den Kreuzungspunkt der Achsenstrahlen ( den Krümmungsmittelpunkt ) nannten , und endlich sind die Hauptpunkte zwei Punkte , welche den Knotenpunkten koordiniert sind , indem sie voneinander eben so weit entfernt liegen , als die Knotenpunkte und der vorderste Hauptpunkt von dem vorderen Hauptbrennpunkt genau so weit absteht , als der hintere Knotenpunkt von dem hinteren Hauptbrennpunkt .
Knotenpunkt	mohr_fachwerk02_1875-126-24	Sind C und D zwei beliebige Knotenpunkte des Fachwerks, so ist die Durchbiegung des Knotenpunktes C, welche von einer Belastung P des Knotenpunktes D hervorgerufen wird, genau so gross wie die Durchbiegung des Knotenpunktes D in Folge derselben Belastung des Knotenpunktes C.	134:147	Sind C und D zwei beliebige Knotenpunkte des Fachwerks , so ist die Durchbiegung des Knotenpunktes C , welche von einer Belastung P des Knotenpunktes D hervorgerufen wird , genau so groß wie die Durchbiegung des Knotenpunktes D in Folge derselben Belastung des Knotenpunktes C .
Knotenpunkt	mueller_festigkeitslehre_1886-492-10	Aufgabe 1. Gesucht die Einflusslinie für die Senkung δm eines Knotenpunktes m eines Fachwerkträgers (Fig. 36).	62:75	Aufgabe 1. Gesucht die Einflusslinie für die Senkung dm eines Knotenpunktes m eines Fachwerkträgers ( Fig. 36 ) .
Knotenpunkt	26120215_1962_12_13_01_063.tcf.xml-115-13	Stellen wir uns nur einmal einen Augenblick vor, daß tatsächlich ein solcher Knotenpunkt der Spannungen in Europa entsteht, sagen wir in der Frage des Abschlusses eines Friedensvertrages mit Deutschland, und stellen wir uns vor, daß die amerikanischen Militaristen und solche sie anstachelnden Kritiker wie Adenauer behaupten werden, daß. Härte ' dem Westen Dividenden einbringen werde und daß man deshalb eine noch härtere Haltung einnehmen müsse.	77:88	
Knotenpunkt	2532889X_1973-10-19_01_129.tcf.xml-6-18	Die „Grüne Welle" in der Frankfurter Allee (stadtauswärts) wird wegen der Umleitungen an den Knotenpunkten Pettenkoferstraße und Möllendorffstraße unterbrochen.	93:106	
Knotenpunkt	2532889X_1990-04-27_01_048.tcf.xml-6-12	Die DDR-Fahrer halben vor allem Schwierigkeiten mit der Vorfahrt an verkehrszeichengeregel-' ten Knotenpunkten und verstießen gegen das Rechtsfahrverbot.	97:110	
Knotenpunkt	2532889X_1988-04-14_01_148.tcf.xml-1-12	wegen Bauarbeiten im Bereich des Autobahnabzweiges Dresden ist der Verkehrsraum an diesem Knotenpunkt bis 30. Juni 1988 eingeschränkt.	90:101	
Knotenpunkt	2532889X_1977-07-14_01_100.tcf.xml-21-9	Der Platz vor dem Tokioter Bahnhof Shinjuku, einem Knotenpunkt von staatlichen und privaten Eisenbahnen, Untergrundbahn und Buslinien Foto: ZB/ Japan Press	51:62	
Knotenpunkt	2532889X_1967-12-24_01_160.tcf.xml-43-5	Der Platz, seit Jahrzehnten Knotenpunkt des Großstadtverkehrs, konnte im kapitalistischen Deutschland mit seiner Grundstücks-und Bodenspekulation nie eine beständige städtebauliche Gestaltung finden.	28:39	
Knotenpunkt	2532889X_1954-10-28_01_055.tcf.xml-70-10	Bei der Kreuzung mit den wichtigen Ausfallstraßen ergeben sich die Knotenpunkte, die eine besondere architektonische Gestaltung erfordern.	67:79	
Knotenpunkt	2532889X_1963-11-05_01_065.tcf.xml-52-11	Nur muß hier der senkrecht zur Bahnebene wirkende Schub nicht im Knotenpunkt, sondern im nördlichsten oder südlichsten Punkt der Flugbahn ansetzen.	65:76	
Knotenpunkt	2532889X_1984-08-15_01_107.tcf.xml-8-3	Auch als ein Knotenpunkt an der Eisenbahnstrecke Kalkutta— Madras ist die Stadt bekannt.	13:24	
Knotenpunkt	2532889X_1977-07-28_01_097.tcf.xml-5-39	Neben bereits auf der Wirtschaftskarte des Landes bekannten Zentren wie Bukarest, Ploiesti, Galati und Constanta entwickelten sich auch Städte wie Pitesti, Gheorghiu Dej, Tirgoviste, um nur einige zu nennen, rasch zu wichtigen industriellen Knotenpunkten.	241:254	
Knotenpunkt	2532889X_1984-11-21_01_131.tcf.xml-22-14	Den Berlinern gefällt, daß insbesondere in der Innenstadt, aber auch an den Knotenpunkten der Stadtbezirke mehr als 6000 Terrassenplätze entstanden sind.	76:89	
Knotenpunkt	26120215_1953_01_10_01_038.tcf.xml-76-36	„Um das Geheimnis des russischen Volke « -zu verstehen", sagt Tolstoi, „seine ganze Größe, muß man seine Vergangenheit gut und gründlich kennen: unsere Geschichte in ihren Wurzeln und Knotenpunkten, ihren tragischen und schöpferischen Epxhen. die den russischen Charakter geformt haben.	184:197	
Knotenpunkt	2532889X_1963-08-01_01_131.tcf.xml-34-8	Von hier aus, wo sich ein entscheidender Knotenpunkt für die illegale Arbeit der Partei in jenen Jahren befand, geht Erich Gentsch im Auftrag der Partei nach Amsterdam als „Abschnittsleiter West für die politische Arbeit im Ruhrgebiet, Niederrhein und die angrenzenden Gebietsteile.	41:52	
Knotenpunkt	26120215_1985_03_02_01_101.tcf.xml-1-5	Wegen Bauarbeiten im Bereich des Knotenpunktes Buschallee / Kniprodeallee in Weißensee wird am Montag die stadtauswärts führende Fahrbahn der Buschallee zwischen Sulzfelder und Elsastraße für den Verkehr gesperrt.	33:46	
Knotenpunkt	26120215_1985_08_08_01_180.tcf.xml-27-1	Ein Knotenpunkt fürs Umsteigen von einer Nachtlinie auf die andere ist beispielsweise am U-Bahnhof Maedalenenstraße in Lichtenberg, in der Bahnhof-/ Ecke Lindenstraße in Köpenick und in der Berliner/ Ecke Johannes-R. -Becher-Straße in Pankow.	4:15	
Knotenpunkt	26120215_1967_01_20_01_306.tcf.xml-94-7	Das Niveau der Leuchtreklamen soll an wichtigen Knotenpunkten verbessert werden.	48:61	
Knotenpunkt	2532889X_1984-02-01_01_082.tcf.xml-17-7	Sie verbinden zum Beispiel in Jakutien den Knotenpunkt Chandyga an der Straße nach Magadan mit den Buntmetallgruben des Kolyma-Beckens oder Chabarowsk im Fernen Osten mit der Hafenstadt Nikolajewsk am Amur.	43:54	
Knotenpunkt	2532889X_1951-03-28_01_048.tcf.xml-76-13	Wir sprechen von dem neuen Stahlwerk in Fürstenberg / Oder, das einen Knotenpunkt der Freundschaft zwischen den Völkern der Sowjetunion, gern polnischen und dem deutschen Volk sein wird.	70:81	
Knotenpunkt	2532889X_1971-01-26_01_164.tcf.xml-34-9	Alle Arbeit der ersten vier Jahre lief auf diesen Knotenpunkt hin.	50:61	
Knotenpunkt	2532889X_1985-01-03_01_174.tcf.xml-17-1	Zwischen Knotenpunkt Prenzlauer Allee /Dimitroffstraße und U-Bahnhof Rosa-Luxemburs-Platz werden Omnibusse eingesetzt.	9:20	
Knotenpunkt	2532889X_1971-04-10_01_351.tcf.xml-3-4	Zu-und Abfahrten an Knotenpunkten werden geändert, Kreuzungen beseitigt Haltestellen öffentlicher Verkehrsmittel verlegt. -Baustellen sind zu umkurven.	20:33	
Knotenpunkt	2532889X_1973-07-17_01_188.tcf.xml-64-4	An 122 Kreuzungen und Knotenpunkten wird statt durch Signalanlagen von bis 24 Uhr von der Verkehrspolizei geregelt.	22:35	
Knotenpunkt	2532889X_1978-06-24_01_211.tcf.xml-16-13	Dieses und weitere Privilegien trugen maßgeblich dazu bei, daß Poznan, am Knotenpunkt wichtiger Handelswege gelegen, im Mittelalter ein großes Zentrum des Fernhandels wurde und sein Johannismarkt zu den bekanntesten Europas zählte.	74:85	
Knotenpunkt	26120215_1990_10_23_01_041.tcf.xml-52-2	Berlin ist Knotenpunkt für den Ost-West-Verkehr, Verbindungsglied zwischen Oder und Elbe, und weiter zum Ruhrgebiet und Rhein.	11:22	
Knotenpunkt	26120215_1971_07_25_01_162.tcf.xml-12-21	Die FnrM<omhination Grün-Gelb p.-leichtert den Fahrzeugführern die Entscheidung darüber, ob sie beim Farbzeichenwechsel von Grün auf Gelb vor dem Knotenpunkt anhalten müssen oder ihn noch passieren können.	146:157	
Knotenpunkt	26120215_1946_07_27_01_116.tcf.xml-3-12	Dieser Zug hält nicht auf allen Bahnhöfen, sondern nur auf besonderen Knotenpunkten, so in Lichtenberg, Ostkreuz, Schlesischer Bahnhof, Alexanderplatz, Friedrichstraßs, Zoo, Westkreuz und Nikola 6see.	70:83	
Knotenpunkt	26120215_1949_10_22_01_196.tcf.xml-4-12	Diesen lobenswerten Satz konnte der geschäftig hastende Bürger unserer Stadt an allen Knotenpunkten, in allen Straßenbahnen.	86:99	
Knotenpunkt	2532889X_1968-05-07_01_098.tcf.xml-4-7	Im Stern, so nennen wir jenen Knotenpunkt im Tunnel, wo sich zwei Wegstrecken vereinen, feierten wir unser Richtfest.	30:41	
Knotenpunkt	26120215_1962_08_28_01_163.tcf.xml-56-14	Unter den neueren Betrieben ragen in der Hauptstadt Tscheboksary ein Elektroapparatewerk und im Eisenbahn-Knotenpunkt Kanasch ein Waggonreparaturbetrieb hervor.	106:117	
Knotenpunkt	2532889X_1982-01-08_01_162.tcf.xml-29-0	Knotenpunkt erforderte eine Ver-, größerung des Alex um das Dred-bis Vierfache.	0:11	
Knotenpunkt	2532889X_1971-02-16_01_044.tcf.xml-558-7	Die Abfertlgungsfähl « keit der Stationen, Knotenpunkte und Betriebsnebenbahnen Ist zu vergrößern.	43:55	
Knotenpunkt	2532889X_1962-03-02_01_062.tcf.xml-38-10	Zur Zeit entsteht dafür bei Mukatschewo in der Westukraine ein Knotenpunkt.	63:74	
Knotenpunkt	26120215_1973_09_07_01_143.tcf.xml-4-16	Sie dient vor allem einer erhöhten Sicherheit der Fußgänger und beschleunigt zugleich den Verkehrsablauf an diesem Knotenpunkt dar	115:126	
Knotenpunkt	26120215_1949_09_09_01_190.tcf.xml-28-6	Es ist beabsichtigt, an diesem Knotenpunkt des Krafverkehrs zwischen.	31:42	
Knotenpunkt	2532889X_1963-02-05_01_006.tcf.xml-10-21	Vordringliche Aufgabe der örtlichen Staatsorgane ist es, in engem Zusammenwirken mit der Wirtschaft und den Verkehrsträgern die festgelegten etwa 160 Knotenpunkte überall ohne Zeitverlust einzurichten und die reibungslose Arbeit auf diesen • Punkten zu organisieren.	150:162	
Knotenpunkt	26120215_1973_04_09_01_003.tcf.xml-5-19	In den ersten vier Apriltage gelangten allein 40000 Tonnen Eisenerze und Roheisen vom Haup thandelspartner UdSSR über diesen bedeutenden Knotenpunkt der Fre undschaftsmagistrale an die Metallurgiekombinate der Republik.	137:148	
Knotenpunkt	2532889X_1969-04-23_01_073.tcf.xml-14-1	An Knotenpunkten der beliebtesten Wanderwege traten Volkskunstgruppen auf — auch der Bergsteigerchor war dabei — es wurde zu, forstwirtschaftlichen Lehrwanderungen und zu Unterweisungen des Deutschen Roten Kreuzes eingeladen.	3:16	
Knotenpunkt	26120215_1970_05_29_01_258.tcf.xml-28-7	Als erster Kangiergefältebähnhof der Welt wird der Knotenpunkt Dresden-Friedrichstadt vo automatisiert.	51:62	
Knotenpunkt	2532889X_1951-12-29_01_058.tcf.xml-16-4	Ruß' land war der Knotenpunkt aller Widersprüche des Imperialismus, es war der Herd jeder Art von Unterdrückung, „sowohl der kapitalistischen als auch der kolonialen ühö	18:29	
Knotenpunkt	26120215_1966_09_18_01_339.tcf.xml-259-41	So gibt es z. B. ein Projekt zum Einsatz von zwei miteinander gekoppelten Großrechenanlagen im Wertumfang von etwa 20 Millionen VM und Gesamtinvestitionskosten von 140 Millionen Mark zur automatisierten Disposition und Abrechnung des Güterfahrzeugparkes, das über Fernschreibeinnchtungen mit den wichtigsten Knotenpunkten des Bahnnetzes verbunden ist.	308:321	
Knotenpunkt	26120215_1948_06_19_01_181.tcf.xml-3-7	Polizeikräfte gestiefelt und gespornt vor allen wichtigen Knotenpunkten, Bahnhöfen, Ministerien.	58:71	
Knotenpunkt	2532889X_1990-07-30_01_020.tcf.xml-4-11	30 Personenzuge mit ungefähr 25000 Passagieren und 200 Güterzüge liegen am Knotenpunkt von Nordkaukasi -	75:86	
Knotenpunkt	26120215_1990_05_11_01_035.tcf.xml-43-5	Notwendig wäre im Bereich des Knotenpunktes Ostkreuz eine Verbindungskurve eventuell als Tunnelbauwerk.	30:43	
Knotenpunkt	26120215_1989_01_09_01_036.tcf.xml-43-4	Eine Straßenbrücke über den Knotenpunkt Edisonstraße — 423 Meter lang — wird es künftig ermöglichen, daß die Straßenbahn, die einen gesonderten Gleiskörper erhält, zügiger über die Kreuzung kommt und der Verkehr in alle Richtungen flüssiger rollen kann.	28:39	
Knotenpunkt	2532889X_1988-09-10_01_026.tcf.xml-19-7	Die Leipziger Messe hat ihre Rolle als Knotenpunkt der Ost-West-Beziehungen in ökonomischer wie politischer Hinsicht eineut glänzend erfüllt.	39:50	
Knotenpunkt	2532889X_1966-09-18_01_163.tcf.xml-263-42	So gibt es z. B. ein Projekt zum Einsatz von zwei miteinander gekoppelten Großrechenanlagen im Wertumfang von etwa 20 Millionen VM uhd Ge* samtlnvestltlonskosten von 140 Millionen Mark zur automatisierten Disposition und Abrechnung des Güterfahrzeugparkes, das über Fernschreibeinrichtungen mit den wichtigsten Knotenpunkten des Bahnnetzes verbunden iat, Die daniit verbundene Rationalisierung von Verwaltungsarbeiten würde ermöglichen, eine sonst zur geplanten Leistungssteigerung notwendige Erhöhung des Güterwagenparks um etwa 9000 Wagen in Fortfall kommen zu lassen, etwa 1800 Arbeitskräfte einzusparen und etwa 123.5 Millionen Mark einmaligen Nutzen und jährlich 27.4 Millionen Mark EinAparunaen im Betrieb der Reichsbahn au erzielen.	311:324	
Knotenpunkt	2532889X_1984-11-24_01_174.tcf.xml-53-26	Ich denke dabei an die bewährten Methoden der Arbeit in den Kreisen Sondershausen und Aue. die Erfahrungen der Reichsbahndirektion Cottbus oder die Arbeit an den Knotenpunkten des Transports und der Produktion nach der Odessa-Iljitschowsker Methode.	162:175	
Knotenpunkt	2532889X_1970-04-02_01_150.tcf.xml-46-49	Diese Werke sind ein Ausdruck dafür, daß mit der estaltung des entwickelten gesellschaftlichen Systems sich auch eine Literatur herausgebilde hat, die sich als Ganzes nunmeh r auf systemeigenen sozialöko omisehen Grundlagen entfaltet, Dieser Übergang der Literatu auf systemeigene sozialistische Gr undlagen ist ein ganz wesentl er Knotenpunkt in der Gesch te unserer sozialistischen deuts hen Nationalliteratur.	332:343	
Knotenpunkt	26120215_1979_03_22_01_240.tcf.xml-8-2	An den Knotenpunkten Dimitroffstraße— Storkower Straße/Grellstraße und Ostseestraße/Michelangelostraße kann die Greifswalder Straße überquert werden.	7:20	
Knotenpunkt	2532889X_1959-03-03_01_027.tcf.xml-94-41	Ausgehend von-den Beschlüssen des V. Parteitages, wird der sozialistische Aufbau in Berlin bestimmt von seiner Funktion als Hauptstadt der Deutschen Demokratischen Republik, von der Rolle Berlins als bedeutendstes industrielles Verarbeitungsgebiet, als Modezentrum unserer Republik und als wichtiger Knotenpunkt des innerdeutschen und internationalen Handels und Verkehrs.	300:311	
Knotenpunkt	2532889X_1977-06-21_01_030.tcf.xml-33-10	Infolge der Wolkenbrüche war am Sonntag auch der Eisenbahnverkehr im Knotenpunkt Magdeburg zum Erliegen gekommen, Signale fielen aus, Weichen und Gleisanlagen standen unter Wasser.	69:80	
Knotenpunkt	2532889X_1973-03-29_01_375.tcf.xml-0-27	Straßensperrung Wegen Durchführung von Straßenbauarbeiten auf der F96, — Greifswalder Chaussee —, Ortsdurchfahrt Stralsund, wird der Teilabschnitt von km 211,030 Andershof bis km 214,330 Knotenpunkt Werftstraße vom 26. März bis 30. Juni 1973 für den Durchgangsverkehr gesperrt außer für den a) Berufs-und Linienverkehr im öberlandverkehr, b) innerstädtischen Berufs-und Anliegerverkehr.	187:198	
Knotenpunkt	2532889X_1979-11-15_01_033.tcf.xml-3-4	In mehr als 100 Knotenpunkten des Güterverkehrs der DDR arbeiten die Kollektive nach Erfahrungen des sowjetischen Seeumschlagplatzes Odessa-Iljitschowsk, um durch gute Kooperation und exakte Arbeitsteilung der beteiligten Verkehrsträger und Betriebe Transportreserven zu erschließen.	16:29	
Knotenpunkt	2532889X_1973-11-10_01_234.tcf.xml-5-8	Das Dokument schildert Iasi als bevölkerten Handelsplatz und Knotenpunkt der alten Handelswege, die die Hansestädte der Ostsee mit den byzantinischen und venezianischen Häfen verbanden.	61:72	
Knotenpunkt	2532889X_1982-02-19_02_118.tcf.xml-7-15	Neben wesentlich größerer Sicherheit für die Beschäftigten soll damit auch eine erheblich höhere Durchlaßfähigkeit dieses Knotenpunktes erreicht werden.	122:135	
Knotenpunkt	2532889X_1980-02-09_01_592.tcf.xml-2-15	Eine Steuerzentrale auf dem Kalvinplatz wertet die Signale von 60 Detektoren an den 16 wichtigsten Knotenpunkten der Innenstadt aus.	99:112	
Knotenpunkt	2532889X_1972-09-14_01_084.tcf.xml-27-30	Diese Aufgabe leitet sich., aus.. der,. Funktion. ab, die Moskau als" politisches, Wirtschaftliches und kulturelles Zentrum der ' Sowjetunion und gleichzeitig Knotenpunkt des internationalen Touristenverkehrs zu erfüllen hat.	159:170	
